split,image_path,image_name,image_stem,image_ext,exists,label_path,label_exists,width_px,height_px,channels,megapixels,aspect_ratio_image,file_size_kb,image_ok,image_error,box_count,has_objects,audit_errors
train,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/WSSV-95-img-3.jpg,WSSV-95-img-3.jpg,WSSV-95-img-3,.jpg,True,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/WSSV-95-img-3.txt,True,2048,2048,3,4.194304,1.0,197.45703125,True,,3,True,
train,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/WSSV-96-img-1.jpg,WSSV-96-img-1.jpg,WSSV-96-img-1,.jpg,True,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/WSSV-96-img-1.txt,True,2048,2048,3,4.194304,1.0,202.1728515625,True,,12,True,
train,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/WSSV-97-img-1.jpg,WSSV-97-img-1.jpg,WSSV-97-img-1,.jpg,True,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/WSSV-97-img-1.txt,True,2048,2048,3,4.194304,1.0,197.5986328125,True,,4,True,
train,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/WSSV-97-img-3.jpg,WSSV-97-img-3.jpg,WSSV-97-img-3,.jpg,True,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/WSSV-97-img-3.txt,True,2048,2048,3,4.194304,1.0,174.5751953125,True,,7,True,
train,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/WSSV-98-img-1.jpg,WSSV-98-img-1.jpg,WSSV-98-img-1,.jpg,True,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/WSSV-98-img-1.txt,True,2048,2048,3,4.194304,1.0,204.5498046875,True,,5,True,
train,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/WSSV-98-img-2.jpg,WSSV-98-img-2.jpg,WSSV-98-img-2,.jpg,True,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/WSSV-98-img-2.txt,True,2048,2048,3,4.194304,1.0,224.9580078125,True,,11,True,
train,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/WSSV-98-img-3.jpg,WSSV-98-img-3.jpg,WSSV-98-img-3,.jpg,True,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/WSSV-98-img-3.txt,True,2048,2048,3,4.194304,1.0,218.7373046875,True,,10,True,
train,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/WSSV-99-img-1.jpg,WSSV-99-img-1.jpg,WSSV-99-img-1,.jpg,True,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/WSSV-99-img-1.txt,True,2048,2048,3,4.194304,1.0,202.7978515625,True,,13,True,
train,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/WSSV-99-img-2.jpg,WSSV-99-img-2.jpg,WSSV-99-img-2,.jpg,True,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/WSSV-99-img-2.txt,True,2048,2048,3,4.194304,1.0,194.314453125,True,,11,True,
train,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/WSSV-99-img-3.jpg,WSSV-99-img-3.jpg,WSSV-99-img-3,.jpg,True,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/WSSV-99-img-3.txt,True,2048,2048,3,4.194304,1.0,207.8291015625,True,,8,True,
train,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/WSSV_BG-1-img-2.jpg,WSSV_BG-1-img-2.jpg,WSSV_BG-1-img-2,.jpg,True,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/WSSV_BG-1-img-2.txt,True,2048,2048,3,4.194304,1.0,953.80078125,True,,5,True,
train,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/WSSV_BG-1-img-3.jpg,WSSV_BG-1-img-3.jpg,WSSV_BG-1-img-3,.jpg,True,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/WSSV_BG-1-img-3.txt,True,2048,2048,3,4.194304,1.0,928.0966796875,True,,6,True,
train,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/WSSV_BG-10-img-1.jpg,WSSV_BG-10-img-1.jpg,WSSV_BG-10-img-1,.jpg,True,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/WSSV_BG-10-img-1.txt,True,2048,2048,3,4.194304,1.0,824.1064453125,True,,12,True,
train,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/WSSV_BG-10-img-2.jpg,WSSV_BG-10-img-2.jpg,WSSV_BG-10-img-2,.jpg,True,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/WSSV_BG-10-img-2.txt,True,2048,2048,3,4.194304,1.0,872.0849609375,True,,7,True,
train,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/WSSV_BG-10-img-3.jpg,WSSV_BG-10-img-3.jpg,WSSV_BG-10-img-3,.jpg,True,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/WSSV_BG-10-img-3.txt,True,2048,2048,3,4.194304,1.0,758.15234375,True,,9,True,
train,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/WSSV_BG-11-img-2.jpg,WSSV_BG-11-img-2.jpg,WSSV_BG-11-img-2,.jpg,True,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/WSSV_BG-11-img-2.txt,True,2048,2048,3,4.194304,1.0,917.0595703125,True,,7,True,
train,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/WSSV_BG-11-img-3.jpg,WSSV_BG-11-img-3.jpg,WSSV_BG-11-img-3,.jpg,True,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/WSSV_BG-11-img-3.txt,True,2048,2048,3,4.194304,1.0,934.078125,True,,8,True,
train,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/WSSV_BG-12-img-1.jpg,WSSV_BG-12-img-1.jpg,WSSV_BG-12-img-1,.jpg,True,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/WSSV_BG-12-img-1.txt,True,2048,2048,3,4.194304,1.0,907.6298828125,True,,5,True,
train,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/WSSV_BG-12-img-2.jpg,WSSV_BG-12-img-2.jpg,WSSV_BG-12-img-2,.jpg,True,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/WSSV_BG-12-img-2.txt,True,2048,2048,3,4.194304,1.0,797.970703125,True,,6,True,
train,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/WSSV_BG-13-img-1.jpg,WSSV_BG-13-img-1.jpg,WSSV_BG-13-img-1,.jpg,True,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/WSSV_BG-13-img-1.txt,True,2048,2048,3,4.194304,1.0,786.1962890625,True,,16,True,
train,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/WSSV_BG-13-img-2.jpg,WSSV_BG-13-img-2.jpg,WSSV_BG-13-img-2,.jpg,True,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/WSSV_BG-13-img-2.txt,True,2048,2048,3,4.194304,1.0,933.6337890625,True,,8,True,
train,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/WSSV_BG-13-img-3.jpg,WSSV_BG-13-img-3.jpg,WSSV_BG-13-img-3,.jpg,True,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/WSSV_BG-13-img-3.txt,True,2048,2048,3,4.194304,1.0,831.3935546875,True,,11,True,
train,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/WSSV_BG-14-img-1.jpg,WSSV_BG-14-img-1.jpg,WSSV_BG-14-img-1,.jpg,True,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/WSSV_BG-14-img-1.txt,True,2048,2048,3,4.194304,1.0,490.5654296875,True,,5,True,
train,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/WSSV_BG-14-img-2.jpg,WSSV_BG-14-img-2.jpg,WSSV_BG-14-img-2,.jpg,True,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/WSSV_BG-14-img-2.txt,True,2048,2048,3,4.194304,1.0,545.1728515625,True,,6,True,
train,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/WSSV_BG-14-img-3.jpg,WSSV_BG-14-img-3.jpg,WSSV_BG-14-img-3,.jpg,True,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/WSSV_BG-14-img-3.txt,True,2048,2048,3,4.194304,1.0,302.0009765625,True,,8,True,
train,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/WSSV_BG-15-img-2.jpg,WSSV_BG-15-img-2.jpg,WSSV_BG-15-img-2,.jpg,True,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/WSSV_BG-15-img-2.txt,True,2048,2048,3,4.194304,1.0,674.26953125,True,,3,True,
train,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/WSSV_BG-16-img-1.jpg,WSSV_BG-16-img-1.jpg,WSSV_BG-16-img-1,.jpg,True,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/WSSV_BG-16-img-1.txt,True,2048,2048,3,4.194304,1.0,380.80859375,True,,9,True,
train,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/WSSV_BG-16-img-3.jpg,WSSV_BG-16-img-3.jpg,WSSV_BG-16-img-3,.jpg,True,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/WSSV_BG-16-img-3.txt,True,2048,2048,3,4.194304,1.0,398.7109375,True,,8,True,
train,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/WSSV_BG-17-img-2.jpg,WSSV_BG-17-img-2.jpg,WSSV_BG-17-img-2,.jpg,True,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/WSSV_BG-17-img-2.txt,True,2048,2048,3,4.194304,1.0,558.828125,True,,12,True,
train,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/WSSV_BG-17-img-3.jpg,WSSV_BG-17-img-3.jpg,WSSV_BG-17-img-3,.jpg,True,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/WSSV_BG-17-img-3.txt,True,2048,2048,3,4.194304,1.0,656.4091796875,True,,6,True,
train,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/WSSV_BG-18-img-1.jpg,WSSV_BG-18-img-1.jpg,WSSV_BG-18-img-1,.jpg,True,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/WSSV_BG-18-img-1.txt,True,2048,2048,3,4.194304,1.0,737.2958984375,True,,7,True,
train,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/WSSV_BG-18-img-2.jpg,WSSV_BG-18-img-2.jpg,WSSV_BG-18-img-2,.jpg,True,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/WSSV_BG-18-img-2.txt,True,2048,2048,3,4.194304,1.0,849.720703125,True,,7,True,
train,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/WSSV_BG-18-img-3.jpg,WSSV_BG-18-img-3.jpg,WSSV_BG-18-img-3,.jpg,True,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/WSSV_BG-18-img-3.txt,True,2048,2048,3,4.194304,1.0,925.0634765625,True,,6,True,
train,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/WSSV_BG-19-img-1.jpg,WSSV_BG-19-img-1.jpg,WSSV_BG-19-img-1,.jpg,True,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/WSSV_BG-19-img-1.txt,True,2048,2048,3,4.194304,1.0,858.6455078125,True,,8,True,
train,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/WSSV_BG-19-img-2.jpg,WSSV_BG-19-img-2.jpg,WSSV_BG-19-img-2,.jpg,True,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/WSSV_BG-19-img-2.txt,True,2048,2048,3,4.194304,1.0,855.5615234375,True,,6,True,
train,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/WSSV_BG-19-img-3.jpg,WSSV_BG-19-img-3.jpg,WSSV_BG-19-img-3,.jpg,True,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/WSSV_BG-19-img-3.txt,True,2048,2048,3,4.194304,1.0,1017.7744140625,True,,4,True,
train,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/WSSV_BG-2-img-2.jpg,WSSV_BG-2-img-2.jpg,WSSV_BG-2-img-2,.jpg,True,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/WSSV_BG-2-img-2.txt,True,2048,2048,3,4.194304,1.0,913.9267578125,True,,8,True,
train,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/WSSV_BG-2-img-3.jpg,WSSV_BG-2-img-3.jpg,WSSV_BG-2-img-3,.jpg,True,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/WSSV_BG-2-img-3.txt,True,2048,2048,3,4.194304,1.0,901.0126953125,True,,6,True,
train,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/WSSV_BG-20-img-1.jpg,WSSV_BG-20-img-1.jpg,WSSV_BG-20-img-1,.jpg,True,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/WSSV_BG-20-img-1.txt,True,2048,2048,3,4.194304,1.0,167.7822265625,True,,4,True,
train,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/WSSV_BG-20-img-2.jpg,WSSV_BG-20-img-2.jpg,WSSV_BG-20-img-2,.jpg,True,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/WSSV_BG-20-img-2.txt,True,2048,2048,3,4.194304,1.0,179.833984375,True,,7,True,
train,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/WSSV_BG-21-img-1.jpg,WSSV_BG-21-img-1.jpg,WSSV_BG-21-img-1,.jpg,True,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/WSSV_BG-21-img-1.txt,True,2048,2048,3,4.194304,1.0,183.7060546875,True,,10,True,
train,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/WSSV_BG-21-img-2.jpg,WSSV_BG-21-img-2.jpg,WSSV_BG-21-img-2,.jpg,True,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/WSSV_BG-21-img-2.txt,True,2048,2048,3,4.194304,1.0,179.0927734375,True,,9,True,
train,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/WSSV_BG-22-img-1.jpg,WSSV_BG-22-img-1.jpg,WSSV_BG-22-img-1,.jpg,True,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/WSSV_BG-22-img-1.txt,True,2048,2048,3,4.194304,1.0,173.82421875,True,,13,True,
train,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/WSSV_BG-22-img-2.jpg,WSSV_BG-22-img-2.jpg,WSSV_BG-22-img-2,.jpg,True,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/WSSV_BG-22-img-2.txt,True,2048,2048,3,4.194304,1.0,160.7744140625,True,,8,True,
train,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/WSSV_BG-22-img-3.jpg,WSSV_BG-22-img-3.jpg,WSSV_BG-22-img-3,.jpg,True,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/WSSV_BG-22-img-3.txt,True,2048,2048,3,4.194304,1.0,171.109375,True,,10,True,
train,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/WSSV_BG-24-img-2.jpg,WSSV_BG-24-img-2.jpg,WSSV_BG-24-img-2,.jpg,True,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/WSSV_BG-24-img-2.txt,True,2048,2048,3,4.194304,1.0,146.9521484375,True,,9,True,
train,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/WSSV_BG-24-img-3.jpg,WSSV_BG-24-img-3.jpg,WSSV_BG-24-img-3,.jpg,True,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/WSSV_BG-24-img-3.txt,True,2048,2048,3,4.194304,1.0,146.765625,True,,12,True,
train,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/WSSV_BG-25-img-1.jpg,WSSV_BG-25-img-1.jpg,WSSV_BG-25-img-1,.jpg,True,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/WSSV_BG-25-img-1.txt,True,2048,2048,3,4.194304,1.0,163.1904296875,True,,4,True,
train,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/WSSV_BG-25-img-2.jpg,WSSV_BG-25-img-2.jpg,WSSV_BG-25-img-2,.jpg,True,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/WSSV_BG-25-img-2.txt,True,2048,2048,3,4.194304,1.0,179.291015625,True,,4,True,
train,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/WSSV_BG-26-img-2.jpg,WSSV_BG-26-img-2.jpg,WSSV_BG-26-img-2,.jpg,True,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/WSSV_BG-26-img-2.txt,True,2048,2048,3,4.194304,1.0,160.5390625,True,,14,True,
train,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/WSSV_BG-26-img-3.jpg,WSSV_BG-26-img-3.jpg,WSSV_BG-26-img-3,.jpg,True,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/WSSV_BG-26-img-3.txt,True,2048,2048,3,4.194304,1.0,139.2939453125,True,,10,True,
train,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/WSSV_BG-28-img-1.jpg,WSSV_BG-28-img-1.jpg,WSSV_BG-28-img-1,.jpg,True,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/WSSV_BG-28-img-1.txt,True,2048,2048,3,4.194304,1.0,132.302734375,True,,12,True,
train,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/WSSV_BG-28-img-2.jpg,WSSV_BG-28-img-2.jpg,WSSV_BG-28-img-2,.jpg,True,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/WSSV_BG-28-img-2.txt,True,2048,2048,3,4.194304,1.0,148.2548828125,True,,11,True,
train,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/WSSV_BG-29-img-1.jpg,WSSV_BG-29-img-1.jpg,WSSV_BG-29-img-1,.jpg,True,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/WSSV_BG-29-img-1.txt,True,2048,2048,3,4.194304,1.0,155.8955078125,True,,15,True,
train,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/WSSV_BG-29-img-2.jpg,WSSV_BG-29-img-2.jpg,WSSV_BG-29-img-2,.jpg,True,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/WSSV_BG-29-img-2.txt,True,2048,2048,3,4.194304,1.0,147.3935546875,True,,12,True,
train,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/WSSV_BG-3-img-1.jpg,WSSV_BG-3-img-1.jpg,WSSV_BG-3-img-1,.jpg,True,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/WSSV_BG-3-img-1.txt,True,2048,2048,3,4.194304,1.0,985.298828125,True,,2,True,
train,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/WSSV_BG-3-img-3.jpg,WSSV_BG-3-img-3.jpg,WSSV_BG-3-img-3,.jpg,True,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/WSSV_BG-3-img-3.txt,True,2048,2048,3,4.194304,1.0,842.8349609375,True,,3,True,
train,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/WSSV_BG-30-img-1.jpg,WSSV_BG-30-img-1.jpg,WSSV_BG-30-img-1,.jpg,True,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/WSSV_BG-30-img-1.txt,True,2048,2048,3,4.194304,1.0,179.9248046875,True,,2,True,
train,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/WSSV_BG-30-img-2.jpg,WSSV_BG-30-img-2.jpg,WSSV_BG-30-img-2,.jpg,True,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/WSSV_BG-30-img-2.txt,True,2048,2048,3,4.194304,1.0,211.42578125,True,,9,True,
train,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/WSSV_BG-31-img-1.jpg,WSSV_BG-31-img-1.jpg,WSSV_BG-31-img-1,.jpg,True,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/WSSV_BG-31-img-1.txt,True,2048,2048,3,4.194304,1.0,209.6982421875,True,,8,True,
train,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/WSSV_BG-31-img-2.jpg,WSSV_BG-31-img-2.jpg,WSSV_BG-31-img-2,.jpg,True,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/WSSV_BG-31-img-2.txt,True,2048,2048,3,4.194304,1.0,189.88671875,True,,5,True,
train,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/WSSV_BG-31-img-3.jpg,WSSV_BG-31-img-3.jpg,WSSV_BG-31-img-3,.jpg,True,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/WSSV_BG-31-img-3.txt,True,2048,2048,3,4.194304,1.0,212.3544921875,True,,5,True,
train,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/WSSV_BG-32-img-1.jpg,WSSV_BG-32-img-1.jpg,WSSV_BG-32-img-1,.jpg,True,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/WSSV_BG-32-img-1.txt,True,2048,2048,3,4.194304,1.0,215.6083984375,True,,14,True,
train,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/WSSV_BG-32-img-2.jpg,WSSV_BG-32-img-2.jpg,WSSV_BG-32-img-2,.jpg,True,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/WSSV_BG-32-img-2.txt,True,2048,2048,3,4.194304,1.0,228.2841796875,True,,12,True,
train,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/WSSV_BG-32-img-3.jpg,WSSV_BG-32-img-3.jpg,WSSV_BG-32-img-3,.jpg,True,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/WSSV_BG-32-img-3.txt,True,2048,2048,3,4.194304,1.0,200.8828125,True,,8,True,
