dataset_key,dataset_name,split,image_path,image_name,label_path,label_exists,parse_ok,specimen_key,shrimp_id,img_num,disease_from_name,normalized_stem,mask_instances,mask_classes,mask_class_ids,co_infection,total_mask_area_norm,mean_mask_area_norm,ahash,dhash
ewu,EWU Roboflow segmentation,train,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\augmentation_research\baseline_opt\super_paper_fix_leakage_fourier_fair_optimization\ewu_shrimp_disease-1\train\images\Shrimp_653-1-_jpg.rf.f3aeeef6d7765873917336e3dfe9b815.jpg,Shrimp_653-1-_jpg.rf.f3aeeef6d7765873917336e3dfe9b815.jpg,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\augmentation_research\baseline_opt\super_paper_fix_leakage_fourier_fair_optimization\ewu_shrimp_disease-1\train\labels\Shrimp_653-1-_jpg.rf.f3aeeef6d7765873917336e3dfe9b815.txt,True,True,shrimp::653,653,1,Shrimp,Shrimp_653-1-,0,,,False,0.0,0.0,1111111111111111111111111000000110000001110000001000000000001000,0100111000011100100001100011011100110101001010010000100101011001
ewu,EWU Roboflow segmentation,train,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\augmentation_research\baseline_opt\super_paper_fix_leakage_fourier_fair_optimization\ewu_shrimp_disease-1\train\images\Shrimp_653-2-_jpg.rf.e99aa276423ee9651de60b12a8b70f45.jpg,Shrimp_653-2-_jpg.rf.e99aa276423ee9651de60b12a8b70f45.jpg,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\augmentation_research\baseline_opt\super_paper_fix_leakage_fourier_fair_optimization\ewu_shrimp_disease-1\train\labels\Shrimp_653-2-_jpg.rf.e99aa276423ee9651de60b12a8b70f45.txt,True,True,shrimp::653,653,2,Shrimp,Shrimp_653-2-,0,,,False,0.0,0.0,1111111111111111111000111000000111010001111001001100000010000000,1011011110000110000001110011011100100101010010011001000100001001
ewu,EWU Roboflow segmentation,train,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\augmentation_research\baseline_opt\super_paper_fix_leakage_fourier_fair_optimization\ewu_shrimp_disease-1\train\images\Shrimp_654-1-_jpg.rf.69dd46ea948895c556720091ba852321.jpg,Shrimp_654-1-_jpg.rf.69dd46ea948895c556720091ba852321.jpg,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\augmentation_research\baseline_opt\super_paper_fix_leakage_fourier_fair_optimization\ewu_shrimp_disease-1\train\labels\Shrimp_654-1-_jpg.rf.69dd46ea948895c556720091ba852321.txt,True,True,shrimp::654,654,1,Shrimp,Shrimp_654-1-,1,whitespot,1,False,0.034523943751931185,0.034523943751931185,1110011111100101111001011000001101111110010100000000000001001110,1100110110001101000110010101001011101100100001011001111110011000
ewu,EWU Roboflow segmentation,train,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\augmentation_research\baseline_opt\super_paper_fix_leakage_fourier_fair_optimization\ewu_shrimp_disease-1\train\images\Shrimp_654-2-_jpg.rf.5e70d5a2f5ed41685b725b802c7b0cd5.jpg,Shrimp_654-2-_jpg.rf.5e70d5a2f5ed41685b725b802c7b0cd5.jpg,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\augmentation_research\baseline_opt\super_paper_fix_leakage_fourier_fair_optimization\ewu_shrimp_disease-1\train\labels\Shrimp_654-2-_jpg.rf.5e70d5a2f5ed41685b725b802c7b0cd5.txt,True,True,shrimp::654,654,2,Shrimp,Shrimp_654-2-,1,whitespot,1,False,0.011062961118340459,0.011062961118340459,1110011111100101111011011011101101111110010000000000000000011100,1000110110001101010110110111011011101100100000111001111010110000
ewu,EWU Roboflow segmentation,train,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\augmentation_research\baseline_opt\super_paper_fix_leakage_fourier_fair_optimization\ewu_shrimp_disease-1\train\images\Shrimp_654-3-_jpg.rf.defcc25a211c6a1f19d85934e7b1642c.jpg,Shrimp_654-3-_jpg.rf.defcc25a211c6a1f19d85934e7b1642c.jpg,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\augmentation_research\baseline_opt\super_paper_fix_leakage_fourier_fair_optimization\ewu_shrimp_disease-1\train\labels\Shrimp_654-3-_jpg.rf.defcc25a211c6a1f19d85934e7b1642c.txt,True,True,shrimp::654,654,3,Shrimp,Shrimp_654-3-,1,whitespot,1,False,0.009898299537897032,0.009898299537897032,1110010111100101111010111011111101111110000000000000001000011100,1000110110001101010110110111011011101100100000111001111010110000
ewu,EWU Roboflow segmentation,train,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\augmentation_research\baseline_opt\super_paper_fix_leakage_fourier_fair_optimization\ewu_shrimp_disease-1\train\images\Shrimp_655-1-_jpg.rf.365add41f17d4b59b76144067d886d54.jpg,Shrimp_655-1-_jpg.rf.365add41f17d4b59b76144067d886d54.jpg,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\augmentation_research\baseline_opt\super_paper_fix_leakage_fourier_fair_optimization\ewu_shrimp_disease-1\train\labels\Shrimp_655-1-_jpg.rf.365add41f17d4b59b76144067d886d54.txt,True,True,shrimp::655,655,1,Shrimp,Shrimp_655-1-,3,whitespot,1,False,0.05537478684711457,0.01845826228237152,1110110111101101110011110000011111111001000110000000000001110100,0001100100011001100110111000110110101011011100110001111011100100
ewu,EWU Roboflow segmentation,train,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\augmentation_research\baseline_opt\super_paper_fix_leakage_fourier_fair_optimization\ewu_shrimp_disease-1\train\images\Shrimp_655-2-_jpg.rf.14eb45650db5d2599cb6e9a692ab83bb.jpg,Shrimp_655-2-_jpg.rf.14eb45650db5d2599cb6e9a692ab83bb.jpg,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\augmentation_research\baseline_opt\super_paper_fix_leakage_fourier_fair_optimization\ewu_shrimp_disease-1\train\labels\Shrimp_655-2-_jpg.rf.14eb45650db5d2599cb6e9a692ab83bb.txt,True,True,shrimp::655,655,2,Shrimp,Shrimp_655-2-,1,whitespot,1,False,0.03536333552002911,0.03536333552002911,1111101111111011111101111111000111101001011100000000000000000000,0001001100000111100001111100011111001011110100110000111000111000
ewu,EWU Roboflow segmentation,train,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\augmentation_research\baseline_opt\super_paper_fix_leakage_fourier_fair_optimization\ewu_shrimp_disease-1\train\images\Shrimp_655-3-_jpg.rf.a92488952b5eae26ce897b689fb27cf6.jpg,Shrimp_655-3-_jpg.rf.a92488952b5eae26ce897b689fb27cf6.jpg,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\augmentation_research\baseline_opt\super_paper_fix_leakage_fourier_fair_optimization\ewu_shrimp_disease-1\train\labels\Shrimp_655-3-_jpg.rf.a92488952b5eae26ce897b689fb27cf6.txt,True,True,shrimp::655,655,3,Shrimp,Shrimp_655-3-,4,whitespot,1,False,0.02131517264509207,0.005328793161273018,1111101111111011111101111111000111101001011100000000000000000000,0001001100000111100001111100011111001011110000110000111000111000
ewu,EWU Roboflow segmentation,train,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\augmentation_research\baseline_opt\super_paper_fix_leakage_fourier_fair_optimization\ewu_shrimp_disease-1\train\images\Shrimp_656-1-_jpg.rf.acb376ad26cf1199535b4f02a8396718.jpg,Shrimp_656-1-_jpg.rf.acb376ad26cf1199535b4f02a8396718.jpg,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\augmentation_research\baseline_opt\super_paper_fix_leakage_fourier_fair_optimization\ewu_shrimp_disease-1\train\labels\Shrimp_656-1-_jpg.rf.acb376ad26cf1199535b4f02a8396718.txt,True,True,shrimp::656,656,1,Shrimp,Shrimp_656-1-,1,blackgill,0,False,0.025369342319965328,0.025369342319965328,1101111111111111111001111100000100011011001111010000000000000000,0001111000110110000011010100111101110011011001010010001100110011
ewu,EWU Roboflow segmentation,train,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\augmentation_research\baseline_opt\super_paper_fix_leakage_fourier_fair_optimization\ewu_shrimp_disease-1\train\images\Shrimp_656-2-_jpg.rf.88f3b4ec56646104df7da9e8903f2387.jpg,Shrimp_656-2-_jpg.rf.88f3b4ec56646104df7da9e8903f2387.jpg,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\augmentation_research\baseline_opt\super_paper_fix_leakage_fourier_fair_optimization\ewu_shrimp_disease-1\train\labels\Shrimp_656-2-_jpg.rf.88f3b4ec56646104df7da9e8903f2387.txt,True,True,shrimp::656,656,2,Shrimp,Shrimp_656-2-,1,blackgill,0,False,0.015560591959476497,0.015560591959476497,1111001111111111111101011100000100000011000110010000000100000001,0000011100001111110001010100011100000111011000110010011100100111
ewu,EWU Roboflow segmentation,train,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\augmentation_research\baseline_opt\super_paper_fix_leakage_fourier_fair_optimization\ewu_shrimp_disease-1\train\images\Shrimp_656-3-_jpg.rf.30a06712774d6be8a56bb9e3f2804e58.jpg,Shrimp_656-3-_jpg.rf.30a06712774d6be8a56bb9e3f2804e58.jpg,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\augmentation_research\baseline_opt\super_paper_fix_leakage_fourier_fair_optimization\ewu_shrimp_disease-1\train\labels\Shrimp_656-3-_jpg.rf.30a06712774d6be8a56bb9e3f2804e58.txt,True,True,shrimp::656,656,3,Shrimp,Shrimp_656-3-,1,blackgill,0,False,0.013603501619100442,0.013603501619100442,1111001111111111111111011110000010000001000110010001000100000001,0000011100001011110001010100011100000111001100010010011100100111
ewu,EWU Roboflow segmentation,train,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\augmentation_research\baseline_opt\super_paper_fix_leakage_fourier_fair_optimization\ewu_shrimp_disease-1\train\images\Shrimp_657-1-_jpg.rf.e3e624762fa16e39d59dae05899f5625.jpg,Shrimp_657-1-_jpg.rf.e3e624762fa16e39d59dae05899f5625.jpg,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\augmentation_research\baseline_opt\super_paper_fix_leakage_fourier_fair_optimization\ewu_shrimp_disease-1\train\labels\Shrimp_657-1-_jpg.rf.e3e624762fa16e39d59dae05899f5625.txt,True,True,shrimp::657,657,1,Shrimp,Shrimp_657-1-,3,whitespot,1,False,0.01817975748658189,0.0060599191621939635,0000011111111011100101011100110111100001111000101000100000000000,0111111101110111001011010001100100001011001001100011100100101010
ewu,EWU Roboflow segmentation,train,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\augmentation_research\baseline_opt\super_paper_fix_leakage_fourier_fair_optimization\ewu_shrimp_disease-1\train\images\Shrimp_657-2-_jpg.rf.709864ad5407792d51d8eb94448591f5.jpg,Shrimp_657-2-_jpg.rf.709864ad5407792d51d8eb94448591f5.jpg,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\augmentation_research\baseline_opt\super_paper_fix_leakage_fourier_fair_optimization\ewu_shrimp_disease-1\train\labels\Shrimp_657-2-_jpg.rf.709864ad5407792d51d8eb94448591f5.txt,True,True,shrimp::657,657,2,Shrimp,Shrimp_657-2-,4,whitespot,1,False,0.010192256874442043,0.002548064218610511,0001111101111111100010011000101111000011111000000000000000000000,1111111011110111001010110011101110001111001011010011001100001110
ewu,EWU Roboflow segmentation,train,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\augmentation_research\baseline_opt\super_paper_fix_leakage_fourier_fair_optimization\ewu_shrimp_disease-1\train\images\Shrimp_657-3-_jpg.rf.f1acc6d285bba040264881e81439b619.jpg,Shrimp_657-3-_jpg.rf.f1acc6d285bba040264881e81439b619.jpg,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\augmentation_research\baseline_opt\super_paper_fix_leakage_fourier_fair_optimization\ewu_shrimp_disease-1\train\labels\Shrimp_657-3-_jpg.rf.f1acc6d285bba040264881e81439b619.txt,True,True,shrimp::657,657,3,Shrimp,Shrimp_657-3-,1,whitespot,1,False,0.009752826733589168,0.009752826733589168,0000011100011111111111011000010111001011111000101000000000000000,1111111011110111010110010011100100010011010011100010010000111010
ewu,EWU Roboflow segmentation,train,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\augmentation_research\baseline_opt\super_paper_fix_leakage_fourier_fair_optimization\ewu_shrimp_disease-1\train\images\Shrimp_658-1-_jpg.rf.e36952c34fe9e422ef71cd1bb246a2ad.jpg,Shrimp_658-1-_jpg.rf.e36952c34fe9e422ef71cd1bb246a2ad.jpg,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\augmentation_research\baseline_opt\super_paper_fix_leakage_fourier_fair_optimization\ewu_shrimp_disease-1\train\labels\Shrimp_658-1-_jpg.rf.e36952c34fe9e422ef71cd1bb246a2ad.txt,True,True,shrimp::658,658,1,Shrimp,Shrimp_658-1-,3,whitespot,1,False,0.015080065340757287,0.005026688446919096,1110111111111111101111111010011110010001000000000000000000000000,0000111101001101011011010110111100100011100100111101110011100001
ewu,EWU Roboflow segmentation,train,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\augmentation_research\baseline_opt\super_paper_fix_leakage_fourier_fair_optimization\ewu_shrimp_disease-1\train\images\Shrimp_658-2-_jpg.rf.b00a98a843b47247eb50f53adeacfb89.jpg,Shrimp_658-2-_jpg.rf.b00a98a843b47247eb50f53adeacfb89.jpg,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\augmentation_research\baseline_opt\super_paper_fix_leakage_fourier_fair_optimization\ewu_shrimp_disease-1\train\labels\Shrimp_658-2-_jpg.rf.b00a98a843b47247eb50f53adeacfb89.txt,True,True,shrimp::658,658,2,Shrimp,Shrimp_658-2-,2,whitespot,1,False,0.006822203144788763,0.0034111015723943816,0111111111101111111011111110110111100010111010001110000011000000,1100110111011001000110010001100110000100100110011000000100000100
ewu,EWU Roboflow segmentation,train,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\augmentation_research\baseline_opt\super_paper_fix_leakage_fourier_fair_optimization\ewu_shrimp_disease-1\train\images\Shrimp_658-3-_jpg.rf.2e44a9c6b73bee116f92618451d51fff.jpg,Shrimp_658-3-_jpg.rf.2e44a9c6b73bee116f92618451d51fff.jpg,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\augmentation_research\baseline_opt\super_paper_fix_leakage_fourier_fair_optimization\ewu_shrimp_disease-1\train\labels\Shrimp_658-3-_jpg.rf.2e44a9c6b73bee116f92618451d51fff.txt,True,True,shrimp::658,658,3,Shrimp,Shrimp_658-3-,6,whitespot,1,False,0.006995226500987911,0.0011658710834979852,1111111111011111110111111101111111000000110000001100000011000000,1000111110110111001101110001011000001010000001110000001100000000
ewu,EWU Roboflow segmentation,train,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\augmentation_research\baseline_opt\super_paper_fix_leakage_fourier_fair_optimization\ewu_shrimp_disease-1\train\images\Shrimp_659-1-_jpg.rf.80449b8a0b5065dabc3894e7b2a3611e.jpg,Shrimp_659-1-_jpg.rf.80449b8a0b5065dabc3894e7b2a3611e.jpg,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\augmentation_research\baseline_opt\super_paper_fix_leakage_fourier_fair_optimization\ewu_shrimp_disease-1\train\labels\Shrimp_659-1-_jpg.rf.80449b8a0b5065dabc3894e7b2a3611e.txt,True,True,shrimp::659,659,1,Shrimp,Shrimp_659-1-,1,whitespot,1,False,0.0030349625430107496,0.0030349625430107496,1111111111111111011111110000011100000111000100110000000100000000,1111111111111111111001111001111110011111101101111011011100110111
ewu,EWU Roboflow segmentation,train,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\augmentation_research\baseline_opt\super_paper_fix_leakage_fourier_fair_optimization\ewu_shrimp_disease-1\train\images\Shrimp_659-2-_jpg.rf.c66c543fd7027c9adbd1ad01e578915d.jpg,Shrimp_659-2-_jpg.rf.c66c543fd7027c9adbd1ad01e578915d.jpg,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\augmentation_research\baseline_opt\super_paper_fix_leakage_fourier_fair_optimization\ewu_shrimp_disease-1\train\labels\Shrimp_659-2-_jpg.rf.c66c543fd7027c9adbd1ad01e578915d.txt,True,True,shrimp::659,659,2,Shrimp,Shrimp_659-2-,1,whitespot,1,False,0.011803583259105715,0.011803583259105715,1111111101110111001011110010111100000011000000110000111000000100,1100000011101101111010011101100011010110111001101111101011111100
ewu,EWU Roboflow segmentation,train,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\augmentation_research\baseline_opt\super_paper_fix_leakage_fourier_fair_optimization\ewu_shrimp_disease-1\train\images\Shrimp_659-3-_jpg.rf.480a2fb62b1dd7f489519da6c4b105dd.jpg,Shrimp_659-3-_jpg.rf.480a2fb62b1dd7f489519da6c4b105dd.jpg,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\augmentation_research\baseline_opt\super_paper_fix_leakage_fourier_fair_optimization\ewu_shrimp_disease-1\train\labels\Shrimp_659-3-_jpg.rf.480a2fb62b1dd7f489519da6c4b105dd.txt,True,True,shrimp::659,659,3,Shrimp,Shrimp_659-3-,1,whitespot,1,False,0.0007811966068744791,0.0007811966068744791,1111111111001111110111110001111100000011000000110000000000000001,1101000010010001101101111011011110101111100011011110011111111111
ewu,EWU Roboflow segmentation,train,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\augmentation_research\baseline_opt\super_paper_fix_leakage_fourier_fair_optimization\ewu_shrimp_disease-1\train\images\Shrimp_660-1-_jpg.rf.e3857052a5866e58ea7c59cbcffdbba2.jpg,Shrimp_660-1-_jpg.rf.e3857052a5866e58ea7c59cbcffdbba2.jpg,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\augmentation_research\baseline_opt\super_paper_fix_leakage_fourier_fair_optimization\ewu_shrimp_disease-1\train\labels\Shrimp_660-1-_jpg.rf.e3857052a5866e58ea7c59cbcffdbba2.txt,True,True,shrimp::660,660,1,Shrimp,Shrimp_660-1-,3,whitespot,1,False,0.021644547667861003,0.007214849222620334,0011111100111011010000110000011100011100000010000000000000100100,1111101011110010100001111001111110111001100100001101101011101011
ewu,EWU Roboflow segmentation,train,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\augmentation_research\baseline_opt\super_paper_fix_leakage_fourier_fair_optimization\ewu_shrimp_disease-1\train\images\Shrimp_660-2-_jpg.rf.424c0d0c539b53e75b673cb018d7789e.jpg,Shrimp_660-2-_jpg.rf.424c0d0c539b53e75b673cb018d7789e.jpg,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\augmentation_research\baseline_opt\super_paper_fix_leakage_fourier_fair_optimization\ewu_shrimp_disease-1\train\labels\Shrimp_660-2-_jpg.rf.424c0d0c539b53e75b673cb018d7789e.txt,True,True,shrimp::660,660,2,Shrimp,Shrimp_660-2-,3,whitespot,1,False,0.0749348672249317,0.024978289074977233,1111111101111011000000110000011100011110000011000010010000100100,1111101111110011100101101010110010110000110110011100110111101101
ewu,EWU Roboflow segmentation,train,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\augmentation_research\baseline_opt\super_paper_fix_leakage_fourier_fair_optimization\ewu_shrimp_disease-1\train\images\Shrimp_660-3-_jpg.rf.8ea3c5d78bbc37adc10d4489aa610f32.jpg,Shrimp_660-3-_jpg.rf.8ea3c5d78bbc37adc10d4489aa610f32.jpg,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\augmentation_research\baseline_opt\super_paper_fix_leakage_fourier_fair_optimization\ewu_shrimp_disease-1\train\labels\Shrimp_660-3-_jpg.rf.8ea3c5d78bbc37adc10d4489aa610f32.txt,True,True,shrimp::660,660,3,Shrimp,Shrimp_660-3-,2,whitespot,1,False,0.0022336644726991817,0.0011168322363495908,0001111100000111000000110001001101110011011100111111001111111111,1111011111001111100111111010011111100111101001100111001001111101
ewu,EWU Roboflow segmentation,train,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\augmentation_research\baseline_opt\super_paper_fix_leakage_fourier_fair_optimization\ewu_shrimp_disease-1\train\images\Shrimp_661-1-_jpg.rf.4281ebfb5b6e27bd700c2f1ca4f326cf.jpg,Shrimp_661-1-_jpg.rf.4281ebfb5b6e27bd700c2f1ca4f326cf.jpg,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\augmentation_research\baseline_opt\super_paper_fix_leakage_fourier_fair_optimization\ewu_shrimp_disease-1\train\labels\Shrimp_661-1-_jpg.rf.4281ebfb5b6e27bd700c2f1ca4f326cf.txt,True,True,shrimp::661,661,1,Shrimp,Shrimp_661-1-,1,blackgill,0,False,0.006842991024017295,0.006842991024017295,1111110011110100111101001111010011100100101000000000000000000000,0010000000100100001001010110110001001000001011010110011011110010
ewu,EWU Roboflow segmentation,train,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\augmentation_research\baseline_opt\super_paper_fix_leakage_fourier_fair_optimization\ewu_shrimp_disease-1\train\images\Shrimp_661-2-_jpg.rf.cd5e20c7f1699f4537d68d327b570c1f.jpg,Shrimp_661-2-_jpg.rf.cd5e20c7f1699f4537d68d327b570c1f.jpg,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\augmentation_research\baseline_opt\super_paper_fix_leakage_fourier_fair_optimization\ewu_shrimp_disease-1\train\labels\Shrimp_661-2-_jpg.rf.cd5e20c7f1699f4537d68d327b570c1f.txt,True,True,shrimp::661,661,2,Shrimp,Shrimp_661-2-,1,blackgill,0,False,0.004757174540400477,0.004757174540400477,1111111111111100111101001110010011001000000000000000000000000000,1100000001000000110010001100100110011000110110000100110011110100
ewu,EWU Roboflow segmentation,train,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\augmentation_research\baseline_opt\super_paper_fix_leakage_fourier_fair_optimization\ewu_shrimp_disease-1\train\images\Shrimp_661-3-_jpg.rf.63d30bf0bbb766a59efe702c518d4852.jpg,Shrimp_661-3-_jpg.rf.63d30bf0bbb766a59efe702c518d4852.jpg,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\augmentation_research\baseline_opt\super_paper_fix_leakage_fourier_fair_optimization\ewu_shrimp_disease-1\train\labels\Shrimp_661-3-_jpg.rf.63d30bf0bbb766a59efe702c518d4852.txt,True,True,shrimp::661,661,3,Shrimp,Shrimp_661-3-,1,blackgill,0,False,0.005342910466194173,0.005342910466194173,1111111111111100111101001110010011001000000000000000000000000000,0101000011001000110011001100110110011000010010000110010011110100
ewu,EWU Roboflow segmentation,train,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\augmentation_research\baseline_opt\super_paper_fix_leakage_fourier_fair_optimization\ewu_shrimp_disease-1\train\images\Shrimp_662-1-_jpg.rf.88fdd8789b16a6c653ffa3a5343bcdac.jpg,Shrimp_662-1-_jpg.rf.88fdd8789b16a6c653ffa3a5343bcdac.jpg,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\augmentation_research\baseline_opt\super_paper_fix_leakage_fourier_fair_optimization\ewu_shrimp_disease-1\train\labels\Shrimp_662-1-_jpg.rf.88fdd8789b16a6c653ffa3a5343bcdac.txt,True,True,shrimp::662,662,1,Shrimp,Shrimp_662-1-,1,blackgill,0,False,0.008122920874595638,0.008122920874595638,1111111111101111110011110100011000000100000000000000000000000000,0110110001001000100010001000100010001101100011011001100110110011
ewu,EWU Roboflow segmentation,train,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\augmentation_research\baseline_opt\super_paper_fix_leakage_fourier_fair_optimization\ewu_shrimp_disease-1\train\images\Shrimp_662-2-_jpg.rf.4d0ee165796b632c284bba44537739b2.jpg,Shrimp_662-2-_jpg.rf.4d0ee165796b632c284bba44537739b2.jpg,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\augmentation_research\baseline_opt\super_paper_fix_leakage_fourier_fair_optimization\ewu_shrimp_disease-1\train\labels\Shrimp_662-2-_jpg.rf.4d0ee165796b632c284bba44537739b2.txt,True,True,shrimp::662,662,2,Shrimp,Shrimp_662-2-,1,blackgill,0,False,0.011992909737825352,0.011992909737825352,1111111111101110111011100100010000000100000001000000000000000000,1110100011001000100010001000110010011100110011001001100010110011
ewu,EWU Roboflow segmentation,train,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\augmentation_research\baseline_opt\super_paper_fix_leakage_fourier_fair_optimization\ewu_shrimp_disease-1\train\images\Shrimp_662-3-_jpg.rf.556617139037fecbc4439367f41a636d.jpg,Shrimp_662-3-_jpg.rf.556617139037fecbc4439367f41a636d.jpg,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\augmentation_research\baseline_opt\super_paper_fix_leakage_fourier_fair_optimization\ewu_shrimp_disease-1\train\labels\Shrimp_662-3-_jpg.rf.556617139037fecbc4439367f41a636d.txt,True,True,shrimp::662,662,3,Shrimp,Shrimp_662-3-,1,blackgill,0,False,0.012182889711260782,0.012182889711260782,1111111111111111111111111000000110000000011111100000000100000000,1001110010011000110001000010011100111100110111001110011110000011
ewu,EWU Roboflow segmentation,train,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\augmentation_research\baseline_opt\super_paper_fix_leakage_fourier_fair_optimization\ewu_shrimp_disease-1\train\images\Shrimp_663-1-_jpg.rf.1037f8bd2cff72b42d4826c5b8b9cd09.jpg,Shrimp_663-1-_jpg.rf.1037f8bd2cff72b42d4826c5b8b9cd09.jpg,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\augmentation_research\baseline_opt\super_paper_fix_leakage_fourier_fair_optimization\ewu_shrimp_disease-1\train\labels\Shrimp_663-1-_jpg.rf.1037f8bd2cff72b42d4826c5b8b9cd09.txt,True,True,shrimp::663,663,1,Shrimp,Shrimp_663-1-,1,blackgill,0,False,0.008184809175610555,0.008184809175610555,1111100011110000111100001111100010001000100000001110000010000000,1100000011000010000001100100010101111001000110110000010000110000
