path,source_path,rel_path,filename,class_dir,class_folder,display_class_name,class_name,project_label,label,shrimp_group_stem,shrimp_group_id,group_parse_status,normalized_stem,readable,read_error,file_size,md5,split
/home/drnguyenvinh/notebooks/processed-images/processed_images/2. BG/BG-45-img-3_nobg.png,/home/drnguyenvinh/notebooks/processed-images/processed_images/2. BG/BG-45-img-3_nobg.png,2. BG/BG-45-img-3_nobg.png,BG-45-img-3_nobg.png,2. BG,2. BG,BG,BG,1,1,BG-45,2. BG::BG-45,parsed,BG-45-img-3,True,,1112934,ced8253aae4727af7cceaf7f85b4d84c,train
/home/drnguyenvinh/notebooks/processed-images/processed_images/2. BG/BG-46-img-1_nobg.png,/home/drnguyenvinh/notebooks/processed-images/processed_images/2. BG/BG-46-img-1_nobg.png,2. BG/BG-46-img-1_nobg.png,BG-46-img-1_nobg.png,2. BG,2. BG,BG,BG,1,1,BG-46,2. BG::BG-46,parsed,BG-46-img-1,True,,1160188,f7a3e8e8c9fd84189c77d5931a5046b4,train
/home/drnguyenvinh/notebooks/processed-images/processed_images/2. BG/BG-46-img-2_nobg.png,/home/drnguyenvinh/notebooks/processed-images/processed_images/2. BG/BG-46-img-2_nobg.png,2. BG/BG-46-img-2_nobg.png,BG-46-img-2_nobg.png,2. BG,2. BG,BG,BG,1,1,BG-46,2. BG::BG-46,parsed,BG-46-img-2,True,,1208878,ff62a832b373ddea4caabd66cef4d122,train
/home/drnguyenvinh/notebooks/processed-images/processed_images/2. BG/BG-49-img-1_nobg.png,/home/drnguyenvinh/notebooks/processed-images/processed_images/2. BG/BG-49-img-1_nobg.png,2. BG/BG-49-img-1_nobg.png,BG-49-img-1_nobg.png,2. BG,2. BG,BG,BG,1,1,BG-49,2. BG::BG-49,parsed,BG-49-img-1,True,,815804,1ba211d3fe4859355fc67eb8d74f18c3,train
/home/drnguyenvinh/notebooks/processed-images/processed_images/2. BG/BG-49-img-2_nobg.png,/home/drnguyenvinh/notebooks/processed-images/processed_images/2. BG/BG-49-img-2_nobg.png,2. BG/BG-49-img-2_nobg.png,BG-49-img-2_nobg.png,2. BG,2. BG,BG,BG,1,1,BG-49,2. BG::BG-49,parsed,BG-49-img-2,True,,789703,6b0965665c62e3dce2ac4a513939e322,train
/home/drnguyenvinh/notebooks/processed-images/processed_images/2. BG/BG-49-img-3_nobg.png,/home/drnguyenvinh/notebooks/processed-images/processed_images/2. BG/BG-49-img-3_nobg.png,2. BG/BG-49-img-3_nobg.png,BG-49-img-3_nobg.png,2. BG,2. BG,BG,BG,1,1,BG-49,2. BG::BG-49,parsed,BG-49-img-3,True,,844169,da73a31cc63ba7f9b22e0ed9b1dd8641,train
/home/drnguyenvinh/notebooks/processed-images/processed_images/2. BG/BG-50-img-1_nobg.png,/home/drnguyenvinh/notebooks/processed-images/processed_images/2. BG/BG-50-img-1_nobg.png,2. BG/BG-50-img-1_nobg.png,BG-50-img-1_nobg.png,2. BG,2. BG,BG,BG,1,1,BG-50,2. BG::BG-50,parsed,BG-50-img-1,True,,790413,9964dbd80b00ed2c3b6a9000ad29af91,train
/home/drnguyenvinh/notebooks/processed-images/processed_images/2. BG/BG-50-img-2_nobg.png,/home/drnguyenvinh/notebooks/processed-images/processed_images/2. BG/BG-50-img-2_nobg.png,2. BG/BG-50-img-2_nobg.png,BG-50-img-2_nobg.png,2. BG,2. BG,BG,BG,1,1,BG-50,2. BG::BG-50,parsed,BG-50-img-2,True,,811680,8545581d24f28f0cae356a5e29b7f1a7,train
/home/drnguyenvinh/notebooks/processed-images/processed_images/2. BG/BG-51-img-1_nobg.png,/home/drnguyenvinh/notebooks/processed-images/processed_images/2. BG/BG-51-img-1_nobg.png,2. BG/BG-51-img-1_nobg.png,BG-51-img-1_nobg.png,2. BG,2. BG,BG,BG,1,1,BG-51,2. BG::BG-51,parsed,BG-51-img-1,True,,806405,95cf91d009c1717be3141d41560ba13b,train
/home/drnguyenvinh/notebooks/processed-images/processed_images/2. BG/BG-51-img-2_nobg.png,/home/drnguyenvinh/notebooks/processed-images/processed_images/2. BG/BG-51-img-2_nobg.png,2. BG/BG-51-img-2_nobg.png,BG-51-img-2_nobg.png,2. BG,2. BG,BG,BG,1,1,BG-51,2. BG::BG-51,parsed,BG-51-img-2,True,,856708,de3dd76b1a8401a385dc8f00a3fa315a,train
/home/drnguyenvinh/notebooks/processed-images/processed_images/2. BG/BG-51-img-3_nobg.png,/home/drnguyenvinh/notebooks/processed-images/processed_images/2. BG/BG-51-img-3_nobg.png,2. BG/BG-51-img-3_nobg.png,BG-51-img-3_nobg.png,2. BG,2. BG,BG,BG,1,1,BG-51,2. BG::BG-51,parsed,BG-51-img-3,True,,959036,b401b6641e05ba31ceea6f54a24d37ba,train
/home/drnguyenvinh/notebooks/processed-images/processed_images/2. BG/BG-52-img-1_nobg.png,/home/drnguyenvinh/notebooks/processed-images/processed_images/2. BG/BG-52-img-1_nobg.png,2. BG/BG-52-img-1_nobg.png,BG-52-img-1_nobg.png,2. BG,2. BG,BG,BG,1,1,BG-52,2. BG::BG-52,parsed,BG-52-img-1,True,,975671,73a67d3fabdac3d59d26cc0245fb47b7,train
/home/drnguyenvinh/notebooks/processed-images/processed_images/2. BG/BG-52-img-2_nobg.png,/home/drnguyenvinh/notebooks/processed-images/processed_images/2. BG/BG-52-img-2_nobg.png,2. BG/BG-52-img-2_nobg.png,BG-52-img-2_nobg.png,2. BG,2. BG,BG,BG,1,1,BG-52,2. BG::BG-52,parsed,BG-52-img-2,True,,1043154,768992bb4314e73f8d61fff53a857e65,train
/home/drnguyenvinh/notebooks/processed-images/processed_images/2. BG/BG-52-img-3_nobg.png,/home/drnguyenvinh/notebooks/processed-images/processed_images/2. BG/BG-52-img-3_nobg.png,2. BG/BG-52-img-3_nobg.png,BG-52-img-3_nobg.png,2. BG,2. BG,BG,BG,1,1,BG-52,2. BG::BG-52,parsed,BG-52-img-3,True,,823566,80d300f6dd4c1cff399f3dccf21444dd,train
/home/drnguyenvinh/notebooks/processed-images/processed_images/2. BG/BG-53-img-1_nobg.png,/home/drnguyenvinh/notebooks/processed-images/processed_images/2. BG/BG-53-img-1_nobg.png,2. BG/BG-53-img-1_nobg.png,BG-53-img-1_nobg.png,2. BG,2. BG,BG,BG,1,1,BG-53,2. BG::BG-53,parsed,BG-53-img-1,True,,1093458,7f367879372707112a5bbd9cab819554,train
/home/drnguyenvinh/notebooks/processed-images/processed_images/2. BG/BG-53-img-2_nobg.png,/home/drnguyenvinh/notebooks/processed-images/processed_images/2. BG/BG-53-img-2_nobg.png,2. BG/BG-53-img-2_nobg.png,BG-53-img-2_nobg.png,2. BG,2. BG,BG,BG,1,1,BG-53,2. BG::BG-53,parsed,BG-53-img-2,True,,1138370,ba3a9ab2ed09cf737281f3dc243b8ac8,train
/home/drnguyenvinh/notebooks/processed-images/processed_images/2. BG/BG-53-img-3_nobg.png,/home/drnguyenvinh/notebooks/processed-images/processed_images/2. BG/BG-53-img-3_nobg.png,2. BG/BG-53-img-3_nobg.png,BG-53-img-3_nobg.png,2. BG,2. BG,BG,BG,1,1,BG-53,2. BG::BG-53,parsed,BG-53-img-3,True,,1306474,4e221632e88df675cd5ba69ce30f22ea,train
/home/drnguyenvinh/notebooks/processed-images/processed_images/2. BG/BG-54-img-1_nobg.png,/home/drnguyenvinh/notebooks/processed-images/processed_images/2. BG/BG-54-img-1_nobg.png,2. BG/BG-54-img-1_nobg.png,BG-54-img-1_nobg.png,2. BG,2. BG,BG,BG,1,1,BG-54,2. BG::BG-54,parsed,BG-54-img-1,True,,868185,9e4303b9b32f5b2b0d92a813f04ddd9f,train
/home/drnguyenvinh/notebooks/processed-images/processed_images/2. BG/BG-54-img-2_nobg.png,/home/drnguyenvinh/notebooks/processed-images/processed_images/2. BG/BG-54-img-2_nobg.png,2. BG/BG-54-img-2_nobg.png,BG-54-img-2_nobg.png,2. BG,2. BG,BG,BG,1,1,BG-54,2. BG::BG-54,parsed,BG-54-img-2,True,,885299,57c14eb74578aa588a0637810773ac15,train
/home/drnguyenvinh/notebooks/processed-images/processed_images/2. BG/BG-54-img-3_nobg.png,/home/drnguyenvinh/notebooks/processed-images/processed_images/2. BG/BG-54-img-3_nobg.png,2. BG/BG-54-img-3_nobg.png,BG-54-img-3_nobg.png,2. BG,2. BG,BG,BG,1,1,BG-54,2. BG::BG-54,parsed,BG-54-img-3,True,,1061565,990518a11c1aa91e4e59fa06d6bb4467,train
/home/drnguyenvinh/notebooks/processed-images/processed_images/2. BG/BG-57-img-1_nobg.png,/home/drnguyenvinh/notebooks/processed-images/processed_images/2. BG/BG-57-img-1_nobg.png,2. BG/BG-57-img-1_nobg.png,BG-57-img-1_nobg.png,2. BG,2. BG,BG,BG,1,1,BG-57,2. BG::BG-57,parsed,BG-57-img-1,True,,1143621,df56754c8a40624dea9219dbab304f51,train
/home/drnguyenvinh/notebooks/processed-images/processed_images/2. BG/BG-58-img-1_nobg.png,/home/drnguyenvinh/notebooks/processed-images/processed_images/2. BG/BG-58-img-1_nobg.png,2. BG/BG-58-img-1_nobg.png,BG-58-img-1_nobg.png,2. BG,2. BG,BG,BG,1,1,BG-58,2. BG::BG-58,parsed,BG-58-img-1,True,,997804,3d9dc2769b51c8aaa160df2a72f5f86a,train
/home/drnguyenvinh/notebooks/processed-images/processed_images/2. BG/BG-58-img-2_nobg.png,/home/drnguyenvinh/notebooks/processed-images/processed_images/2. BG/BG-58-img-2_nobg.png,2. BG/BG-58-img-2_nobg.png,BG-58-img-2_nobg.png,2. BG,2. BG,BG,BG,1,1,BG-58,2. BG::BG-58,parsed,BG-58-img-2,True,,1145688,63e071e297e8de8e99ac30effb5d6be9,train
/home/drnguyenvinh/notebooks/processed-images/processed_images/2. BG/BG-58-img-3_nobg.png,/home/drnguyenvinh/notebooks/processed-images/processed_images/2. BG/BG-58-img-3_nobg.png,2. BG/BG-58-img-3_nobg.png,BG-58-img-3_nobg.png,2. BG,2. BG,BG,BG,1,1,BG-58,2. BG::BG-58,parsed,BG-58-img-3,True,,934087,b1ac0ee29dfbbebeff237f2ab9755506,train
/home/drnguyenvinh/notebooks/processed-images/processed_images/2. BG/BG-59-img-1_nobg.png,/home/drnguyenvinh/notebooks/processed-images/processed_images/2. BG/BG-59-img-1_nobg.png,2. BG/BG-59-img-1_nobg.png,BG-59-img-1_nobg.png,2. BG,2. BG,BG,BG,1,1,BG-59,2. BG::BG-59,parsed,BG-59-img-1,True,,943394,31ece5b560643fe26043db9c0820183c,train
/home/drnguyenvinh/notebooks/processed-images/processed_images/2. BG/BG-59-img-2_nobg.png,/home/drnguyenvinh/notebooks/processed-images/processed_images/2. BG/BG-59-img-2_nobg.png,2. BG/BG-59-img-2_nobg.png,BG-59-img-2_nobg.png,2. BG,2. BG,BG,BG,1,1,BG-59,2. BG::BG-59,parsed,BG-59-img-2,True,,1045282,9a3767fe9355943eb35084461ccb6948,train
/home/drnguyenvinh/notebooks/processed-images/processed_images/2. BG/BG-59-img-3_nobg.png,/home/drnguyenvinh/notebooks/processed-images/processed_images/2. BG/BG-59-img-3_nobg.png,2. BG/BG-59-img-3_nobg.png,BG-59-img-3_nobg.png,2. BG,2. BG,BG,BG,1,1,BG-59,2. BG::BG-59,parsed,BG-59-img-3,True,,1018189,b9fb45508c0983eb5e52cab0351700f4,train
/home/drnguyenvinh/notebooks/processed-images/processed_images/2. BG/BG-6-img-1_nobg.png,/home/drnguyenvinh/notebooks/processed-images/processed_images/2. BG/BG-6-img-1_nobg.png,2. BG/BG-6-img-1_nobg.png,BG-6-img-1_nobg.png,2. BG,2. BG,BG,BG,1,1,BG-6,2. BG::BG-6,parsed,BG-6-img-1,True,,1314587,e32439decb2dbfb68c353e578638f480,train
/home/drnguyenvinh/notebooks/processed-images/processed_images/2. BG/BG-6-img-2_nobg.png,/home/drnguyenvinh/notebooks/processed-images/processed_images/2. BG/BG-6-img-2_nobg.png,2. BG/BG-6-img-2_nobg.png,BG-6-img-2_nobg.png,2. BG,2. BG,BG,BG,1,1,BG-6,2. BG::BG-6,parsed,BG-6-img-2,True,,915684,deed558c208f794adef59467371ebf1f,train
/home/drnguyenvinh/notebooks/processed-images/processed_images/2. BG/BG-6-img-3_nobg.png,/home/drnguyenvinh/notebooks/processed-images/processed_images/2. BG/BG-6-img-3_nobg.png,2. BG/BG-6-img-3_nobg.png,BG-6-img-3_nobg.png,2. BG,2. BG,BG,BG,1,1,BG-6,2. BG::BG-6,parsed,BG-6-img-3,True,,1187576,744d1ca3d6bd6571c60fe08771e9a701,train
/home/drnguyenvinh/notebooks/processed-images/processed_images/2. BG/BG-60-img-1_nobg.png,/home/drnguyenvinh/notebooks/processed-images/processed_images/2. BG/BG-60-img-1_nobg.png,2. BG/BG-60-img-1_nobg.png,BG-60-img-1_nobg.png,2. BG,2. BG,BG,BG,1,1,BG-60,2. BG::BG-60,parsed,BG-60-img-1,True,,980877,a62e596af46e422955fa89a778ea9fbc,train
/home/drnguyenvinh/notebooks/processed-images/processed_images/2. BG/BG-60-img-2_nobg.png,/home/drnguyenvinh/notebooks/processed-images/processed_images/2. BG/BG-60-img-2_nobg.png,2. BG/BG-60-img-2_nobg.png,BG-60-img-2_nobg.png,2. BG,2. BG,BG,BG,1,1,BG-60,2. BG::BG-60,parsed,BG-60-img-2,True,,1016148,b79c41a8d00b07a8fccecb41bcfe880b,train
/home/drnguyenvinh/notebooks/processed-images/processed_images/2. BG/BG-61-img-1_nobg.png,/home/drnguyenvinh/notebooks/processed-images/processed_images/2. BG/BG-61-img-1_nobg.png,2. BG/BG-61-img-1_nobg.png,BG-61-img-1_nobg.png,2. BG,2. BG,BG,BG,1,1,BG-61,2. BG::BG-61,parsed,BG-61-img-1,True,,778653,435427595f05c08059fdb1ac6672228d,train
/home/drnguyenvinh/notebooks/processed-images/processed_images/2. BG/BG-61-img-2_nobg.png,/home/drnguyenvinh/notebooks/processed-images/processed_images/2. BG/BG-61-img-2_nobg.png,2. BG/BG-61-img-2_nobg.png,BG-61-img-2_nobg.png,2. BG,2. BG,BG,BG,1,1,BG-61,2. BG::BG-61,parsed,BG-61-img-2,True,,856564,ed3b6f4b1f8d630d5f469c0896295720,train
/home/drnguyenvinh/notebooks/processed-images/processed_images/2. BG/BG-61-img-3_nobg.png,/home/drnguyenvinh/notebooks/processed-images/processed_images/2. BG/BG-61-img-3_nobg.png,2. BG/BG-61-img-3_nobg.png,BG-61-img-3_nobg.png,2. BG,2. BG,BG,BG,1,1,BG-61,2. BG::BG-61,parsed,BG-61-img-3,True,,795695,d60a2ae221f73c23039496127af233e9,train
/home/drnguyenvinh/notebooks/processed-images/processed_images/2. BG/BG-62-img-1_nobg.png,/home/drnguyenvinh/notebooks/processed-images/processed_images/2. BG/BG-62-img-1_nobg.png,2. BG/BG-62-img-1_nobg.png,BG-62-img-1_nobg.png,2. BG,2. BG,BG,BG,1,1,BG-62,2. BG::BG-62,parsed,BG-62-img-1,True,,791222,53b9e857150209b18dc645f0e4778d69,train
/home/drnguyenvinh/notebooks/processed-images/processed_images/2. BG/BG-62-img-2_nobg.png,/home/drnguyenvinh/notebooks/processed-images/processed_images/2. BG/BG-62-img-2_nobg.png,2. BG/BG-62-img-2_nobg.png,BG-62-img-2_nobg.png,2. BG,2. BG,BG,BG,1,1,BG-62,2. BG::BG-62,parsed,BG-62-img-2,True,,852011,ad96c72d74e707f762d592310509e560,train
/home/drnguyenvinh/notebooks/processed-images/processed_images/2. BG/BG-62-img-3_nobg.png,/home/drnguyenvinh/notebooks/processed-images/processed_images/2. BG/BG-62-img-3_nobg.png,2. BG/BG-62-img-3_nobg.png,BG-62-img-3_nobg.png,2. BG,2. BG,BG,BG,1,1,BG-62,2. BG::BG-62,parsed,BG-62-img-3,True,,1071085,b8035d01a4b12270561d7241624fcd64,train
/home/drnguyenvinh/notebooks/processed-images/processed_images/2. BG/BG-63-img-1_nobg.png,/home/drnguyenvinh/notebooks/processed-images/processed_images/2. BG/BG-63-img-1_nobg.png,2. BG/BG-63-img-1_nobg.png,BG-63-img-1_nobg.png,2. BG,2. BG,BG,BG,1,1,BG-63,2. BG::BG-63,parsed,BG-63-img-1,True,,810597,8636ba39d86ab25237a630a4248c4e1c,train
/home/drnguyenvinh/notebooks/processed-images/processed_images/2. BG/BG-63-img-2_nobg.png,/home/drnguyenvinh/notebooks/processed-images/processed_images/2. BG/BG-63-img-2_nobg.png,2. BG/BG-63-img-2_nobg.png,BG-63-img-2_nobg.png,2. BG,2. BG,BG,BG,1,1,BG-63,2. BG::BG-63,parsed,BG-63-img-2,True,,902630,5b610d2fa61204fab157378a3a66f271,train
/home/drnguyenvinh/notebooks/processed-images/processed_images/2. BG/BG-64-img-1_nobg.png,/home/drnguyenvinh/notebooks/processed-images/processed_images/2. BG/BG-64-img-1_nobg.png,2. BG/BG-64-img-1_nobg.png,BG-64-img-1_nobg.png,2. BG,2. BG,BG,BG,1,1,BG-64,2. BG::BG-64,parsed,BG-64-img-1,True,,822872,0f4f65d86299cdcc49542b05446d5d54,train
/home/drnguyenvinh/notebooks/processed-images/processed_images/2. BG/BG-64-img-2_nobg.png,/home/drnguyenvinh/notebooks/processed-images/processed_images/2. BG/BG-64-img-2_nobg.png,2. BG/BG-64-img-2_nobg.png,BG-64-img-2_nobg.png,2. BG,2. BG,BG,BG,1,1,BG-64,2. BG::BG-64,parsed,BG-64-img-2,True,,882724,3b07e3f66f5bb99838fc7459f6cb53a7,train
/home/drnguyenvinh/notebooks/processed-images/processed_images/2. BG/BG-64-img-3_nobg.png,/home/drnguyenvinh/notebooks/processed-images/processed_images/2. BG/BG-64-img-3_nobg.png,2. BG/BG-64-img-3_nobg.png,BG-64-img-3_nobg.png,2. BG,2. BG,BG,BG,1,1,BG-64,2. BG::BG-64,parsed,BG-64-img-3,True,,1003471,2969ac230b2b8f2099df6ad382135753,train
/home/drnguyenvinh/notebooks/processed-images/processed_images/2. BG/BG-65-img-1_nobg.png,/home/drnguyenvinh/notebooks/processed-images/processed_images/2. BG/BG-65-img-1_nobg.png,2. BG/BG-65-img-1_nobg.png,BG-65-img-1_nobg.png,2. BG,2. BG,BG,BG,1,1,BG-65,2. BG::BG-65,parsed,BG-65-img-1,True,,957237,ae5728b711969de6bd5113e1926d3e5f,train
/home/drnguyenvinh/notebooks/processed-images/processed_images/2. BG/BG-67-img-1_nobg.png,/home/drnguyenvinh/notebooks/processed-images/processed_images/2. BG/BG-67-img-1_nobg.png,2. BG/BG-67-img-1_nobg.png,BG-67-img-1_nobg.png,2. BG,2. BG,BG,BG,1,1,BG-67,2. BG::BG-67,parsed,BG-67-img-1,True,,1175539,167dfa61e5b44dea7369131dbf7e6654,train
/home/drnguyenvinh/notebooks/processed-images/processed_images/2. BG/BG-67-img-2_nobg.png,/home/drnguyenvinh/notebooks/processed-images/processed_images/2. BG/BG-67-img-2_nobg.png,2. BG/BG-67-img-2_nobg.png,BG-67-img-2_nobg.png,2. BG,2. BG,BG,BG,1,1,BG-67,2. BG::BG-67,parsed,BG-67-img-2,True,,1288359,2f012ec6de605405a04cef2da597ce67,train
/home/drnguyenvinh/notebooks/processed-images/processed_images/2. BG/BG-67-img-3_nobg.png,/home/drnguyenvinh/notebooks/processed-images/processed_images/2. BG/BG-67-img-3_nobg.png,2. BG/BG-67-img-3_nobg.png,BG-67-img-3_nobg.png,2. BG,2. BG,BG,BG,1,1,BG-67,2. BG::BG-67,parsed,BG-67-img-3,True,,1027289,12db0f38d9a80d3cfed17441c7967ff8,train
/home/drnguyenvinh/notebooks/processed-images/processed_images/2. BG/BG-68-img-1_nobg.png,/home/drnguyenvinh/notebooks/processed-images/processed_images/2. BG/BG-68-img-1_nobg.png,2. BG/BG-68-img-1_nobg.png,BG-68-img-1_nobg.png,2. BG,2. BG,BG,BG,1,1,BG-68,2. BG::BG-68,parsed,BG-68-img-1,True,,867668,6a29557c40bc0c661c25e6f8cb7c44d7,train
/home/drnguyenvinh/notebooks/processed-images/processed_images/2. BG/BG-68-img-2_nobg.png,/home/drnguyenvinh/notebooks/processed-images/processed_images/2. BG/BG-68-img-2_nobg.png,2. BG/BG-68-img-2_nobg.png,BG-68-img-2_nobg.png,2. BG,2. BG,BG,BG,1,1,BG-68,2. BG::BG-68,parsed,BG-68-img-2,True,,1004837,c314d0a3b5b904cd66c25dc30b4e95ef,train
/home/drnguyenvinh/notebooks/processed-images/processed_images/2. BG/BG-68-img-3_nobg.png,/home/drnguyenvinh/notebooks/processed-images/processed_images/2. BG/BG-68-img-3_nobg.png,2. BG/BG-68-img-3_nobg.png,BG-68-img-3_nobg.png,2. BG,2. BG,BG,BG,1,1,BG-68,2. BG::BG-68,parsed,BG-68-img-3,True,,1029973,c6313049447122277f89a72d6d2353c2,train
/home/drnguyenvinh/notebooks/processed-images/processed_images/2. BG/BG-69-img-1_nobg.png,/home/drnguyenvinh/notebooks/processed-images/processed_images/2. BG/BG-69-img-1_nobg.png,2. BG/BG-69-img-1_nobg.png,BG-69-img-1_nobg.png,2. BG,2. BG,BG,BG,1,1,BG-69,2. BG::BG-69,parsed,BG-69-img-1,True,,986991,751f85438b395d94ebedd1464f5d5a2d,train
/home/drnguyenvinh/notebooks/processed-images/processed_images/2. BG/BG-69-img-2_nobg.png,/home/drnguyenvinh/notebooks/processed-images/processed_images/2. BG/BG-69-img-2_nobg.png,2. BG/BG-69-img-2_nobg.png,BG-69-img-2_nobg.png,2. BG,2. BG,BG,BG,1,1,BG-69,2. BG::BG-69,parsed,BG-69-img-2,True,,1083350,01ce393715ae4ceb2c597ce0212475ec,train
/home/drnguyenvinh/notebooks/processed-images/processed_images/2. BG/BG-69-img-3_nobg.png,/home/drnguyenvinh/notebooks/processed-images/processed_images/2. BG/BG-69-img-3_nobg.png,2. BG/BG-69-img-3_nobg.png,BG-69-img-3_nobg.png,2. BG,2. BG,BG,BG,1,1,BG-69,2. BG::BG-69,parsed,BG-69-img-3,True,,1003449,1865e1161ac8a029d7d9ed92cbf0fd38,train
/home/drnguyenvinh/notebooks/processed-images/processed_images/2. BG/BG-7-img-1_nobg.png,/home/drnguyenvinh/notebooks/processed-images/processed_images/2. BG/BG-7-img-1_nobg.png,2. BG/BG-7-img-1_nobg.png,BG-7-img-1_nobg.png,2. BG,2. BG,BG,BG,1,1,BG-7,2. BG::BG-7,parsed,BG-7-img-1,True,,967934,fa9036f9b98bd7ca1949ade90d390534,train
/home/drnguyenvinh/notebooks/processed-images/processed_images/2. BG/BG-7-img-2_nobg.png,/home/drnguyenvinh/notebooks/processed-images/processed_images/2. BG/BG-7-img-2_nobg.png,2. BG/BG-7-img-2_nobg.png,BG-7-img-2_nobg.png,2. BG,2. BG,BG,BG,1,1,BG-7,2. BG::BG-7,parsed,BG-7-img-2,True,,568273,053741d92a70f7a9ddd595475ef2b27a,train
/home/drnguyenvinh/notebooks/processed-images/processed_images/2. BG/BG-7-img-3_nobg.png,/home/drnguyenvinh/notebooks/processed-images/processed_images/2. BG/BG-7-img-3_nobg.png,2. BG/BG-7-img-3_nobg.png,BG-7-img-3_nobg.png,2. BG,2. BG,BG,BG,1,1,BG-7,2. BG::BG-7,parsed,BG-7-img-3,True,,525099,eb7ae639551d9dbff6ce7a2c13b368fc,train
/home/drnguyenvinh/notebooks/processed-images/processed_images/2. BG/BG-70-img-1_nobg.png,/home/drnguyenvinh/notebooks/processed-images/processed_images/2. BG/BG-70-img-1_nobg.png,2. BG/BG-70-img-1_nobg.png,BG-70-img-1_nobg.png,2. BG,2. BG,BG,BG,1,1,BG-70,2. BG::BG-70,parsed,BG-70-img-1,True,,845547,03b8176b94387427117a978c7bf6d12c,train
/home/drnguyenvinh/notebooks/processed-images/processed_images/2. BG/BG-70-img-2_nobg.png,/home/drnguyenvinh/notebooks/processed-images/processed_images/2. BG/BG-70-img-2_nobg.png,2. BG/BG-70-img-2_nobg.png,BG-70-img-2_nobg.png,2. BG,2. BG,BG,BG,1,1,BG-70,2. BG::BG-70,parsed,BG-70-img-2,True,,1108502,ddca0ee408eb710347d9da2b3427eb5e,train
/home/drnguyenvinh/notebooks/processed-images/processed_images/2. BG/BG-70-img-3_nobg.png,/home/drnguyenvinh/notebooks/processed-images/processed_images/2. BG/BG-70-img-3_nobg.png,2. BG/BG-70-img-3_nobg.png,BG-70-img-3_nobg.png,2. BG,2. BG,BG,BG,1,1,BG-70,2. BG::BG-70,parsed,BG-70-img-3,True,,1030601,4a7adfa947696e0582d92ca067200dd1,train
/home/drnguyenvinh/notebooks/processed-images/processed_images/2. BG/BG-71-img-1_nobg.png,/home/drnguyenvinh/notebooks/processed-images/processed_images/2. BG/BG-71-img-1_nobg.png,2. BG/BG-71-img-1_nobg.png,BG-71-img-1_nobg.png,2. BG,2. BG,BG,BG,1,1,BG-71,2. BG::BG-71,parsed,BG-71-img-1,True,,758821,217a8ecffdc26d6bff569a2afae10781,train
/home/drnguyenvinh/notebooks/processed-images/processed_images/2. BG/BG-71-img-2_nobg.png,/home/drnguyenvinh/notebooks/processed-images/processed_images/2. BG/BG-71-img-2_nobg.png,2. BG/BG-71-img-2_nobg.png,BG-71-img-2_nobg.png,2. BG,2. BG,BG,BG,1,1,BG-71,2. BG::BG-71,parsed,BG-71-img-2,True,,715699,13d5e825210ca50b84f69ccf936a5d39,train
/home/drnguyenvinh/notebooks/processed-images/processed_images/2. BG/BG-71-img-3_nobg.png,/home/drnguyenvinh/notebooks/processed-images/processed_images/2. BG/BG-71-img-3_nobg.png,2. BG/BG-71-img-3_nobg.png,BG-71-img-3_nobg.png,2. BG,2. BG,BG,BG,1,1,BG-71,2. BG::BG-71,parsed,BG-71-img-3,True,,807684,a5c3c6b6fb2c87ad5f6cc063057563a6,train
/home/drnguyenvinh/notebooks/processed-images/processed_images/2. BG/BG-75-img-1_nobg.png,/home/drnguyenvinh/notebooks/processed-images/processed_images/2. BG/BG-75-img-1_nobg.png,2. BG/BG-75-img-1_nobg.png,BG-75-img-1_nobg.png,2. BG,2. BG,BG,BG,1,1,BG-75,2. BG::BG-75,parsed,BG-75-img-1,True,,959627,3e1293ed4f41b3ca3cf102544019c691,train
/home/drnguyenvinh/notebooks/processed-images/processed_images/2. BG/BG-75-img-2_nobg.png,/home/drnguyenvinh/notebooks/processed-images/processed_images/2. BG/BG-75-img-2_nobg.png,2. BG/BG-75-img-2_nobg.png,BG-75-img-2_nobg.png,2. BG,2. BG,BG,BG,1,1,BG-75,2. BG::BG-75,parsed,BG-75-img-2,True,,914888,7358749da84d44fb25359845b70f6752,train
/home/drnguyenvinh/notebooks/processed-images/processed_images/2. BG/BG-75-img-3_nobg.png,/home/drnguyenvinh/notebooks/processed-images/processed_images/2. BG/BG-75-img-3_nobg.png,2. BG/BG-75-img-3_nobg.png,BG-75-img-3_nobg.png,2. BG,2. BG,BG,BG,1,1,BG-75,2. BG::BG-75,parsed,BG-75-img-3,True,,946721,2650794cbf81ae28042b2e4d1e3715de,train
/home/drnguyenvinh/notebooks/processed-images/processed_images/2. BG/BG-8-img-1_nobg.png,/home/drnguyenvinh/notebooks/processed-images/processed_images/2. BG/BG-8-img-1_nobg.png,2. BG/BG-8-img-1_nobg.png,BG-8-img-1_nobg.png,2. BG,2. BG,BG,BG,1,1,BG-8,2. BG::BG-8,parsed,BG-8-img-1,True,,889697,18c5be23789cbbbb1ac8edcf3b503a44,train
/home/drnguyenvinh/notebooks/processed-images/processed_images/2. BG/BG-8-img-2_nobg.png,/home/drnguyenvinh/notebooks/processed-images/processed_images/2. BG/BG-8-img-2_nobg.png,2. BG/BG-8-img-2_nobg.png,BG-8-img-2_nobg.png,2. BG,2. BG,BG,BG,1,1,BG-8,2. BG::BG-8,parsed,BG-8-img-2,True,,818074,6bc1da992911b201fbdc75b925f1af5d,train
