split,kind,path,size_bytes,sha256
train,image,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/WSSV-99-img-3.jpg,212817,d7a81aa763252c9982787ec5f849d3636dd739695b3e40ef12ab6f87a0dfeed2
train,label,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/WSSV-99-img-3.txt,304,2b950bd9fe8249e700ae11084d28bb1ee490baafede41ef1ceba5a1d26c4534f
train,image,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/WSSV_BG-1-img-2.jpg,976692,a7abbb7a18ffb0569cee0d5ff743e62f810e113fca0ac038ef927c69b6477c84
train,label,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/WSSV_BG-1-img-2.txt,190,17d81172bca57f75a56a5578c1d4b0dcc16b11ed049658b0e9c1b957dbc93474
train,image,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/WSSV_BG-1-img-3.jpg,950371,7cc332471cd236ae620987f153695391ad40b4a83a642c7eda1b19cbe8a99b6d
train,label,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/WSSV_BG-1-img-3.txt,228,0387ffd234010532577325b13caad5e1ae9cda3637c71c9f028783a9d3b627b2
train,image,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/WSSV_BG-10-img-1.jpg,843885,fdbb40eddccfa1b480f8c7786489ea364a7451857eca4d4b8c4731f88e71c800
train,label,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/WSSV_BG-10-img-1.txt,456,e08c59cb21cf7705993e42d5d2497809f67e1775f21a34a6178af58010c9172c
train,image,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/WSSV_BG-10-img-2.jpg,893015,afa676a66aa05b3a8926f21b3e794f5bf1c9cc9edf83a6c740b050df718719d1
train,label,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/WSSV_BG-10-img-2.txt,266,6555f196538d324591233bfdb9e9b36451cdd7a649ef45110195bb2ebd219ad5
train,image,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/WSSV_BG-10-img-3.jpg,776348,fb403c628c399e764341eaf3cafeb309bd58ce7e39db9a543780bd30c102f392
train,label,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/WSSV_BG-10-img-3.txt,342,8dd3ac80223fd06affdcf28a7686f56f77374cb0eeb0f3fd412be811974cb666
train,image,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/WSSV_BG-11-img-2.jpg,939069,7826ef0b528fef7f88eec82adc0fd5194f273eaebdb5f554ea11515cc7d04fd8
train,label,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/WSSV_BG-11-img-2.txt,266,5c2b0be1114afc113e212f328aae00d2b20e4ab34657155fb0033cf0da0b54df
train,image,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/WSSV_BG-11-img-3.jpg,956496,d0788344cb8f7070658b0dc0d11275353d981ff93b4522aa8216a68987b4e66b
train,label,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/WSSV_BG-11-img-3.txt,304,17da1f9ef62d6ae25838fdbb8c91e764c7436ee8864667da8ea494db910aad43
train,image,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/WSSV_BG-12-img-1.jpg,929413,1c8ecf9a4e391b0278df522b89233e221162e962b2ffdebeb6e5e9ea50bedc63
train,label,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/WSSV_BG-12-img-1.txt,190,17991690a408e966a87e44987503004821fe281890709f0983c1a3b81ebb0ea9
train,image,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/WSSV_BG-12-img-2.jpg,817122,fd967315778d2b6b0478dee2fac4035681065c46b2debdb2cb4a34dc25a637fa
train,label,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/WSSV_BG-12-img-2.txt,228,7563dfb760a152dd071a3a3fa829c389abd3bded95dcd9016796e034ac65056a
train,image,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/WSSV_BG-13-img-1.jpg,805065,6c29a3a8f96e89f55de4090ef518d8c0a7fc635f51e5cc1fa9592dd9c0fb7f81
train,label,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/WSSV_BG-13-img-1.txt,608,0f4da014838256a52d1a26593ea4d45d75a33dcce760f03480944bb66aecff11
train,image,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/WSSV_BG-13-img-2.jpg,956041,6e3d45d9a1ebb5d1bf91aaea30ccd6af9c799b02263001460788e00d1ff3adc1
train,label,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/WSSV_BG-13-img-2.txt,304,c34f72e66c12a4ac79eba1d3f8cfcc294d4974dc7dbeeb352ba4386ea75fcd29
train,image,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/WSSV_BG-13-img-3.jpg,851347,b4538beaadac896f6f6e324e34916616d57cd839107180368e5ee614805ab5d6
train,label,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/WSSV_BG-13-img-3.txt,418,e834e9dbffc3b725aa938a8462a4402a9479ddc39611224938b8a3fe97bfc478
train,image,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/WSSV_BG-14-img-1.jpg,502339,5e033f387e251c366d29973bb3f017b19c6367ef2b18206e197afd5d852ae4ec
train,label,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/WSSV_BG-14-img-1.txt,190,a579c3a590d9ee531e9515e44b1108fc78b784b917e648a3be3bf7cc5cd9a20f
train,image,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/WSSV_BG-14-img-2.jpg,558257,e16f185902baf4f777d54c8d70b38bebe3d6a035feebc8fc2c20905a95adc7bc
train,label,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/WSSV_BG-14-img-2.txt,228,7ffee0c6fe71a46f0f7a478843bac885518a1268b12cf6e7815e1a5bc322a80d
train,image,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/WSSV_BG-14-img-3.jpg,309249,c90f0cd5867eb6da5dcc873c09a1765325a434c95fdf58114c316bb686cbabc4
train,label,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/WSSV_BG-14-img-3.txt,304,bdce2e9fefaa954f30493e19e429738a8c54be2599ad56cbaa39818e48e0de24
train,image,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/WSSV_BG-15-img-2.jpg,690452,72e787f097e61698da617e1f5ed030e083a480125f78a3eb0d51c450aa4cf60d
train,label,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/WSSV_BG-15-img-2.txt,114,26c7ae4face4aa5dbf1ff3d39b3e6e0949f6df9ed64e455c3609a1e9d560ce7c
train,image,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/WSSV_BG-16-img-1.jpg,389948,9a1fba83493ae7bb8e71570790c143176d8df5dd5a97a0c4c6bc0fe1f10bbc4c
train,label,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/WSSV_BG-16-img-1.txt,342,21beb0ba0174cb80865f60b9ee0a9a117bc3b7134ef12461841092a08449aea1
train,image,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/WSSV_BG-16-img-3.jpg,408280,7fd9a27a41d18c95ab8b98e91d575d36f95030dc64bc6d717007f23278391db6
train,label,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/WSSV_BG-16-img-3.txt,304,6363e3c978f57cdc2c3048d3fc1526c50531458203ee6bd041c3750a0262edac
train,image,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/WSSV_BG-17-img-2.jpg,572240,aa16d9019b1be01bd1adaa865b280ee7e38e74d19b4de70f4f9f05b20b80546e
train,label,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/WSSV_BG-17-img-2.txt,456,dad0d96df38d5d9d2b46c0aa9bcacf02680cf43da2e5e2ee0474a4764f6c90d1
train,image,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/WSSV_BG-17-img-3.jpg,672163,70a606e980b37c86806c1a95b37f45ca5d509f45c89a7faa004cd61f94056ab6
train,label,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/WSSV_BG-17-img-3.txt,228,9356284929be635d43c6bca48bdbf42b0b586cc0a3d603ec1fdb6cf1a99c0149
train,image,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/WSSV_BG-18-img-1.jpg,754991,b5e5543107f1949528da2a352147a67879d87d08c35c395e3e25b44b254d4fe9
train,label,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/WSSV_BG-18-img-1.txt,266,c8dd1c9e5ddd2e19ceb02302ba11f277507ce7d5dcc3c2feab1f081e05c8ecfb
train,image,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/WSSV_BG-18-img-2.jpg,870114,c418fc27cef72cc5aaf86931c1fb6bee5fca8363930fd367f34e722d1ce98d58
train,label,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/WSSV_BG-18-img-2.txt,266,90aff878ecf06ad5df8e20ea68e7ff79e77a27fe80ed4fb20d12384113833b5c
train,image,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/WSSV_BG-18-img-3.jpg,947265,44910a6ce9d4dbd4fa65aa05b9dda145cb2271b2ce0eff590e6c2e4301dca1a7
train,label,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/WSSV_BG-18-img-3.txt,228,707801b3eff649b74339cb364779e83f360a853c2e320d71949e5d22d2b9638e
train,image,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/WSSV_BG-19-img-1.jpg,879253,6b31c68c2220d20f881d97bb68c76d27694fa79294f91d99ebe72efecc46885f
train,label,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/WSSV_BG-19-img-1.txt,304,2ae739333320dcc726efbdc00ac21b5fd09dfed2d91f730fa13c813cf75a9bb6
train,image,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/WSSV_BG-19-img-2.jpg,876095,5c5f8c9a9a2f95b84f7f4399f84f61a72e4d8641f2834b4166e110da48210626
train,label,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/WSSV_BG-19-img-2.txt,228,fa764c1fbf83f1e1126a90bf25c0e3394d41f121c856bd2c2232c853529a147d
train,image,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/WSSV_BG-19-img-3.jpg,1042201,5506c1ac34ebb5c45aace6eddca0496e0a541e23065cbbf41bb7eeb575ce7a29
train,label,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/WSSV_BG-19-img-3.txt,152,15751e50ee7025f987bd406fee0dda866a200b57159ca220c7e74b32b1aa81c4
train,image,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/WSSV_BG-2-img-2.jpg,935861,a31b9760e09dddf2e5763c13fc665b1e97263f1e5beff18c253adc8872171d63
train,label,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/WSSV_BG-2-img-2.txt,304,15ca12c54840927d4fb9e9af989c6342a5d036e68f127e9c78083e793da2bf76
train,image,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/WSSV_BG-2-img-3.jpg,922637,fb6b69e10d3ea1030dd362343e64e09d034607f082e3f772eef67dd7d1de1c03
train,label,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/WSSV_BG-2-img-3.txt,228,0b131ddd90fef402baf79b048cc00d73190d005675cb492947f249816c6639c1
train,image,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/WSSV_BG-20-img-1.jpg,171809,d943d0ead313673b9cf3ce415acd8fc6bd18831b4757797287b322fa1005ecdc
train,label,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/WSSV_BG-20-img-1.txt,152,59b45f8211c83863b11bad280260992c33d02e85bf7dc5ff6cbe4cc3940ea7f4
train,image,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/WSSV_BG-20-img-2.jpg,184150,95122238351acabbde93eb96129034a79f9854ae168434257639b2c5e9def1a8
train,label,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/WSSV_BG-20-img-2.txt,266,82ebca3366667cdb1a7bfaa2efb1c42f228004d47fc935893251b33ca058da0e
train,image,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/WSSV_BG-21-img-1.jpg,188115,1ca48526291a59b5bcc096c9419b93bb84127f3fd52a393b5c7d0dc558d915a6
train,label,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/WSSV_BG-21-img-1.txt,380,40ddf8b96653e595255196848ce0ebac17aa697e667916c6403dd951685f4429
train,image,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/WSSV_BG-21-img-2.jpg,183391,a32f8db033a05f9216a1973924d4162663ddce0fd41a02f27111c0e541b0de13
train,label,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/WSSV_BG-21-img-2.txt,342,a32a92f9f3fb9c08a68221ef420721c894e41b41cfd41b60a200c613b2b33967
train,image,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/WSSV_BG-22-img-1.jpg,177996,842510f01d844f8b0546ae328521ce1712c52bac96baf0c8f30b1b712fffe40d
train,label,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/WSSV_BG-22-img-1.txt,494,bc8558b1545e65ef794b103c70121576539d2bfffe46d1d05159528b62652f67
train,image,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/WSSV_BG-22-img-2.jpg,164633,da99a59fd4e28ef55b83e00187dc47557125fb4e138ec745769a1fde6de1edea
train,label,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/WSSV_BG-22-img-2.txt,304,996aa25317e947043b49f6e9ca541db709b690f55b0630bb2c59e76eb99d0367
train,image,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/WSSV_BG-22-img-3.jpg,175216,c37dfc93573614ecbadcdae12522345582cee3b2c2883b93c8c417f436fc7ae6
train,label,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/WSSV_BG-22-img-3.txt,380,f12b6dd6037ee80a2daf483fdcbcfa90d51cf6a183196f33a829836faf42a550
train,image,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/WSSV_BG-24-img-2.jpg,150479,d3c118628c3b23aa1686132ac3f81af028d516a472632179817e9de3c6cf8b2e
train,label,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/WSSV_BG-24-img-2.txt,342,1e59880a890ae984729b712e64be80baed5429fbd0c2593bd4c5a4b94995a2c0
train,image,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/WSSV_BG-24-img-3.jpg,150288,541561190f6fe2960f24873eea69a91fc8e1eb2bdf1a6322db5a2eacab125ed6
train,label,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/WSSV_BG-24-img-3.txt,456,cbccf0e6147d2ea3a984dd958ca4a95cc5aaea6147ba5c027dd6f9ab40fe932d
train,image,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/WSSV_BG-25-img-1.jpg,167107,fdceda338b3e00b98971c93f6ea0427cca002659536538cc2532afa587018386
train,label,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/WSSV_BG-25-img-1.txt,152,033ca8ba4e3137bf9573000a567293e5b2ffcf52e3f302501bedb0900326dece
train,image,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/WSSV_BG-25-img-2.jpg,183594,4e2cff8c5fdaf028e86bc1e07965d29a9ab27c33ac3bf3d43c4a12456636a343
train,label,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/WSSV_BG-25-img-2.txt,152,b594ab192d8ef05506fa9d6813c4046c5a0ce5b7f869be0c284adc293666b874
train,image,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/WSSV_BG-26-img-2.jpg,164392,df9feb6d104ab04c29235491a1c2bef21ead373d98ca2c38d002b5eba492e2d0
train,label,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/WSSV_BG-26-img-2.txt,532,b9a94e1a3720aa3a431fd4b62e1f0f8c84f6e5cf5351432bfd1818451a6ac756
train,image,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/WSSV_BG-26-img-3.jpg,142637,c6883dc2bf86902f4166085f63d06573bdb0633a9c412b8492905cfad0f4e996
train,label,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/WSSV_BG-26-img-3.txt,380,0e7be037b5765236f7864cd77feae451afbd516ef8d6f6c74dbfa43fbe41a0cf
train,image,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/WSSV_BG-28-img-1.jpg,135478,2c8cda8c65d74be4beb69e68d402b03565df21cd059d37a2db6060b203b76f7a
train,label,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/WSSV_BG-28-img-1.txt,456,69bd5364e41264e158b7c5b1cb8dd72100580720fd94741e2046da7951ea1e48
train,image,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/WSSV_BG-28-img-2.jpg,151813,d3135b8d26c33d3366998cd5496bfba978007e933388c2324adf9a7681b621b9
train,label,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/WSSV_BG-28-img-2.txt,418,eb87e549bb2147fee938882cc2e36522daf6a6f5d4c5f43e1f98c5b66e527310
train,image,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/WSSV_BG-29-img-1.jpg,159637,807aa5c3fd7e8a7641faf8a0fe75ad4c2601b8f361253e04e17aea302e80dd92
train,label,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/WSSV_BG-29-img-1.txt,570,c8bec751b09d0734425a6a36165590c9802abb2005b0c7b5e22c7bc2bf015980
train,image,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/WSSV_BG-29-img-2.jpg,150931,8461b2b55c0188beebed109bcb96a1942a778ee67e321ed72af69aa525bb629f
train,label,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/WSSV_BG-29-img-2.txt,456,080b78b6eb6176b9bf679b4134bdea370e56fee03f4f2806451de067d782443a
train,image,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/WSSV_BG-3-img-1.jpg,1008946,21ded7f52f172556bedb38a03040a9b77750a7b5957f57d6cfd45d666ed609e3
train,label,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/WSSV_BG-3-img-1.txt,76,11cfd7f4b1d0548cdf8735654203b3eb4c27928409f52983d8f1d0344d19d461
train,image,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/WSSV_BG-3-img-3.jpg,863063,0f3838e22590cf66df243cab6dc90a19ebdcdd8cfc4ad6828ea6bbd2a952790f
train,label,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/WSSV_BG-3-img-3.txt,114,d180252a8b30ba22467cde72e547af8ed357aa2d8d62d2ed86201049aafb0d99
train,image,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/WSSV_BG-30-img-1.jpg,184243,a3564d76662da14ec2b285a5ac7f474634ae9b435ac42a7e9156f8c53c51465e
train,label,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/WSSV_BG-30-img-1.txt,76,00e0c0270fd60c8d927661414af1d6fdfb8cfa66b83988881bf2159400e1c630
train,image,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/WSSV_BG-30-img-2.jpg,216500,851fd6ae3f2d8003bdc97f28a8dc39c147b6c3f0811f114f88cb88c0de3c8f31
train,label,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/WSSV_BG-30-img-2.txt,342,8b1e41b2ff6d67eab4c0eaf43cc891a14b478f4ac5dc07eb3ff0ed889899bfd4
train,image,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/WSSV_BG-31-img-1.jpg,214731,1a0fafe2617f772f6362084d48e0a48d859e3aa1c7216e7da44074a044b1befa
train,label,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/WSSV_BG-31-img-1.txt,304,650049c7dee1256dd3470ba1c49cf04d55581c6a134866f42d943e27d358943c
train,image,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/WSSV_BG-31-img-2.jpg,194444,4cef176738f62245d2b18c70326863155432b0fca1a08f6138e9163fedb4ff42
train,label,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/WSSV_BG-31-img-2.txt,190,3426e5fc232b580dcbebaba5585bf14d1e0bad5f774a3ede9a15cfd8c6e578f8
train,image,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/WSSV_BG-31-img-3.jpg,217451,a45c4708dba5eb865815079acd1aaff01bd20b3ff7a58ee38067f4203e2cb3c2
train,label,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/WSSV_BG-31-img-3.txt,190,968ffdb0018650f27c89252998b771724c5f55840b74839fee77f2d4a3cf7fda
train,image,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/WSSV_BG-32-img-1.jpg,220783,88cebf58f0d5c92b8d6e30cff6754825e227a75e3557fefdd3be027ab7a65cba
train,label,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/WSSV_BG-32-img-1.txt,532,0306c56f0585c0a929799e2db83952615b2ba02b8a395bc6e43659c43044d9f5
train,image,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/WSSV_BG-32-img-2.jpg,233763,df154a0fed541facca1f4b0b7d149b81fab505ff28103bdf783309d67a3ba4be
train,label,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/WSSV_BG-32-img-2.txt,456,15075f87cb47007a69756df4a72ffacded9a9887a169f26688b2d0add5bd0792
train,image,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/WSSV_BG-32-img-3.jpg,205704,26fa833a8b026e26db52f6659d5a0893aa2729cbc3b1fd155af10e2bc7b9af64
train,label,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/WSSV_BG-32-img-3.txt,304,343dc57b01212d9d19e1259a7e93cba62160510b2860354eceb2aa0b282a1b60
train,image,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/WSSV_BG-33-img-3.jpg,231323,f45e9167261738488c21533a45e08efc03ac9da58e73cc4734d014dffc1ff6fb
train,label,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/WSSV_BG-33-img-3.txt,532,2a096f275e1a467f582c011bdd9f438a9412b20e1613a83f7241483649d75030
train,image,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/WSSV_BG-35-img-1.jpg,219641,28eed69b70b8c157cc0d0a6c221431df36d01fea55ed9688706b9bf4938d98ea
train,label,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/WSSV_BG-35-img-1.txt,114,ac1eb1f17b87e53abbd03cc2117429bb9e05e66e7574357214b5e469b52108c8
train,image,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/WSSV_BG-36-img-1.jpg,214598,15e4d33dfd098a231391b911fea4125fc4119551d091a23303e3d1c4a4cd5c47
