dataset_key,specimen_key,images,splits,shrimp_id,disease_from_name,mask_instances,co_infection_images,example_images
ewu,shrimp::548,3,train,548,Shrimp,0,0,Shrimp_548-1-_jpg.rf.3c403cd963095234c940b0e6a16acac8.jpg; Shrimp_548-2-_jpg.rf.8e76ed572238de6ed0628017bb3534fc.jpg; Shrimp_548-3-_jpg.rf.91a1b8cc5f473196ee82e7a047f3f351.jpg
ewu,shrimp::549,3,train,549,Shrimp,0,0,Shrimp_549-1-_jpg.rf.93199e5e6a7d7ad5c6b8de10c6cee62b.jpg; Shrimp_549-2-_jpg.rf.7a67828724ab657cd5319ee2b80f133c.jpg; Shrimp_549-3-_jpg.rf.a12afde66121d07b209a692bb027c562.jpg
ewu,shrimp::550,3,train,550,Shrimp,0,0,Shrimp_550-1-_jpg.rf.1017a8292e3d4690c530f6b660dd4f5c.jpg; Shrimp_550-2-_jpg.rf.4014b89c946c1e47b8a50310e1fc2b69.jpg; Shrimp_550-3-_jpg.rf.55c4406a6f3f06d0b04e201b9d4cdfd9.jpg
ewu,shrimp::552,3,train,552,Shrimp,0,0,Shrimp_552-1-_jpg.rf.f7c317aa8f8c8f660e837e23b75e4877.jpg; Shrimp_552-2-_jpg.rf.f8a0d426bb64ecac8195bf4ac265e64a.jpg; Shrimp_552-3-_jpg.rf.1f8604e44347f36f7751e7c8ce87261b.jpg
ewu,shrimp::553,3,train,553,Shrimp,0,0,Shrimp_553-1-_jpg.rf.f61e2572ce80e044f69f86da840419bd.jpg; Shrimp_553-2-_jpg.rf.5a1e9b8caa50937762e463914cce86e9.jpg; Shrimp_553-3-_jpg.rf.a275d19f09608a75ae3433211a19caa1.jpg
ewu,shrimp::554,3,train,554,Shrimp,0,0,Shrimp_554-1-_jpg.rf.a43dc4259699eb82aea1342c5842f208.jpg; Shrimp_554-2-_jpg.rf.72828884efde303d58317a8a7bfded12.jpg; Shrimp_554-3-_jpg.rf.dad6cc9bcfc9d7257790ebc6a7fa2bb8.jpg
ewu,shrimp::555,3,train,555,Shrimp,0,0,Shrimp_555-1-_jpg.rf.be753e3f496ac8e56204e45f17c48703.jpg; Shrimp_555-2-_jpg.rf.d8e027da0ccb4d9b9fbbcc89cc35412d.jpg; Shrimp_555-3-_jpg.rf.aae20e254ef0a2199213324dbe5224c7.jpg
ewu,shrimp::556,3,train,556,Shrimp,0,0,Shrimp_556-1-_jpg.rf.b52e959ac858671dea20e77d1af59f99.jpg; Shrimp_556-2-_jpg.rf.d788e632f7a1e35e08c2b9a04d35211d.jpg; Shrimp_556-3-_jpg.rf.beb61aac1527f98a8f85a50ea79f7cad.jpg
ewu,shrimp::557,3,train,557,Shrimp,0,0,Shrimp_557-1-_jpg.rf.6236b7cf266eac7b569b30b41d2f47b5.jpg; Shrimp_557-2-_jpg.rf.5ecdf4fe3edefabafc40126a038d9a9a.jpg; Shrimp_557-3-_jpg.rf.7050113d1fba0c085b4a54e388558102.jpg
ewu,shrimp::558,3,train,558,Shrimp,0,0,Shrimp_558-1-_jpg.rf.e886767992a5958b8abac28ec4731a18.jpg; Shrimp_558-2-_jpg.rf.950c2e1aa94d8eaa82f9c88d74fd44cc.jpg; Shrimp_558-3-_jpg.rf.48edb7bc4673b58d067aba7e7b91612b.jpg
ewu,shrimp::559,3,train,559,Shrimp,0,0,Shrimp_559-1-_jpg.rf.6ee17baedab620d9fe6a28b8df45a929.jpg; Shrimp_559-2-_jpg.rf.3c2a689d3d0070611e089078c2b397f3.jpg; Shrimp_559-3-_jpg.rf.a9959a01cd576514c92588b944507861.jpg
ewu,shrimp::560,3,train,560,Shrimp,0,0,Shrimp_560-1-_jpg.rf.b3d6e8075f4170e588d97095d2af9063.jpg; Shrimp_560-2-_jpg.rf.f4f0d1d339f9ecdfb7780f0c8b5ee7d3.jpg; Shrimp_560-3-_jpg.rf.26d7d54f1b5b9141055dbc4934ea7d63.jpg
ewu,shrimp::561,3,train,561,Shrimp,0,0,Shrimp_561-1-_jpg.rf.f370e863860b689cee8139e2c15f4118.jpg; Shrimp_561-2-_jpg.rf.c2a3aef499eccfbbf197dfc154abd623.jpg; Shrimp_561-3-_jpg.rf.7f64dfa2b720c8b30f9ab269c375ad96.jpg
ewu,shrimp::562,3,train,562,Shrimp,0,0,Shrimp_562-1-_jpg.rf.13bacbb6e98b1ac791cf5c842108efcf.jpg; Shrimp_562-2-_jpg.rf.5d6311264a00b3c5840b33bf33a2fe59.jpg; Shrimp_562-3-_jpg.rf.26f10d781e1652881811329f6ada89f8.jpg
ewu,shrimp::565,3,train,565,Shrimp,0,0,Shrimp_565-1-_jpg.rf.a727225ab6af235f1a425c3a0a2486f9.jpg; Shrimp_565-2-_jpg.rf.b218290aa69a1e8a4556f1cc2caeae25.jpg; Shrimp_565-3-_jpg.rf.6018abdf70ae47bc6fb5b07c4b2a75b9.jpg
ewu,shrimp::566,3,train,566,Shrimp,0,0,Shrimp_566-1-_jpg.rf.5c40de1fe71274c2bd95b400852c43a1.jpg; Shrimp_566-2-_jpg.rf.703b841642756c75b6559b6f990c55e9.jpg; Shrimp_566-3-_jpg.rf.2c1d999ac4d1c24d1568ce71ea0a9dc7.jpg
ewu,shrimp::567,3,train,567,Shrimp,0,0,Shrimp_567-1-_jpg.rf.d4cfc36cdae7eb87e9ec540c8979af14.jpg; Shrimp_567-2-_jpg.rf.6f7bd51a22ea78d736edff469fa289af.jpg; Shrimp_567-3-_jpg.rf.bb0bd478eb9dccc70014a1fa8103208b.jpg
ewu,shrimp::568,3,train,568,Shrimp,0,0,Shrimp_568-1-_jpg.rf.22e6982c3b3730938e7cef0c732dc569.jpg; Shrimp_568-2-_jpg.rf.bf5855a2e7a9bd2f87652affc829f836.jpg; Shrimp_568-3-_jpg.rf.5bde679b39deaf9734f9f36715ca1fde.jpg
ewu,shrimp::569,3,train,569,Shrimp,0,0,Shrimp_569-1-_jpg.rf.8553bcba321183b715ef9acbde99d159.jpg; Shrimp_569-2-_jpg.rf.f7becc43ace532651a7ae36a0f8fceb0.jpg; Shrimp_569-3-_jpg.rf.40351ecfe38b0f454bbe18ce846795d7.jpg
ewu,shrimp::570,3,train,570,Shrimp,0,0,Shrimp_570-1-_jpg.rf.12766085c43f6d439738a5b07416bb63.jpg; Shrimp_570-2-_jpg.rf.8b25ad27c073ed462ca7c571250b482b.jpg; Shrimp_570-3-_jpg.rf.5fb4025bd6acd0fca0f3b3c85d2400f2.jpg
ewu,shrimp::571,3,train,571,Shrimp,0,0,Shrimp_571-1-_jpg.rf.ce7347e412a1fb954b4dc7e45fa5f8f1.jpg; Shrimp_571-2-_jpg.rf.52e79f13c7ee6b7faaf6c42074e915ac.jpg; Shrimp_571-3-_jpg.rf.d3e85c58d7fc7dc32b8386f36ac1b785.jpg
ewu,shrimp::572,3,train,572,Shrimp,0,0,Shrimp_572-1-_jpg.rf.20b61e46e717518ca7c0c17aae0cb4cf.jpg; Shrimp_572-2-_jpg.rf.b1a8567f3021724cf39b63ad40dcf2d8.jpg; Shrimp_572-3-_jpg.rf.0b76fee4a1da7cb704e95e4a88649b1f.jpg
ewu,shrimp::573,3,train,573,Shrimp,0,0,Shrimp_573-1-_jpg.rf.26bb6f69d6594260ae5e85d16fbcae85.jpg; Shrimp_573-2-_jpg.rf.4f20f6142a09b7a286907497fd059d26.jpg; Shrimp_573-3-_jpg.rf.dc74bb35468ddb0088bd12581ec39659.jpg
ewu,shrimp::574,3,train,574,Shrimp,0,0,Shrimp_574-1-_jpg.rf.43133a61fc118f139025344e4abac2b7.jpg; Shrimp_574-2-_jpg.rf.3a0a8f1aa56e62fe10fd5ae7b0b5bfa4.jpg; Shrimp_574-3-_jpg.rf.d6df3033c8a39c2da9c90fd793228c82.jpg
ewu,shrimp::575,3,train,575,Shrimp,0,0,Shrimp_575-1-_jpg.rf.76f65589edebaffb0967759f114fe8a6.jpg; Shrimp_575-2-_jpg.rf.dd7bda9a9b1731a4b39388e04b5d598f.jpg; Shrimp_575-3-_jpg.rf.208e606a4d407d76c75de653bd556f91.jpg
ewu,shrimp::576,3,train,576,Shrimp,0,0,Shrimp_576-1-_jpg.rf.459c3e54f049e9bade976ad9a7d5be12.jpg; Shrimp_576-2-_jpg.rf.8863e5103ba5a2a02a51ffaf9682c28e.jpg; Shrimp_576-3-_jpg.rf.0c0ff739a54e21ffebafe2df1d6ce150.jpg
ewu,shrimp::577,3,train,577,Shrimp,0,0,Shrimp_577-1-_jpg.rf.6dc1806524a556e3d5c2371ac2c1c9d7.jpg; Shrimp_577-2-_jpg.rf.82adbae3f53e8bf4e9e12f6994be0949.jpg; Shrimp_577-3-_jpg.rf.a97f6cfdfe8457eb4f0474a07045dbd9.jpg
ewu,shrimp::579,3,train,579,Shrimp,0,0,Shrimp_579-1-_jpg.rf.4708d719e149220c17a8513aa8949fe3.jpg; Shrimp_579-2-_jpg.rf.9456c8007dcb00347b7603667bfa5e94.jpg; Shrimp_579-3-_jpg.rf.ede7113c124c4fc03d88a3afd7a385b1.jpg
ewu,shrimp::580,3,train,580,Shrimp,0,0,Shrimp_580-1-_jpg.rf.a0d9ddb6e82346ba54cb651dd85380dd.jpg; Shrimp_580-2-_jpg.rf.fe4e204c4e6398f6a2a36f219a2868e7.jpg; Shrimp_580-3-_jpg.rf.051aa326b9f3b9bec184d6fa706f8e03.jpg
ewu,shrimp::581,3,train,581,Shrimp,0,0,Shrimp_581-1-_jpg.rf.b3c8c3205a003aff73cb54980e82feb2.jpg; Shrimp_581-2-_jpg.rf.4e6598f5aa57790d73f9fe5b613129fc.jpg; Shrimp_581-3-_jpg.rf.40168e2370140c772d8978438d29f742.jpg
ewu,shrimp::582,3,train,582,Shrimp,0,0,Shrimp_582-1-_jpg.rf.c721c4c6878fcca8a68908ca4eb94be1.jpg; Shrimp_582-2-_jpg.rf.7273af833cbabf3d7df2510126e96839.jpg; Shrimp_582-3-_jpg.rf.5a292c2dedfc118dfdb036314119e0d1.jpg
ewu,shrimp::583,3,train,583,Shrimp,0,0,Shrimp_583-1-_jpg.rf.acdf37f31d686469c64a3f1be9757397.jpg; Shrimp_583-2-_jpg.rf.abded7938ba4f53499ea5a8c15d5d83e.jpg; Shrimp_583-3-_jpg.rf.c3abfd6de00236613fea4b80bcd7bcf5.jpg
ewu,shrimp::584,3,train,584,Shrimp,0,0,Shrimp_584-1-_jpg.rf.56aab9c3555186ff296545034ffa7841.jpg; Shrimp_584-2-_jpg.rf.0928c306c1ebb091523f3d9e87e419ca.jpg; Shrimp_584-3-_jpg.rf.978569356f977b4ecdaf50937c34db56.jpg
ewu,shrimp::585,3,train,585,Shrimp,0,0,Shrimp_585-1-_jpg.rf.7b9d363d37575b0b011640bcd28e856e.jpg; Shrimp_585-2-_jpg.rf.47c55a7521e191ad63e6475e05157b59.jpg; Shrimp_585-3-_jpg.rf.dc3b3924548fdb53ff5ac1651929245d.jpg
ewu,shrimp::586,3,train,586,Shrimp,0,0,Shrimp_586-1-_jpg.rf.48ac6e99d765349551be85d298abc0bb.jpg; Shrimp_586-2-_jpg.rf.b4683558dd0afdf3b037b69c74d82bd5.jpg; Shrimp_586-3-_jpg.rf.cd0fa0de8061b466cf523c6b5ee9212a.jpg
ewu,shrimp::587,3,train,587,Shrimp,0,0,Shrimp_587-1-_jpg.rf.b2b5c66947b0178d8099b81e19d7255b.jpg; Shrimp_587-2-_jpg.rf.0c1eb1f6d250b3be53a3983b9197f7ff.jpg; Shrimp_587-3-_jpg.rf.2f420ee0bb64e7075ba033084775e114.jpg
ewu,shrimp::588,3,train,588,Shrimp,0,0,Shrimp_588-1-_jpg.rf.a16cd3e1dbb1a6878ee0c126590b70fb.jpg; Shrimp_588-2-_jpg.rf.4a008413b3d33d9b64776ea76edeba69.jpg; Shrimp_588-3-_jpg.rf.c62cc78835de76c9688cc50988ffe9a2.jpg
ewu,shrimp::590,3,train,590,Shrimp,0,0,Shrimp_590-1-_jpg.rf.cb537f2a2f4b891395734efd80c721a7.jpg; Shrimp_590-2-_jpg.rf.4bc7da19dfd7d585fb24e7a875ef0274.jpg; Shrimp_590-3-_jpg.rf.a583edada46375e5efc57237213c9d24.jpg
ewu,shrimp::591,3,train,591,Shrimp,0,0,Shrimp_591-1-_jpg.rf.fa55f807614bc6b3212f795aaaf010d7.jpg; Shrimp_591-2-_jpg.rf.55db3929c8d1320f23b052061644d62e.jpg; Shrimp_591-3-_jpg.rf.263e1d2b0d3545e1e5892ac07bd8fe2d.jpg
ewu,shrimp::592,3,train,592,Shrimp,0,0,Shrimp_592-1-_jpg.rf.3a90a4cb5cbad5b32b48b5499b1a872a.jpg; Shrimp_592-2-_jpg.rf.f85f77cb4589613603416ce180f60b86.jpg; Shrimp_592-3-_jpg.rf.dd6b29036a994b687777527ffb492a47.jpg
ewu,shrimp::593,3,train,593,Shrimp,0,0,Shrimp_593-1-_jpg.rf.0ef34c4c4d69976dfaa3ae8bf8f5e1fb.jpg; Shrimp_593-2-_jpg.rf.1acaad39ca6b1bc2a096b43a717fc5f2.jpg; Shrimp_593-3-_jpg.rf.d917581ef73c747dcca826894052d89e.jpg
ewu,shrimp::594,3,train,594,Shrimp,0,0,Shrimp_594-1-_jpg.rf.84c31374f42cfdadce7c5ba86f868dce.jpg; Shrimp_594-2-_jpg.rf.0bcd52a71890c60f8262e1cb9c3bfa19.jpg; Shrimp_594-3-_jpg.rf.0f630c9766d272d461722df60f79370f.jpg
ewu,shrimp::595,3,train,595,Shrimp,0,0,Shrimp_595-1-_jpg.rf.f0f894b1831377df677e7c9036f5b3ad.jpg; Shrimp_595-2-_jpg.rf.e6b83d75087352c2510ae5094587066c.jpg; Shrimp_595-3-_jpg.rf.30f20b3ac6d4467e74cb4cbf2e7eca8e.jpg
ewu,shrimp::596,3,train,596,Shrimp,0,0,Shrimp_596-1-_jpg.rf.448a983e8fc0d1cba01727e60a8a7f00.jpg; Shrimp_596-2-_jpg.rf.971d891b047f090dc49f88e20091a5c3.jpg; Shrimp_596-3-_jpg.rf.7eb1f6063a83db4b518df5849e28c67a.jpg
ewu,shrimp::597,3,train,597,Shrimp,0,0,Shrimp_597-1-_jpg.rf.2e8962a946392a6fc1e66fb28af20d06.jpg; Shrimp_597-2-_jpg.rf.4f13a36d9b781123396ef7e85614ce2b.jpg; Shrimp_597-3-_jpg.rf.4b54dd8c1ab01c9950774dd9acaed938.jpg
ewu,shrimp::598,3,train,598,Shrimp,0,0,Shrimp_598-1-_jpg.rf.b396e1feead23d20aeaaa0fe04ae8801.jpg; Shrimp_598-2-_jpg.rf.80e1be2e0b0a1cbdaabf4ab296de155a.jpg; Shrimp_598-3-_jpg.rf.d35b2ec9e8dcaf6fbf92d9bfbdf1512b.jpg
ewu,shrimp::599,3,train,599,Shrimp,0,0,Shrimp_599-1-_jpg.rf.5746737d53aa421d16b4346fb940f388.jpg; Shrimp_599-2-_jpg.rf.04adaa2299457b2bcc7e2b7f0646d868.jpg; Shrimp_599-3-_jpg.rf.620cafbafb48ed75f2c51672e21721b8.jpg
ewu,shrimp::600,3,train,600,Shrimp,0,0,Shrimp_600-1-_jpg.rf.ff2ea66b021b867a8324ef2fcebed154.jpg; Shrimp_600-2-_jpg.rf.d6f7e94e242678dd3815ff9faf2bd682.jpg; Shrimp_600-3-_jpg.rf.51106a65424d466e6e56026214c836e8.jpg
ewu,shrimp::601,3,train,601,Shrimp,0,0,Shrimp_601-1-_jpg.rf.e7a65a11aad214cc12dee9040fdb90cd.jpg; Shrimp_601-2-_jpg.rf.50489078f3b5eeaebc773fcea63b8019.jpg; Shrimp_601-3-_jpg.rf.20434084b4f6a40c22e22f640bf49bb5.jpg
ewu,shrimp::602,3,train,602,Shrimp,0,0,Shrimp_602-1-_jpg.rf.e081592c20d522bc190e1d79a328aa7b.jpg; Shrimp_602-2-_jpg.rf.febb4532bc34ac4849444078264883eb.jpg; Shrimp_602-3-_jpg.rf.f39e7285a2b4c6bd3339b509ff29ec10.jpg
ewu,shrimp::604,3,train,604,Shrimp,0,0,Shrimp_604-1-_jpg.rf.4fea6fd7a2e3bcf67b324312bba95c84.jpg; Shrimp_604-2-_jpg.rf.3f4d1e554ee1efb8c0876cbc0247e2fc.jpg; Shrimp_604-3-_jpg.rf.c5998a8cff7b6bbe496026330e554f24.jpg
ewu,shrimp::605,3,train,605,Shrimp,0,0,Shrimp_605-1-_jpg.rf.9f339470c9b2b85ed096ab69c5a4c36f.jpg; Shrimp_605-2-_jpg.rf.fe03cf5f16f15c57e10b96a28db3bbb4.jpg; Shrimp_605-3-_jpg.rf.8bfca2560d4230f23e89f3a5a4315dfa.jpg
ewu,shrimp::607,3,train,607,Shrimp,0,0,Shrimp_607-1-_jpg.rf.d190e2a9883ef0f8cea85dd96bb80ae7.jpg; Shrimp_607-2-_jpg.rf.ab7dfcad525065ee15bc3d8a09fb4f52.jpg; Shrimp_607-3-_jpg.rf.3e677090d0581a4e032208d940e16994.jpg
ewu,shrimp::608,3,train,608,Shrimp,0,0,Shrimp_608-1-_jpg.rf.5b9960bec59dff28561cb06d4ed99a65.jpg; Shrimp_608-2-_jpg.rf.017106d50bebd833443926ec1797a268.jpg; Shrimp_608-3-_jpg.rf.ba0a05017f359e2bf97c0c1fb116f696.jpg
ewu,shrimp::609,3,train,609,Shrimp,0,0,Shrimp_609-1-_jpg.rf.d2e2f777840848ca13e1568ca18b0a87.jpg; Shrimp_609-2-_jpg.rf.d58ccd584f73e1049da839453a224f29.jpg; Shrimp_609-3-_jpg.rf.81a2e54353e050568979c8ff36a3c6c8.jpg
ewu,shrimp::610,3,train,610,Shrimp,0,0,Shrimp_610-1-_jpg.rf.039eacbb23454497110f8ace23d510f9.jpg; Shrimp_610-2-_jpg.rf.9c1f9b537c80d986e4c9954a10acfe0f.jpg; Shrimp_610-3-_jpg.rf.22a54b58e924edb9c40d3160b05da12c.jpg
ewu,shrimp::611,3,train,611,Shrimp,0,0,Shrimp_611-1-_jpg.rf.ae28b941631eae8b25f0c25432834ac2.jpg; Shrimp_611-2-_jpg.rf.8871d88935f0995881c873325700715f.jpg; Shrimp_611-3-_jpg.rf.ac1f8594a1950baf9b271027bf6a0921.jpg
ewu,shrimp::612,3,train,612,Shrimp,0,0,Shrimp_612-1-_jpg.rf.86357c25a1c0867c1570f50cb9eb2056.jpg; Shrimp_612-2-_jpg.rf.32d16cbd3718355bb13d2472260813b4.jpg; Shrimp_612-3-_jpg.rf.aeade6d9b3a6d55c242a81357c4071c5.jpg
ewu,shrimp::613,3,train,613,Shrimp,0,0,Shrimp_613-1-_jpg.rf.831998d746c247efdb3e56a2c5f7fa44.jpg; Shrimp_613-2-_jpg.rf.d4ef15f683398be33247c660a35d465a.jpg; Shrimp_613-3-_jpg.rf.bed17ee33b62084843dbc23549db4b22.jpg
ewu,shrimp::615,3,train,615,Shrimp,0,0,Shrimp_615-1-_jpg.rf.db3c12e6bc4f822edc269c88b5551a13.jpg; Shrimp_615-2-_jpg.rf.324014a639f74f5b584cee610ebe6679.jpg; Shrimp_615-3-_jpg.rf.51b4e7ac6587cc735be70b577bc58ec8.jpg
ewu,shrimp::616,3,train,616,Shrimp,0,0,Shrimp_616-1-_jpg.rf.65e65ff9f7698456cfad032d97decd48.jpg; Shrimp_616-2-_jpg.rf.f24410209d70f84a69706b91742d7929.jpg; Shrimp_616-3-_jpg.rf.52c671f1b1e214a77e19acdfeb939446.jpg
ewu,shrimp::617,3,train,617,Shrimp,0,0,Shrimp_617-1-_jpg.rf.1184fb4b30ed55051a09b3b375d42350.jpg; Shrimp_617-2-_jpg.rf.eadcc5f1a82e125b029ba4349c051672.jpg; Shrimp_617-3-_jpg.rf.acdd8c3227cc244d1bff3478494b60df.jpg
ewu,shrimp::618,3,train,618,Shrimp,0,0,Shrimp_618-1-_jpg.rf.19fa71775ad6f30d966781b9ace127d8.jpg; Shrimp_618-2-_jpg.rf.1c1cfd55c3cc138f445f080cae83e143.jpg; Shrimp_618-3-_jpg.rf.00882fbce041af37a053742e9d17c7d7.jpg
ewu,shrimp::619,3,train,619,Shrimp,0,0,Shrimp_619-1-_jpg.rf.6326e8d204063ba9d0dbd3fb65b342ba.jpg; Shrimp_619-2-_jpg.rf.f93aa74bd7f0ebf2af20de4bfc4dc20f.jpg; Shrimp_619-3-_jpg.rf.c4196d161a6d94a01b3faa82a0253e3c.jpg
ewu,shrimp::620,3,train,620,Shrimp,0,0,Shrimp_620-1-_jpg.rf.46481e932f58c183166bc97f1401709b.jpg; Shrimp_620-2-_jpg.rf.702d17939e86caec32bbbc9cf53fbfdb.jpg; Shrimp_620-3-_jpg.rf.d77d7f74ac7b548254a49454ac9fc634.jpg
ewu,shrimp::621,3,train,621,Shrimp,0,0,Shrimp_621-1-_jpg.rf.f25e085787ec6fb2812311dfc85fc0c2.jpg; Shrimp_621-2-_jpg.rf.2ca3f0686e10ac4b25a193b1adf5d7fc.jpg; Shrimp_621-3-_jpg.rf.80911af8e31e7bb1abf30cc75d184b05.jpg
ewu,shrimp::622,3,train,622,Shrimp,0,0,Shrimp_622-1-_jpg.rf.d1c46e298716708634358350d63996b9.jpg; Shrimp_622-2-_jpg.rf.62d2988ae62d1df20406f48dc2acf24d.jpg; Shrimp_622-3-_jpg.rf.0196131bff37a514305189a32c8035e4.jpg
ewu,shrimp::623,3,train,623,Shrimp,0,0,Shrimp_623-1-_jpg.rf.ea0d4a06aee0ca5d031af28434be24a3.jpg; Shrimp_623-2-_jpg.rf.d7f7e577eb79c3500fd31c4de22023f0.jpg; Shrimp_623-3-_jpg.rf.a45c5bac8abb57b42468fa1f6880e58b.jpg
ewu,shrimp::624,3,train,624,Shrimp,0,0,Shrimp_624-1-_jpg.rf.b8fb85bb3ce13526a8d6f6be2327b623.jpg; Shrimp_624-2-_jpg.rf.57b2a0f19d3e7eb5f6f0284690b87e20.jpg; Shrimp_624-3-_jpg.rf.e1a1a24b364ff84c151bd50ad5683bc4.jpg
ewu,shrimp::625,3,train,625,Shrimp,0,0,Shrimp_625-1-_jpg.rf.4afa7807f0b768cbf4205dba104d1539.jpg; Shrimp_625-2-_jpg.rf.c2da06b520b2eb876577e33f01ed4fdd.jpg; Shrimp_625-3-_jpg.rf.78e9cf381981dc23a4eeba323cb2a625.jpg
ewu,shrimp::627,3,train,627,Shrimp,0,0,Shrimp_627-1-_jpg.rf.4c62bcd071d5be776b8a11fa23faff51.jpg; Shrimp_627-2-_jpg.rf.3adb1b746bf16e85e4cb92a23dcfa879.jpg; Shrimp_627-3-_jpg.rf.32f9857003c5b628ca28257168280716.jpg
ewu,shrimp::628,3,train,628,Shrimp,0,0,Shrimp_628-1-_jpg.rf.83d931c3790877a1eb99777a625f01de.jpg; Shrimp_628-2-_jpg.rf.19513be9cdad2ea563f67cac4c0d09b9.jpg; Shrimp_628-3-_jpg.rf.8ac5edf97ac709e14684b65ebb3ca11b.jpg
ewu,shrimp::629,3,train,629,Shrimp,0,0,Shrimp_629-1-_jpg.rf.6d24f7341516289fd11c96f2b46f2547.jpg; Shrimp_629-2-_jpg.rf.462bcf11299bf8356e6717110fee34a5.jpg; Shrimp_629-3-_jpg.rf.40d221bb7b935f7368abf158e8d09339.jpg
ewu,shrimp::630,3,train,630,Shrimp,0,0,Shrimp_630-1-_jpg.rf.61260d4c0a76f30439d755017568e8c9.jpg; Shrimp_630-2-_jpg.rf.df4221dafbdd9d6cac883cf51ec1788c.jpg; Shrimp_630-3-_jpg.rf.0bdb303015b885ec190421baba0258ac.jpg
ewu,shrimp::631,3,train,631,Shrimp,0,0,Shrimp_631-1-_jpg.rf.cf88da4d6c001df824ab5c04e78fda33.jpg; Shrimp_631-2-_jpg.rf.7b4643e125c69c41538dc5a7e380ddce.jpg; Shrimp_631-3-_jpg.rf.73f644dc21df23721b153924457ca3d5.jpg
ewu,shrimp::632,3,train,632,Shrimp,0,0,Shrimp_632-1-_jpg.rf.b0af1a2db3862b30ec0e09504c1f719f.jpg; Shrimp_632-2-_jpg.rf.b602de57016c318d28b06a9953414dec.jpg; Shrimp_632-3-_jpg.rf.c8f2b71ada50e0e028880c84255228b9.jpg
ewu,shrimp::633,3,train,633,Shrimp,0,0,Shrimp_633-1-_jpg.rf.12bf35b016cbae03a244e6306827b0c3.jpg; Shrimp_633-2-_jpg.rf.37c7ecfd2139efda014f0d59fab7d216.jpg; Shrimp_633-3-_jpg.rf.105d2798ad23830a8889f62a2bc540a4.jpg
ewu,shrimp::634,3,train,634,Shrimp,0,0,Shrimp_634-1-_jpg.rf.f53e3f193906c6b8d0232c9899a0f6a1.jpg; Shrimp_634-2-_jpg.rf.b45990ac1aa0dfcf07c15529f261a671.jpg; Shrimp_634-3-_jpg.rf.77853b92df308676f52be9f865a6da20.jpg
ewu,shrimp::635,3,train,635,Shrimp,0,0,Shrimp_635-1-_jpg.rf.0802c26ce987f2292a551d03f0b71ed1.jpg; Shrimp_635-2-_jpg.rf.911f8ca9283610af2c5e71dadc97ffaf.jpg; Shrimp_635-3-_jpg.rf.ff523101391163f155a2bc87a613dc2c.jpg
ewu,shrimp::636,3,train,636,Shrimp,0,0,Shrimp_636-1-_jpg.rf.6e2c59b7ab4f84d5458edbc81e4fdd1e.jpg; Shrimp_636-2-_jpg.rf.9cafafe35f29e3112dea4cf7a9932b04.jpg; Shrimp_636-3-_jpg.rf.a719c5221de5d68a79212411b5f233f1.jpg
ewu,shrimp::637,3,train,637,Shrimp,0,0,Shrimp_637-1-_jpg.rf.9b1336d1ffe499c8ce9d48131dfe110d.jpg; Shrimp_637-2-_jpg.rf.20d5642e2e28aedc6ab297090e85c82c.jpg; Shrimp_637-3-_jpg.rf.d61895730c488190910aee3d69aad165.jpg
ewu,shrimp::638,3,train,638,Shrimp,0,0,Shrimp_638-1-_jpg.rf.61306548323522f8f0849af3df6d1c13.jpg; Shrimp_638-2-_jpg.rf.ca37372e28246fa95c5e94bf8a8f78ce.jpg; Shrimp_638-3-_jpg.rf.ab61a3ce56e19f347944465e90ffebbb.jpg
ewu,shrimp::639,3,train,639,Shrimp,0,0,Shrimp_639-1-_jpg.rf.b708974dd06d0140f857f78746c6e547.jpg; Shrimp_639-2-_jpg.rf.328208fdd46744790253930f5a997a72.jpg; Shrimp_639-3-_jpg.rf.574d46c6e7fa5385851612da4eac2c8d.jpg
ewu,shrimp::640,3,train,640,Shrimp,0,0,Shrimp_640-1-_jpg.rf.216f36e46a7ab2ca97966ae94f1c97f1.jpg; Shrimp_640-2-_jpg.rf.65f97dc59d7e68f8a181f9cd4f4c1541.jpg; Shrimp_640-3-_jpg.rf.9b79c3b895317d404ef44a6a0938a391.jpg
ewu,shrimp::641,3,train,641,Shrimp,0,0,Shrimp_641-1-_jpg.rf.dbf034065275ca464e6e45644eea314e.jpg; Shrimp_641-2-_jpg.rf.1d28106273cee0ff54674bb395da1983.jpg; Shrimp_641-3-_jpg.rf.09d1ffa26d7cf47da2d8f353740bf4e1.jpg
ewu,shrimp::642,3,train,642,Shrimp,0,0,Shrimp_642-1-_jpg.rf.40610e8bb327601e0f3f3eaa236c236a.jpg; Shrimp_642-2-_jpg.rf.d44c7e968488dec119510643a491f360.jpg; Shrimp_642-3-_jpg.rf.809e36930a89b19638991948b348c493.jpg
ewu,shrimp::643,3,train,643,Shrimp,0,0,Shrimp_643-1-_jpg.rf.e81d5625aac5a5be432680fa6bf3ca9f.jpg; Shrimp_643-2-_jpg.rf.e335d9f4965d8a059448fc24dd3ef6e4.jpg; Shrimp_643-3-_jpg.rf.a8ba396047c56e1fd684756614ebdc30.jpg
