Index,source_dataset,original_class,source_path,filename,suffix,bytes,width,height,mode,sha256,class_name,split,label,materialized_path
32,ShrimpDB,Dom_Trang,/kaggle/input/datasets/vohoangtu/shrimpdb/Dom_Trang/58.benh-dom-trang-tren-tom-4796272.jpg_no_bg.png,58.benh-dom-trang-tren-tom-4796272.jpg_no_bg.png,.png,171109,577,433,RGBA,194937b1e59ce3d39bbe7b299c2eb24a0589bd804cafd135b766a5327706b3b6,WSSV,train,2,/kaggle/working/cvio_shrimp_academic_study_seed42/experiments/combined4/prepared/train/02_WSSV/194937b1e59c_sdb_00804.png
299,ShrimpDB,Dom_Trang,/kaggle/input/datasets/vohoangtu/shrimpdb/Dom_Trang/58.tom-su-benh-gan-tuy-ems.png_no_bg.png,58.tom-su-benh-gan-tuy-ems.png_no_bg.png,.png,209667,672,188,RGBA,efed528397a8e61e36e6bb0979845d26377654c83e538ba7be9daeaf53c11190,WSSV,train,2,/kaggle/working/cvio_shrimp_academic_study_seed42/experiments/combined4/prepared/train/02_WSSV/efed528397a8_sdb_00805.png
84,ShrimpDB,Dom_Trang,/kaggle/input/datasets/vohoangtu/shrimpdb/Dom_Trang/58.tom-su-benh-gan-tuy-ems1.png_no_bg.png,58.tom-su-benh-gan-tuy-ems1.png_no_bg.png,.png,184762,672,156,RGBA,45b8504e51d2009934d5fcb3f15c09f504d51995d1476e4047b85710304fd63a,WSSV,train,2,/kaggle/working/cvio_shrimp_academic_study_seed42/experiments/combined4/prepared/train/02_WSSV/45b8504e51d2_sdb_00806.png
243,ShrimpDB,Dom_Trang,/kaggle/input/datasets/vohoangtu/shrimpdb/Dom_Trang/59.tom-benh-dom-trang_41.jpg_no_bg.png,59.tom-benh-dom-trang_41.jpg_no_bg.png,.png,92195,640,148,RGBA,b85b56adc14c77941ad302e85ee4c81fadaaa14c4ba7f664eac9e43a6f629ced,WSSV,train,2,/kaggle/working/cvio_shrimp_academic_study_seed42/experiments/combined4/prepared/train/02_WSSV/b85b56adc14c_sdb_00807.png
219,ShrimpDB,Dom_Trang,/kaggle/input/datasets/vohoangtu/shrimpdb/Dom_Trang/5c6d9c88cb7f6.image1.jpg_no_bg.png,5c6d9c88cb7f6.image1.jpg_no_bg.png,.png,109374,1040,240,RGBA,aab1878499103679bb350218323ca8e85a881d3fca69e19234d6441228fef7b1,WSSV,train,2,/kaggle/working/cvio_shrimp_academic_study_seed42/experiments/combined4/prepared/train/02_WSSV/aab187849910_sdb_00808.png
39,ShrimpDB,Dom_Trang,/kaggle/input/datasets/vohoangtu/shrimpdb/Dom_Trang/6.benh-dom-trang.jpg_no_bg.png,6.benh-dom-trang.jpg_no_bg.png,.png,41429,342,114,RGBA,1f1bd1110da160f3e2faede4e598bbbca886e521af6355eac5c36609858d5b2d,WSSV,train,2,/kaggle/working/cvio_shrimp_academic_study_seed42/experiments/combined4/prepared/train/02_WSSV/1f1bd1110da1_sdb_00809.png
29,ShrimpDB,Dom_Trang,/kaggle/input/datasets/vohoangtu/shrimpdb/Dom_Trang/6.benh-dom-trang1.jpg_no_bg.png,6.benh-dom-trang1.jpg_no_bg.png,.png,47149,360,93,RGBA,16e49c116d782bc97fce9aa62a22d218f65dc2243643e651f3e31740271a1684,WSSV,train,2,/kaggle/working/cvio_shrimp_academic_study_seed42/experiments/combined4/prepared/train/02_WSSV/16e49c116d78_sdb_00810.png
115,ShrimpDB,Dom_Trang,/kaggle/input/datasets/vohoangtu/shrimpdb/Dom_Trang/6.dich-benh-dom-trang-672x372.jpg_no_bg.png,6.dich-benh-dom-trang-672x372.jpg_no_bg.png,.png,187043,672,372,RGBA,5cabb89e0d4dc0121526cabcbcde53aa2e2dfbd3484a292bcdf13e1741cfa029,WSSV,train,2,/kaggle/working/cvio_shrimp_academic_study_seed42/experiments/combined4/prepared/train/02_WSSV/5cabb89e0d4d_sdb_00811.png
135,ShrimpDB,Dom_Trang,/kaggle/input/datasets/vohoangtu/shrimpdb/Dom_Trang/60.232681e04bc7f02a5f3bed810b4f3cdf.jpg_no_bg.png,60.232681e04bc7f02a5f3bed810b4f3cdf.jpg_no_bg.png,.png,168453,480,360,RGBA,70182247e4026c0629a0ab3352c36281dd02a2bfcb5328ce9f5e2861389fc2eb,WSSV,train,2,/kaggle/working/cvio_shrimp_academic_study_seed42/experiments/combined4/prepared/train/02_WSSV/70182247e402_sdb_00812.png
310,ShrimpDB,Dom_Trang,/kaggle/input/datasets/vohoangtu/shrimpdb/Dom_Trang/63.stock-photo-white-spot-syndrome-virus-wssv-in-black-tiger-shrimp-penaeus-monodon-695525917.jpg_no_bg.png,63.stock-photo-white-spot-syndrome-virus-wssv-in-black-tiger-shrimp-penaeus-monodon-695525917.jpg_no_bg.png,.png,37574,450,104,RGBA,fa0001c2dde4b0f2752527d1c413a7379f212d9a1fef062bce62928497fe0d95,WSSV,train,2,/kaggle/working/cvio_shrimp_academic_study_seed42/experiments/combined4/prepared/train/02_WSSV/fa0001c2dde4_sdb_00813.png
120,ShrimpDB,Dom_Trang,/kaggle/input/datasets/vohoangtu/shrimpdb/Dom_Trang/65.prawn-2.jpg_no_bg.png,65.prawn-2.jpg_no_bg.png,.png,190680,466,350,RGBA,61e21ab4c686e4aef38eef94d1936a7cb8dc018cb9e2e26175338b6e160fa2e3,WSSV,train,2,/kaggle/working/cvio_shrimp_academic_study_seed42/experiments/combined4/prepared/train/02_WSSV/61e21ab4c686_sdb_00814.png
241,ShrimpDB,Dom_Trang,/kaggle/input/datasets/vohoangtu/shrimpdb/Dom_Trang/69.carousel2.jpg,69.carousel2.jpg,.jpg,39097,640,458,RGB,b8111c912e9d4c07eb1f7aeb0d70dc941dd3b051bd74587aa9f3e3f144b4ad14,WSSV,train,2,/kaggle/working/cvio_shrimp_academic_study_seed42/experiments/combined4/prepared/train/02_WSSV/b8111c912e9d_sdb_00815.jpg
211,ShrimpDB,Dom_Trang,/kaggle/input/datasets/vohoangtu/shrimpdb/Dom_Trang/76.lan070520151.png_no_bg.png,76.lan070520151.png_no_bg.png,.png,140796,432,324,RGBA,a5ed9ce1bab158e5c198bf644d6f1ce07e68e9f035b5baaeffd42bc9ddf382a5,WSSV,train,2,/kaggle/working/cvio_shrimp_academic_study_seed42/experiments/combined4/prepared/train/02_WSSV/a5ed9ce1bab1_sdb_00816.png
23,ShrimpDB,Dom_Trang,/kaggle/input/datasets/vohoangtu/shrimpdb/Dom_Trang/8.ge4985349913478040277.jpg_no_bg.png,8.ge4985349913478040277.jpg_no_bg.png,.png,292656,612,408,RGBA,1441c4fab9398090fbf4d7518a0e2e00114ee5e0c31a559a7545a86b0471e137,WSSV,train,2,/kaggle/working/cvio_shrimp_academic_study_seed42/experiments/combined4/prepared/train/02_WSSV/1441c4fab939_sdb_00817.png
184,ShrimpDB,Dom_Trang,/kaggle/input/datasets/vohoangtu/shrimpdb/Dom_Trang/80.3962.jpg,80.3962.jpg,.jpg,14705,460,276,RGB,90f33c82de8416157bc8d94c26b3723e5fbbe605f693edef514c94970e65478d,WSSV,train,2,/kaggle/working/cvio_shrimp_academic_study_seed42/experiments/combined4/prepared/train/02_WSSV/90f33c82de84_sdb_00818.jpg
190,ShrimpDB,Dom_Trang,/kaggle/input/datasets/vohoangtu/shrimpdb/Dom_Trang/84.cac-bien-phap-phong-benh-nguy-hiem-tren-tom-nuoi-53.jpg_no_bg.png,84.cac-bien-phap-phong-benh-nguy-hiem-tren-tom-nuoi-53.jpg_no_bg.png,.png,86898,120,494,RGBA,976bf525423521227db85079edb127704b80c99a297434ba27c8d9bc38631648,WSSV,train,2,/kaggle/working/cvio_shrimp_academic_study_seed42/experiments/combined4/prepared/train/02_WSSV/976bf5254235_sdb_00819.png
284,ShrimpDB,Dom_Trang,/kaggle/input/datasets/vohoangtu/shrimpdb/Dom_Trang/9.b3748d1f0bc4e9c08a4bff591c8d4f4e.jpg_no_bg.png,9.b3748d1f0bc4e9c08a4bff591c8d4f4e.jpg_no_bg.png,.png,88623,640,148,RGBA,da564a6a0f946fee250f54ca5011fcada06059ed56d1399612c51e50c1a7cbf0,WSSV,train,2,/kaggle/working/cvio_shrimp_academic_study_seed42/experiments/combined4/prepared/train/02_WSSV/da564a6a0f94_sdb_00820.png
134,ShrimpDB,Dom_Trang,/kaggle/input/datasets/vohoangtu/shrimpdb/Dom_Trang/Aquatic_TauraShrimp3.png,Aquatic_TauraShrimp3.png,.png,92127,300,195,RGB,6f4f33e1f3a16babe688b10fff86b224fdb06352a080bd08c8bc5591ec3f3f63,WSSV,train,2,/kaggle/working/cvio_shrimp_academic_study_seed42/experiments/combined4/prepared/train/02_WSSV/6f4f33e1f3a1_sdb_00821.png
188,ShrimpDB,Dom_Trang,/kaggle/input/datasets/vohoangtu/shrimpdb/Dom_Trang/Aquatic_WhiteSpot.png_no_bg.png,Aquatic_WhiteSpot.png_no_bg.png,.png,77630,386,252,RGBA,955033d378cc9078a228c5149106ca0c0f6d45f925b092822dd2f89ab70c46b3,WSSV,train,2,/kaggle/working/cvio_shrimp_academic_study_seed42/experiments/combined4/prepared/train/02_WSSV/955033d378cc_sdb_00822.png
289,ShrimpDB,Dom_Trang,/kaggle/input/datasets/vohoangtu/shrimpdb/Dom_Trang/CB7D9530-1FBE-49EA-B48E-8A1D06DEDD66-300x200.jpeg_no_bg.png,CB7D9530-1FBE-49EA-B48E-8A1D06DEDD66-300x200.jpeg_no_bg.png,.png,51060,217,196,RGBA,e35f6304f7bb31d3b6020a792af74edbe158003500ff00b5328bfb0008ed5b5b,WSSV,train,2,/kaggle/working/cvio_shrimp_academic_study_seed42/experiments/combined4/prepared/train/02_WSSV/e35f6304f7bb_sdb_00823.png
27,ShrimpDB,Dom_Trang,/kaggle/input/datasets/vohoangtu/shrimpdb/Dom_Trang/DOM TRANG12.jpg,DOM TRANG12.jpg,.jpg,58647,751,214,RGB,15e56f62d40b22603a40676ee564a543d62d984ba07dabe178ab577745bb705d,WSSV,train,2,/kaggle/working/cvio_shrimp_academic_study_seed42/experiments/combined4/prepared/train/02_WSSV/15e56f62d40b_sdb_00824.jpg
163,ShrimpDB,Dom_Trang,/kaggle/input/datasets/vohoangtu/shrimpdb/Dom_Trang/Diseased-shrimp.jpg,Diseased-shrimp.jpg,.jpg,32303,588,421,RGB,83c055de6b8c6a51db598ec4e39375367f843377ebfcca27ca0f629f1ca39544,WSSV,train,2,/kaggle/working/cvio_shrimp_academic_study_seed42/experiments/combined4/prepared/train/02_WSSV/83c055de6b8c_sdb_00825.jpg
278,ShrimpDB,Dom_Trang,/kaggle/input/datasets/vohoangtu/shrimpdb/Dom_Trang/Fig4-Original-image-Shrimp-having-white-Spot-Syndrome-Virus.png_no_bg.png,Fig4-Original-image-Shrimp-having-white-Spot-Syndrome-Virus.png_no_bg.png,.png,66609,338,149,RGBA,d3bb55a1f94d3564773c6c138bdc30202c0740b3ac892355b260d39754db1e38,WSSV,train,2,/kaggle/working/cvio_shrimp_academic_study_seed42/experiments/combined4/prepared/train/02_WSSV/d3bb55a1f94d_sdb_00826.png
99,ShrimpDB,Dom_Trang,/kaggle/input/datasets/vohoangtu/shrimpdb/Dom_Trang/Hình 1.jpg_no_bg.png,Hình 1.jpg_no_bg.png,.png,343905,882,284,RGBA,50349d7284e1d0d796b187605b018554798754e75b9cbcae5f3e86fdd9f00f50,WSSV,train,2,/kaggle/working/cvio_shrimp_academic_study_seed42/experiments/combined4/prepared/train/02_WSSV/50349d7284e1_sdb_00827.png
253,ShrimpDB,Dom_Trang,/kaggle/input/datasets/vohoangtu/shrimpdb/Dom_Trang/Pond 11 - coalescing white spots on carapace_resized.png_no_bg.png,Pond 11 - coalescing white spots on carapace_resized.png_no_bg.png,.png,209824,635,290,RGBA,bff853815cdf5b95f486ac214a561f989d8dbb1767a2f9e7a5225784f6d1b1c1,WSSV,train,2,/kaggle/working/cvio_shrimp_academic_study_seed42/experiments/combined4/prepared/train/02_WSSV/bff853815cdf_sdb_00828.png
274,ShrimpDB,Dom_Trang,/kaggle/input/datasets/vohoangtu/shrimpdb/Dom_Trang/Tôm-sú-nhiễm-virus-đốm-trắng-WSSV.png,Tôm-sú-nhiễm-virus-đốm-trắng-WSSV.png,.png,642364,800,600,RGBA,d183ea993908305b1d5701a7243985bf157b97b0eded737d937ce70355083ac9,WSSV,train,2,/kaggle/working/cvio_shrimp_academic_study_seed42/experiments/combined4/prepared/train/02_WSSV/d183ea993908_sdb_00829.png
122,ShrimpDB,Dom_Trang,/kaggle/input/datasets/vohoangtu/shrimpdb/Dom_Trang/aquatic_ShrimpDis2_img_5.jpg_no_bg.png,aquatic_ShrimpDis2_img_5.jpg_no_bg.png,.png,253434,578,433,RGBA,638fa1786c61c6d005d76c9bb11d800f43b36c5193e3e89d844b6127eabfab1d,WSSV,train,2,/kaggle/working/cvio_shrimp_academic_study_seed42/experiments/combined4/prepared/train/02_WSSV/638fa1786c61_sdb_00830.png
168,ShrimpDB,Dom_Trang,/kaggle/input/datasets/vohoangtu/shrimpdb/Dom_Trang/b3748d1f0bc4e9c08a4bff591c8d4f4e.jpg,b3748d1f0bc4e9c08a4bff591c8d4f4e.jpg,.jpg,31251,640,366,RGB,85ce0327c70131dac50d1331ca418f1d7153215fa14266de935f7a66fbef84cf,WSSV,train,2,/kaggle/working/cvio_shrimp_academic_study_seed42/experiments/combined4/prepared/train/02_WSSV/85ce0327c701_sdb_00831.jpg
308,ShrimpDB,Dom_Trang,/kaggle/input/datasets/vohoangtu/shrimpdb/Dom_Trang/bcf5ea_58b34e79f0744e5a8f77e9e5233d137b_mv2.jpg_no_bg.png,bcf5ea_58b34e79f0744e5a8f77e9e5233d137b_mv2.jpg_no_bg.png,.png,218831,521,277,RGBA,f9b098f016ac1863fbf4eb97639f59ef11feb13bda2616f73b3db3d885b1c4e2,WSSV,train,2,/kaggle/working/cvio_shrimp_academic_study_seed42/experiments/combined4/prepared/train/02_WSSV/f9b098f016ac_sdb_00832.png
293,ShrimpDB,Dom_Trang,/kaggle/input/datasets/vohoangtu/shrimpdb/Dom_Trang/benh-dom-rang-tren-tom-the-chan-trang-1.jpg_no_bg.png,benh-dom-rang-tren-tom-the-chan-trang-1.jpg_no_bg.png,.png,243934,600,343,RGBA,eaf92e07dbd69733a9697814f3df93f8e8f447c9bbe2fba666a12beb34979b0f,WSSV,train,2,/kaggle/working/cvio_shrimp_academic_study_seed42/experiments/combined4/prepared/train/02_WSSV/eaf92e07dbd6_sdb_00833.png
270,ShrimpDB,Dom_Trang,/kaggle/input/datasets/vohoangtu/shrimpdb/Dom_Trang/benh-dom-rang-tren-tom-the-chan-trang-2.jpg_no_bg.png,benh-dom-rang-tren-tom-the-chan-trang-2.jpg_no_bg.png,.png,256183,600,350,RGBA,d049c464ac613a3d8ba3ca69e85c021ab53e6c456d47f6b64b4b8255760521cb,WSSV,train,2,/kaggle/working/cvio_shrimp_academic_study_seed42/experiments/combined4/prepared/train/02_WSSV/d049c464ac61_sdb_00834.png
143,ShrimpDB,Dom_Trang,/kaggle/input/datasets/vohoangtu/shrimpdb/Dom_Trang/benh-dom-trang-o-tom.jpg,benh-dom-trang-o-tom.jpg,.jpg,160551,960,637,RGB,78301058fdaabd1a39d3b3c034435984f115b3c7015e20664cd507ebdbd4a08e,WSSV,train,2,/kaggle/working/cvio_shrimp_academic_study_seed42/experiments/combined4/prepared/train/02_WSSV/78301058fdaa_sdb_00835.jpg
255,ShrimpDB,Dom_Trang,/kaggle/input/datasets/vohoangtu/shrimpdb/Dom_Trang/benh-dom-trang-tren-tom-2.jpg_no_bg.png,benh-dom-trang-tren-tom-2.jpg_no_bg.png,.png,243867,600,343,RGBA,c2200c67c4fe9848f1b0a236b6278dda62c1e4042a64fd7cc938cb4beb95738f,WSSV,train,2,/kaggle/working/cvio_shrimp_academic_study_seed42/experiments/combined4/prepared/train/02_WSSV/c2200c67c4fe_sdb_00836.png
169,ShrimpDB,Dom_Trang,/kaggle/input/datasets/vohoangtu/shrimpdb/Dom_Trang/benh-dom-trang-tren-tom-21.jpg,benh-dom-trang-tren-tom-21.jpg,.jpg,49237,672,372,RGB,864217111b47f61bc5e735c846050bbc929b293149d0f57c3307d8bbaf25fc80,WSSV,train,2,/kaggle/working/cvio_shrimp_academic_study_seed42/experiments/combined4/prepared/train/02_WSSV/864217111b47_sdb_00837.jpg
222,ShrimpDB,Dom_Trang,/kaggle/input/datasets/vohoangtu/shrimpdb/Dom_Trang/benh-dom-trang-tren-tom-su.jpg_no_bg.png,benh-dom-trang-tren-tom-su.jpg_no_bg.png,.png,300441,612,408,RGBA,abb388c2f580250145f9e18ea3dbb66636538d91e8b42b9ec4b83d7cf0c3738e,WSSV,train,2,/kaggle/working/cvio_shrimp_academic_study_seed42/experiments/combined4/prepared/train/02_WSSV/abb388c2f580_sdb_00838.png
298,ShrimpDB,Dom_Trang,/kaggle/input/datasets/vohoangtu/shrimpdb/Dom_Trang/dom-trang-tom.jpg,dom-trang-tom.jpg,.jpg,38843,700,467,RGB,ee24bd550a40b633cebd4f4ac8f47238f7875e0a96d7ccc39af0cf6e8e344892,WSSV,train,2,/kaggle/working/cvio_shrimp_academic_study_seed42/experiments/combined4/prepared/train/02_WSSV/ee24bd550a40_sdb_00839.jpg
79,ShrimpDB,Dom_Trang,/kaggle/input/datasets/vohoangtu/shrimpdb/Dom_Trang/dom-trang.jpg,dom-trang.jpg,.jpg,14924,276,152,RGB,405666995e891ac2d6829e17ac9fbba2706c19f2d28c220a0addbd38dae8ccd8,WSSV,train,2,/kaggle/working/cvio_shrimp_academic_study_seed42/experiments/combined4/prepared/train/02_WSSV/405666995e89_sdb_00840.jpg
106,ShrimpDB,Dom_Trang,/kaggle/input/datasets/vohoangtu/shrimpdb/Dom_Trang/domtrang1.jpg_no_bg.png,domtrang1.jpg_no_bg.png,.png,56048,450,122,RGBA,58846e9b19ce1fd2c7217a01b145061c3243c6b3b085c087b426795139212483,WSSV,train,2,/kaggle/working/cvio_shrimp_academic_study_seed42/experiments/combined4/prepared/train/02_WSSV/58846e9b19ce_sdb_00841.png
57,ShrimpDB,Dom_Trang,/kaggle/input/datasets/vohoangtu/shrimpdb/Dom_Trang/download (2).jpg_no_bg.png,download (2).jpg_no_bg.png,.png,57460,247,204,RGBA,2d2c4277dd9fefe4efd4dc2a8c396dfb1d9c011f654413b7fa836a84ae7c56e8,WSSV,train,2,/kaggle/working/cvio_shrimp_academic_study_seed42/experiments/combined4/prepared/train/02_WSSV/2d2c4277dd9f_sdb_00842.png
73,ShrimpDB,Dom_Trang,/kaggle/input/datasets/vohoangtu/shrimpdb/Dom_Trang/download.jpg_no_bg.png,download.jpg_no_bg.png,.png,69825,338,149,RGBA,3adc8a81f7754288b72a9f3587ec9bcb3d84a1cfe5e97cf2a4538d100417428a,WSSV,train,2,/kaggle/working/cvio_shrimp_academic_study_seed42/experiments/combined4/prepared/train/02_WSSV/3adc8a81f775_sdb_00843.png
28,ShrimpDB,Dom_Trang,/kaggle/input/datasets/vohoangtu/shrimpdb/Dom_Trang/file-20180703-116147-v48411 (1).jpg_no_bg.png,file-20180703-116147-v48411 (1).jpg_no_bg.png,.png,264235,496,372,RGBA,16111ef2c4f0858b1d3f344976de4c93245cb19c2f4875e101bda4f9c92489a1,WSSV,train,2,/kaggle/working/cvio_shrimp_academic_study_seed42/experiments/combined4/prepared/train/02_WSSV/16111ef2c4f0_sdb_00844.png
88,ShrimpDB,Dom_Trang,/kaggle/input/datasets/vohoangtu/shrimpdb/Dom_Trang/image007.jpg_no_bg.png,image007.jpg_no_bg.png,.png,86509,369,254,RGBA,4a2804b8fc101d09ca012215f1f25f4032de7c1dec684b86c1e5c00061ac79e3,WSSV,train,2,/kaggle/working/cvio_shrimp_academic_study_seed42/experiments/combined4/prepared/train/02_WSSV/4a2804b8fc10_sdb_00845.png
147,ShrimpDB,Dom_Trang,/kaggle/input/datasets/vohoangtu/shrimpdb/Dom_Trang/images (1).jpg_no_bg.png,images (1).jpg_no_bg.png,.png,55340,232,217,RGBA,7c344efffad09a60cdfa072233fb135e5ce4d8e6bceacb485cab27f2d89e3372,WSSV,train,2,/kaggle/working/cvio_shrimp_academic_study_seed42/experiments/combined4/prepared/train/02_WSSV/7c344efffad0_sdb_00846.png
245,ShrimpDB,Dom_Trang,/kaggle/input/datasets/vohoangtu/shrimpdb/Dom_Trang/images (7).jpg_no_bg.png,images (7).jpg_no_bg.png,.png,87895,239,211,RGBA,ba554c52cbe2cd3ac67ccf89f81f30b44acbba71a0aa2f0f62f38541bb0fc496,WSSV,train,2,/kaggle/working/cvio_shrimp_academic_study_seed42/experiments/combined4/prepared/train/02_WSSV/ba554c52cbe2_sdb_00847.png
45,ShrimpDB,Dom_Trang,/kaggle/input/datasets/vohoangtu/shrimpdb/Dom_Trang/images.jpg_no_bg.png,images.jpg_no_bg.png,.png,86558,225,224,RGBA,26a379d63b5234d08a4c58f67c8fb77ea6d5a4c57013c3b9253ee61491e947a4,WSSV,train,2,/kaggle/working/cvio_shrimp_academic_study_seed42/experiments/combined4/prepared/train/02_WSSV/26a379d63b52_sdb_00848.png
91,ShrimpDB,Dom_Trang,/kaggle/input/datasets/vohoangtu/shrimpdb/Dom_Trang/original_0001.jpg_no_bg.png,original_0001.jpg_no_bg.png,.png,94345,331,233,RGBA,4bd8f6139e8dbbe88aeb421ca33cb802c607258e1f508d78ae8c6e4e20f31d4f,WSSV,train,2,/kaggle/working/cvio_shrimp_academic_study_seed42/experiments/combined4/prepared/train/02_WSSV/4bd8f6139e8d_sdb_00849.png
271,ShrimpDB,Dom_Trang,/kaggle/input/datasets/vohoangtu/shrimpdb/Dom_Trang/prawn-white-spot.jpg_no_bg.png,prawn-white-spot.jpg_no_bg.png,.png,48361,300,97,RGBA,d09ee6711d14e3b14e696d148b9b0acba35663ef1a0fe93acd2737909a6d116d,WSSV,train,2,/kaggle/working/cvio_shrimp_academic_study_seed42/experiments/combined4/prepared/train/02_WSSV/d09ee6711d14_sdb_00850.png
207,ShrimpDB,Dom_Trang,/kaggle/input/datasets/vohoangtu/shrimpdb/Dom_Trang/prawn-white-spot1.jpg_no_bg.png,prawn-white-spot1.jpg_no_bg.png,.png,64236,300,126,RGBA,a3d4a0f07b2b4f82c0c657090fce62d6bec66e2a5ed18b4daf9f8e2dcddcdf16,WSSV,train,2,/kaggle/working/cvio_shrimp_academic_study_seed42/experiments/combined4/prepared/train/02_WSSV/a3d4a0f07b2b_sdb_00851.png
297,ShrimpDB,Dom_Trang,/kaggle/input/datasets/vohoangtu/shrimpdb/Dom_Trang/prawn-with-white-spot-qdaf (1).jpg_no_bg.png,prawn-with-white-spot-qdaf (1).jpg_no_bg.png,.png,89688,300,225,RGBA,edb1d102eee2b39c5940ae94fb4eae8d0a2c8c49a1607d35fe0721ddb8bd7694,WSSV,train,2,/kaggle/working/cvio_shrimp_academic_study_seed42/experiments/combined4/prepared/train/02_WSSV/edb1d102eee2_sdb_00852.png
13,ShrimpDB,Dom_Trang,/kaggle/input/datasets/vohoangtu/shrimpdb/Dom_Trang/san-xuat-tom-khang-benh-dom-trang-o-colombia-672x372.jpg,san-xuat-tom-khang-benh-dom-trang-o-colombia-672x372.jpg,.jpg,59810,520,287,RGB,0dd05b8ca1931faae04b9b28ab923c8b33841cf9de684c05aea3c75831e8f82a,WSSV,train,2,/kaggle/working/cvio_shrimp_academic_study_seed42/experiments/combined4/prepared/train/02_WSSV/0dd05b8ca193_sdb_00853.jpg
119,ShrimpDB,Dom_Trang,/kaggle/input/datasets/vohoangtu/shrimpdb/Dom_Trang/test.jpg_no_bg.png,test.jpg_no_bg.png,.png,123564,460,224,RGBA,619dcad8586ee196000808ce70e984e4d00e2686e0f9550c559208960ba324bf,WSSV,train,2,/kaggle/working/cvio_shrimp_academic_study_seed42/experiments/combined4/prepared/train/02_WSSV/619dcad8586e_sdb_00854.png
263,ShrimpDB,Dom_Trang,/kaggle/input/datasets/vohoangtu/shrimpdb/Dom_Trang/tom-the-chan-trang_1555995427-463x348.jpg_no_bg.png,tom-the-chan-trang_1555995427-463x348.jpg_no_bg.png,.png,185715,463,348,RGBA,cc57e1a93a0a7439e491b0b9eb11c8f41667940eabdd4bfd3d48427a9de3a8dc,WSSV,train,2,/kaggle/working/cvio_shrimp_academic_study_seed42/experiments/combined4/prepared/train/02_WSSV/cc57e1a93a0a_sdb_00855.png
311,ShrimpDB,Dom_Trang,/kaggle/input/datasets/vohoangtu/shrimpdb/Dom_Trang/unnamed (1).jpg,unnamed (1).jpg,.jpg,15034,276,152,RGB,fa444ee71b9b97b1347197b379f55ed6c852d8e139fd9ef22c937a72331174ce,WSSV,train,2,/kaggle/working/cvio_shrimp_academic_study_seed42/experiments/combined4/prepared/train/02_WSSV/fa444ee71b9b_sdb_00856.jpg
92,ShrimpDB,Dom_Trang,/kaggle/input/datasets/vohoangtu/shrimpdb/Dom_Trang/unnamed.jpg,unnamed.jpg,.jpg,26028,512,341,RGB,4c8aeb0dcd9e9949edd823e37a8dc7ffa0287a4b7277e07a2b747587fcb61f8d,WSSV,train,2,/kaggle/working/cvio_shrimp_academic_study_seed42/experiments/combined4/prepared/train/02_WSSV/4c8aeb0dcd9e_sdb_00857.jpg
228,ShrimpDB,Dom_Trang,/kaggle/input/datasets/vohoangtu/shrimpdb/Dom_Trang/virus dom trang.jpg_no_bg.png,virus dom trang.jpg_no_bg.png,.png,84260,300,280,RGBA,ae6e606f2b3552a596ef5476dc4c49e1572c0d301fa6895d950781f567354e27,WSSV,train,2,/kaggle/working/cvio_shrimp_academic_study_seed42/experiments/combined4/prepared/train/02_WSSV/ae6e606f2b35_sdb_00858.png
185,ShrimpDB,Dom_Trang,/kaggle/input/datasets/vohoangtu/shrimpdb/Dom_Trang/vo-tom-benh-vi-khuan-dom-trang.png_no_bg.png,vo-tom-benh-vi-khuan-dom-trang.png_no_bg.png,.png,263043,672,269,RGBA,92d93b7307a86398f22e9bf7ece21c6fbea8202f75d41f90e11667b2f9db4159,WSSV,train,2,/kaggle/working/cvio_shrimp_academic_study_seed42/experiments/combined4/prepared/train/02_WSSV/92d93b7307a8_sdb_00859.png
224,ShrimpDB,Dom_Trang,/kaggle/input/datasets/vohoangtu/shrimpdb/Dom_Trang/white_spot_disease1.jpg_no_bg.png,white_spot_disease1.jpg_no_bg.png,.png,69763,274,210,RGBA,ac38cc3b14d7af84ba57e539ac79ec2f368476329609610a76ffc9f258ee42e4,WSSV,train,2,/kaggle/working/cvio_shrimp_academic_study_seed42/experiments/combined4/prepared/train/02_WSSV/ac38cc3b14d7_sdb_00860.png
101,ShrimpDB,Dom_Trang,/kaggle/input/datasets/vohoangtu/shrimpdb/Dom_Trang/z300-Thuy-san-Viet-Nam2919-.jpg_no_bg.png,z300-Thuy-san-Viet-Nam2919-.jpg_no_bg.png,.png,412674,620,403,RGBA,51513ce8f181e70b46496b7e04863a49cf7a40a703d4fa52e7d8b5336e5e546d,WSSV,train,2,/kaggle/working/cvio_shrimp_academic_study_seed42/experiments/combined4/prepared/train/02_WSSV/51513ce8f181_sdb_00861.png
341,ShrimpDiseaseDB,WSSV,/kaggle/working/downloaded_datasets/processed_images/processed_images/3. WSSV/WSSV-1-img-2_nobg.png,WSSV-1-img-2_nobg.png,.png,750699,2048,2048,RGBA,031ef790c6d617e443d981890d1f5eb89b4049a196ec5404f66afc4450187de2,WSSV,train,2,/kaggle/working/cvio_shrimp_academic_study_seed42/experiments/combined4/prepared/train/02_WSSV/031ef790c6d6_sddb_00862.png
