"rel_path","filename","class_dir","class_name","label","md5","split"
"3. WSSV/WSSV-24-img-3_nobg.png","WSSV-24-img-3_nobg.png","3. WSSV","WSSV","2","","train"
"3. WSSV/WSSV-25-img-1_nobg.png","WSSV-25-img-1_nobg.png","3. WSSV","WSSV","2","","train"
"3. WSSV/WSSV-25-img-2_nobg.png","WSSV-25-img-2_nobg.png","3. WSSV","WSSV","2","","train"
"3. WSSV/WSSV-25-img-3_nobg.png","WSSV-25-img-3_nobg.png","3. WSSV","WSSV","2","","train"
"3. WSSV/WSSV-26-img-1_nobg.png","WSSV-26-img-1_nobg.png","3. WSSV","WSSV","2","","train"
"3. WSSV/WSSV-26-img-2_nobg.png","WSSV-26-img-2_nobg.png","3. WSSV","WSSV","2","","train"
"3. WSSV/WSSV-26-img-3_nobg.png","WSSV-26-img-3_nobg.png","3. WSSV","WSSV","2","","train"
"3. WSSV/WSSV-27-img-1_nobg.png","WSSV-27-img-1_nobg.png","3. WSSV","WSSV","2","","train"
"3. WSSV/WSSV-27-img-3_nobg.png","WSSV-27-img-3_nobg.png","3. WSSV","WSSV","2","","train"
"3. WSSV/WSSV-28-img-1_nobg.png","WSSV-28-img-1_nobg.png","3. WSSV","WSSV","2","","train"
"3. WSSV/WSSV-28-img-2_nobg.png","WSSV-28-img-2_nobg.png","3. WSSV","WSSV","2","","train"
"3. WSSV/WSSV-28-img-3_nobg.png","WSSV-28-img-3_nobg.png","3. WSSV","WSSV","2","","train"
"3. WSSV/WSSV-29-img-1_nobg.png","WSSV-29-img-1_nobg.png","3. WSSV","WSSV","2","","train"
"3. WSSV/WSSV-29-img-2_nobg.png","WSSV-29-img-2_nobg.png","3. WSSV","WSSV","2","","train"
"3. WSSV/WSSV-3-img-1_nobg.png","WSSV-3-img-1_nobg.png","3. WSSV","WSSV","2","","train"
"3. WSSV/WSSV-31-img-1_nobg.png","WSSV-31-img-1_nobg.png","3. WSSV","WSSV","2","","train"
"3. WSSV/WSSV-31-img-2_nobg.png","WSSV-31-img-2_nobg.png","3. WSSV","WSSV","2","","train"
"3. WSSV/WSSV-32-img-1_nobg.png","WSSV-32-img-1_nobg.png","3. WSSV","WSSV","2","","train"
"3. WSSV/WSSV-32-img-2_nobg.png","WSSV-32-img-2_nobg.png","3. WSSV","WSSV","2","","train"
"3. WSSV/WSSV-32-img-3_nobg.png","WSSV-32-img-3_nobg.png","3. WSSV","WSSV","2","","train"
"3. WSSV/WSSV-33-img-2_nobg.png","WSSV-33-img-2_nobg.png","3. WSSV","WSSV","2","","train"
"3. WSSV/WSSV-33-img-3_nobg.png","WSSV-33-img-3_nobg.png","3. WSSV","WSSV","2","","train"
"3. WSSV/WSSV-34-img-1_nobg.png","WSSV-34-img-1_nobg.png","3. WSSV","WSSV","2","","train"
"3. WSSV/WSSV-34-img-2_nobg.png","WSSV-34-img-2_nobg.png","3. WSSV","WSSV","2","","train"
"3. WSSV/WSSV-35-img-1_nobg.png","WSSV-35-img-1_nobg.png","3. WSSV","WSSV","2","","train"
"3. WSSV/WSSV-35-img-2_nobg.png","WSSV-35-img-2_nobg.png","3. WSSV","WSSV","2","","train"
"3. WSSV/WSSV-35-img-3_nobg.png","WSSV-35-img-3_nobg.png","3. WSSV","WSSV","2","","train"
"3. WSSV/WSSV-36-img-2_nobg.png","WSSV-36-img-2_nobg.png","3. WSSV","WSSV","2","","train"
"3. WSSV/WSSV-37-img-1_nobg.png","WSSV-37-img-1_nobg.png","3. WSSV","WSSV","2","","train"
"3. WSSV/WSSV-37-img-2_nobg.png","WSSV-37-img-2_nobg.png","3. WSSV","WSSV","2","","train"
"3. WSSV/WSSV-38-img-1_nobg.png","WSSV-38-img-1_nobg.png","3. WSSV","WSSV","2","","train"
"3. WSSV/WSSV-38-img-2_nobg.png","WSSV-38-img-2_nobg.png","3. WSSV","WSSV","2","","train"
"3. WSSV/WSSV-39-img-1_nobg.png","WSSV-39-img-1_nobg.png","3. WSSV","WSSV","2","","train"
"3. WSSV/WSSV-40-img-3_nobg.png","WSSV-40-img-3_nobg.png","3. WSSV","WSSV","2","","train"
"3. WSSV/WSSV-41-img-1_nobg.png","WSSV-41-img-1_nobg.png","3. WSSV","WSSV","2","","train"
"3. WSSV/WSSV-41-img-2_nobg.png","WSSV-41-img-2_nobg.png","3. WSSV","WSSV","2","","train"
"3. WSSV/WSSV-41-img-3_nobg.png","WSSV-41-img-3_nobg.png","3. WSSV","WSSV","2","","train"
"3. WSSV/WSSV-42-img-1_nobg.png","WSSV-42-img-1_nobg.png","3. WSSV","WSSV","2","","train"
"3. WSSV/WSSV-42-img-2_nobg.png","WSSV-42-img-2_nobg.png","3. WSSV","WSSV","2","","train"
"3. WSSV/WSSV-43-img-1_nobg.png","WSSV-43-img-1_nobg.png","3. WSSV","WSSV","2","","train"
"3. WSSV/WSSV-43-img-2_nobg.png","WSSV-43-img-2_nobg.png","3. WSSV","WSSV","2","","train"
"3. WSSV/WSSV-43-img-3_nobg.png","WSSV-43-img-3_nobg.png","3. WSSV","WSSV","2","","train"
"3. WSSV/WSSV-44-img-3_nobg.png","WSSV-44-img-3_nobg.png","3. WSSV","WSSV","2","","train"
"3. WSSV/WSSV-45-img-1_nobg.png","WSSV-45-img-1_nobg.png","3. WSSV","WSSV","2","","train"
"3. WSSV/WSSV-45-img-3_nobg.png","WSSV-45-img-3_nobg.png","3. WSSV","WSSV","2","","train"
"3. WSSV/WSSV-46-img-1_nobg.png","WSSV-46-img-1_nobg.png","3. WSSV","WSSV","2","","train"
"3. WSSV/WSSV-46-img-3_nobg.png","WSSV-46-img-3_nobg.png","3. WSSV","WSSV","2","","train"
"3. WSSV/WSSV-47-img-1_nobg.png","WSSV-47-img-1_nobg.png","3. WSSV","WSSV","2","","train"
"3. WSSV/WSSV-47-img-2_nobg.png","WSSV-47-img-2_nobg.png","3. WSSV","WSSV","2","","train"
"3. WSSV/WSSV-47-img-3_nobg.png","WSSV-47-img-3_nobg.png","3. WSSV","WSSV","2","","train"
"3. WSSV/WSSV-48-img-1_nobg.png","WSSV-48-img-1_nobg.png","3. WSSV","WSSV","2","","train"
"3. WSSV/WSSV-48-img-3_nobg.png","WSSV-48-img-3_nobg.png","3. WSSV","WSSV","2","","train"
"3. WSSV/WSSV-49-img-1_nobg.png","WSSV-49-img-1_nobg.png","3. WSSV","WSSV","2","","train"
"3. WSSV/WSSV-49-img-2_nobg.png","WSSV-49-img-2_nobg.png","3. WSSV","WSSV","2","","train"
"3. WSSV/WSSV-5-img-2_nobg.png","WSSV-5-img-2_nobg.png","3. WSSV","WSSV","2","","train"
"3. WSSV/WSSV-5-img-3_nobg.png","WSSV-5-img-3_nobg.png","3. WSSV","WSSV","2","","train"
"3. WSSV/WSSV-50-img-1_nobg.png","WSSV-50-img-1_nobg.png","3. WSSV","WSSV","2","","train"
"3. WSSV/WSSV-50-img-3_nobg.png","WSSV-50-img-3_nobg.png","3. WSSV","WSSV","2","","train"
"3. WSSV/WSSV-51-img-1_nobg.png","WSSV-51-img-1_nobg.png","3. WSSV","WSSV","2","","train"
"3. WSSV/WSSV-51-img-2_nobg.png","WSSV-51-img-2_nobg.png","3. WSSV","WSSV","2","","train"
"3. WSSV/WSSV-52-img-1_nobg.png","WSSV-52-img-1_nobg.png","3. WSSV","WSSV","2","","train"
"3. WSSV/WSSV-52-img-2_nobg.png","WSSV-52-img-2_nobg.png","3. WSSV","WSSV","2","","train"
"3. WSSV/WSSV-52-img-3_nobg.png","WSSV-52-img-3_nobg.png","3. WSSV","WSSV","2","","train"
"3. WSSV/WSSV-54-img-1_nobg.png","WSSV-54-img-1_nobg.png","3. WSSV","WSSV","2","","train"
"3. WSSV/WSSV-54-img-2_nobg.png","WSSV-54-img-2_nobg.png","3. WSSV","WSSV","2","","train"
"3. WSSV/WSSV-54-img-3_nobg.png","WSSV-54-img-3_nobg.png","3. WSSV","WSSV","2","","train"
"3. WSSV/WSSV-55-img-1_nobg.png","WSSV-55-img-1_nobg.png","3. WSSV","WSSV","2","","train"
"3. WSSV/WSSV-55-img-3_nobg.png","WSSV-55-img-3_nobg.png","3. WSSV","WSSV","2","","train"
"3. WSSV/WSSV-56-img-1_nobg.png","WSSV-56-img-1_nobg.png","3. WSSV","WSSV","2","","train"
"3. WSSV/WSSV-56-img-2_nobg.png","WSSV-56-img-2_nobg.png","3. WSSV","WSSV","2","","train"
"3. WSSV/WSSV-58-img-1_nobg.png","WSSV-58-img-1_nobg.png","3. WSSV","WSSV","2","","train"
"3. WSSV/WSSV-58-img-3_nobg.png","WSSV-58-img-3_nobg.png","3. WSSV","WSSV","2","","train"
"3. WSSV/WSSV-59-img-1_nobg.png","WSSV-59-img-1_nobg.png","3. WSSV","WSSV","2","","train"
"3. WSSV/WSSV-59-img-2_nobg.png","WSSV-59-img-2_nobg.png","3. WSSV","WSSV","2","","train"
"3. WSSV/WSSV-6-img-1_nobg.png","WSSV-6-img-1_nobg.png","3. WSSV","WSSV","2","","train"
"3. WSSV/WSSV-6-img-2_nobg.png","WSSV-6-img-2_nobg.png","3. WSSV","WSSV","2","","train"
"3. WSSV/WSSV-6-img-3_nobg.png","WSSV-6-img-3_nobg.png","3. WSSV","WSSV","2","","train"
"3. WSSV/WSSV-60-img-3_nobg.png","WSSV-60-img-3_nobg.png","3. WSSV","WSSV","2","","train"
"3. WSSV/WSSV-61-img-1_nobg.png","WSSV-61-img-1_nobg.png","3. WSSV","WSSV","2","","train"
"3. WSSV/WSSV-61-img-2_nobg.png","WSSV-61-img-2_nobg.png","3. WSSV","WSSV","2","","train"
"3. WSSV/WSSV-62-img-1_nobg.png","WSSV-62-img-1_nobg.png","3. WSSV","WSSV","2","","train"
"3. WSSV/WSSV-62-img-2_nobg.png","WSSV-62-img-2_nobg.png","3. WSSV","WSSV","2","","train"
"3. WSSV/WSSV-63-img-2_nobg.png","WSSV-63-img-2_nobg.png","3. WSSV","WSSV","2","","train"
"3. WSSV/WSSV-63-img-3_nobg.png","WSSV-63-img-3_nobg.png","3. WSSV","WSSV","2","","train"
"3. WSSV/WSSV-64-img-1_nobg.png","WSSV-64-img-1_nobg.png","3. WSSV","WSSV","2","","train"
"3. WSSV/WSSV-64-img-3_nobg.png","WSSV-64-img-3_nobg.png","3. WSSV","WSSV","2","","train"
"3. WSSV/WSSV-65-img-1_nobg.png","WSSV-65-img-1_nobg.png","3. WSSV","WSSV","2","","train"
"3. WSSV/WSSV-66-img-2_nobg.png","WSSV-66-img-2_nobg.png","3. WSSV","WSSV","2","","train"
"3. WSSV/WSSV-66-img-3_nobg.png","WSSV-66-img-3_nobg.png","3. WSSV","WSSV","2","","train"
"3. WSSV/WSSV-67-img-1_nobg.png","WSSV-67-img-1_nobg.png","3. WSSV","WSSV","2","","train"
"3. WSSV/WSSV-67-img-3_nobg.png","WSSV-67-img-3_nobg.png","3. WSSV","WSSV","2","","train"
"3. WSSV/WSSV-68-img-1_nobg.png","WSSV-68-img-1_nobg.png","3. WSSV","WSSV","2","","train"
"3. WSSV/WSSV-68-img-2_nobg.png","WSSV-68-img-2_nobg.png","3. WSSV","WSSV","2","","train"
"3. WSSV/WSSV-68-img-3_nobg.png","WSSV-68-img-3_nobg.png","3. WSSV","WSSV","2","","train"
"3. WSSV/WSSV-69-img-1_nobg.png","WSSV-69-img-1_nobg.png","3. WSSV","WSSV","2","","train"
"3. WSSV/WSSV-7-img-1_nobg.png","WSSV-7-img-1_nobg.png","3. WSSV","WSSV","2","","train"
"3. WSSV/WSSV-7-img-3_nobg.png","WSSV-7-img-3_nobg.png","3. WSSV","WSSV","2","","train"
"3. WSSV/WSSV-70-img-1_nobg.png","WSSV-70-img-1_nobg.png","3. WSSV","WSSV","2","","train"
"3. WSSV/WSSV-70-img-2_nobg.png","WSSV-70-img-2_nobg.png","3. WSSV","WSSV","2","","train"
"3. WSSV/WSSV-70-img-3_nobg.png","WSSV-70-img-3_nobg.png","3. WSSV","WSSV","2","","train"
"3. WSSV/WSSV-71-img-1_nobg.png","WSSV-71-img-1_nobg.png","3. WSSV","WSSV","2","","train"
"3. WSSV/WSSV-71-img-3_nobg.png","WSSV-71-img-3_nobg.png","3. WSSV","WSSV","2","","train"
"3. WSSV/WSSV-72-img-1_nobg.png","WSSV-72-img-1_nobg.png","3. WSSV","WSSV","2","","train"
"3. WSSV/WSSV-73-img-3_nobg.png","WSSV-73-img-3_nobg.png","3. WSSV","WSSV","2","","train"
"3. WSSV/WSSV-74-img-2_nobg.png","WSSV-74-img-2_nobg.png","3. WSSV","WSSV","2","","train"
"3. WSSV/WSSV-74-img-3_nobg.png","WSSV-74-img-3_nobg.png","3. WSSV","WSSV","2","","train"
"3. WSSV/WSSV-75-img-2_nobg.png","WSSV-75-img-2_nobg.png","3. WSSV","WSSV","2","","train"
"3. WSSV/WSSV-76-img-1_nobg.png","WSSV-76-img-1_nobg.png","3. WSSV","WSSV","2","","train"
"3. WSSV/WSSV-76-img-2_nobg.png","WSSV-76-img-2_nobg.png","3. WSSV","WSSV","2","","train"
"3. WSSV/WSSV-76-img-3_nobg.png","WSSV-76-img-3_nobg.png","3. WSSV","WSSV","2","","train"
"3. WSSV/WSSV-77-img-1_nobg.png","WSSV-77-img-1_nobg.png","3. WSSV","WSSV","2","","train"
"3. WSSV/WSSV-77-img-2_nobg.png","WSSV-77-img-2_nobg.png","3. WSSV","WSSV","2","","train"
"3. WSSV/WSSV-77-img-3_nobg.png","WSSV-77-img-3_nobg.png","3. WSSV","WSSV","2","","train"
"3. WSSV/WSSV-78-img-1_nobg.png","WSSV-78-img-1_nobg.png","3. WSSV","WSSV","2","","train"
"3. WSSV/WSSV-78-img-2_nobg.png","WSSV-78-img-2_nobg.png","3. WSSV","WSSV","2","","train"
"3. WSSV/WSSV-79-img-1_nobg.png","WSSV-79-img-1_nobg.png","3. WSSV","WSSV","2","","train"
"3. WSSV/WSSV-79-img-2_nobg.png","WSSV-79-img-2_nobg.png","3. WSSV","WSSV","2","","train"
"3. WSSV/WSSV-79-img-3_nobg.png","WSSV-79-img-3_nobg.png","3. WSSV","WSSV","2","","train"
"3. WSSV/WSSV-8-img-2_nobg.png","WSSV-8-img-2_nobg.png","3. WSSV","WSSV","2","","train"
"3. WSSV/WSSV-8-img-3_nobg.png","WSSV-8-img-3_nobg.png","3. WSSV","WSSV","2","","train"
"3. WSSV/WSSV-80-img-2_nobg.png","WSSV-80-img-2_nobg.png","3. WSSV","WSSV","2","","train"
"3. WSSV/WSSV-80-img-3_nobg.png","WSSV-80-img-3_nobg.png","3. WSSV","WSSV","2","","train"
"3. WSSV/WSSV-81-img-1_nobg.png","WSSV-81-img-1_nobg.png","3. WSSV","WSSV","2","","train"
"3. WSSV/WSSV-81-img-2_nobg.png","WSSV-81-img-2_nobg.png","3. WSSV","WSSV","2","","train"
"3. WSSV/WSSV-82-img-1_nobg.png","WSSV-82-img-1_nobg.png","3. WSSV","WSSV","2","","train"
"3. WSSV/WSSV-82-img-2_nobg.png","WSSV-82-img-2_nobg.png","3. WSSV","WSSV","2","","train"
"3. WSSV/WSSV-84-img-2_nobg.png","WSSV-84-img-2_nobg.png","3. WSSV","WSSV","2","","train"
"3. WSSV/WSSV-84-img-3_nobg.png","WSSV-84-img-3_nobg.png","3. WSSV","WSSV","2","","train"
"3. WSSV/WSSV-85-img-1_nobg.png","WSSV-85-img-1_nobg.png","3. WSSV","WSSV","2","","train"
"3. WSSV/WSSV-85-img-2_nobg.png","WSSV-85-img-2_nobg.png","3. WSSV","WSSV","2","","train"
"3. WSSV/WSSV-86-img-1_nobg.png","WSSV-86-img-1_nobg.png","3. WSSV","WSSV","2","","train"
"3. WSSV/WSSV-86-img-2_nobg.png","WSSV-86-img-2_nobg.png","3. WSSV","WSSV","2","","train"
"3. WSSV/WSSV-86-img-3_nobg.png","WSSV-86-img-3_nobg.png","3. WSSV","WSSV","2","","train"
"3. WSSV/WSSV-87-img-1_nobg.png","WSSV-87-img-1_nobg.png","3. WSSV","WSSV","2","","train"
"3. WSSV/WSSV-87-img-2_nobg.png","WSSV-87-img-2_nobg.png","3. WSSV","WSSV","2","","train"
"3. WSSV/WSSV-88-img-1_nobg.png","WSSV-88-img-1_nobg.png","3. WSSV","WSSV","2","","train"
"3. WSSV/WSSV-88-img-2_nobg.png","WSSV-88-img-2_nobg.png","3. WSSV","WSSV","2","","train"
"3. WSSV/WSSV-89-img-1_nobg.png","WSSV-89-img-1_nobg.png","3. WSSV","WSSV","2","","train"
"3. WSSV/WSSV-9-img-1_nobg.png","WSSV-9-img-1_nobg.png","3. WSSV","WSSV","2","","train"
"3. WSSV/WSSV-9-img-2_nobg.png","WSSV-9-img-2_nobg.png","3. WSSV","WSSV","2","","train"
"3. WSSV/WSSV-9-img-3_nobg.png","WSSV-9-img-3_nobg.png","3. WSSV","WSSV","2","","train"
"3. WSSV/WSSV-90-img-1_nobg.png","WSSV-90-img-1_nobg.png","3. WSSV","WSSV","2","","train"
"3. WSSV/WSSV-90-img-2_nobg.png","WSSV-90-img-2_nobg.png","3. WSSV","WSSV","2","","train"
"3. WSSV/WSSV-91-img-1_nobg.png","WSSV-91-img-1_nobg.png","3. WSSV","WSSV","2","","train"
"3. WSSV/WSSV-91-img-3_nobg.png","WSSV-91-img-3_nobg.png","3. WSSV","WSSV","2","","train"
"3. WSSV/WSSV-92-img-1_nobg.png","WSSV-92-img-1_nobg.png","3. WSSV","WSSV","2","","train"
"3. WSSV/WSSV-92-img-3_nobg.png","WSSV-92-img-3_nobg.png","3. WSSV","WSSV","2","","train"
"3. WSSV/WSSV-93-img-1_nobg.png","WSSV-93-img-1_nobg.png","3. WSSV","WSSV","2","","train"
"3. WSSV/WSSV-93-img-2_nobg.png","WSSV-93-img-2_nobg.png","3. WSSV","WSSV","2","","train"
"3. WSSV/WSSV-93-img-3_nobg.png","WSSV-93-img-3_nobg.png","3. WSSV","WSSV","2","","train"
"3. WSSV/WSSV-94-img-1_nobg.png","WSSV-94-img-1_nobg.png","3. WSSV","WSSV","2","","train"
"3. WSSV/WSSV-94-img-2_nobg.png","WSSV-94-img-2_nobg.png","3. WSSV","WSSV","2","","train"
"3. WSSV/WSSV-95-img-1_nobg.png","WSSV-95-img-1_nobg.png","3. WSSV","WSSV","2","","train"
"3. WSSV/WSSV-95-img-3_nobg.png","WSSV-95-img-3_nobg.png","3. WSSV","WSSV","2","","train"
"3. WSSV/WSSV-96-img-3_nobg.png","WSSV-96-img-3_nobg.png","3. WSSV","WSSV","2","","train"
"3. WSSV/WSSV-97-img-3_nobg.png","WSSV-97-img-3_nobg.png","3. WSSV","WSSV","2","","train"
"3. WSSV/WSSV-98-img-1_nobg.png","WSSV-98-img-1_nobg.png","3. WSSV","WSSV","2","","train"
"3. WSSV/WSSV-98-img-2_nobg.png","WSSV-98-img-2_nobg.png","3. WSSV","WSSV","2","","train"
"3. WSSV/WSSV-98-img-3_nobg.png","WSSV-98-img-3_nobg.png","3. WSSV","WSSV","2","","train"
"3. WSSV/WSSV-99-img-1_nobg.png","WSSV-99-img-1_nobg.png","3. WSSV","WSSV","2","","train"
"3. WSSV/WSSV-99-img-2_nobg.png","WSSV-99-img-2_nobg.png","3. WSSV","WSSV","2","","train"
"3. WSSV/WSSV-99-img-3_nobg.png","WSSV-99-img-3_nobg.png","3. WSSV","WSSV","2","","train"
"4. WSSV_BG/WSSV_BG-1-img-2_nobg.png","WSSV_BG-1-img-2_nobg.png","4. WSSV_BG","WSSV_BG","3","","train"
"4. WSSV_BG/WSSV_BG-10-img-1_nobg.png","WSSV_BG-10-img-1_nobg.png","4. WSSV_BG","WSSV_BG","3","","train"
"4. WSSV_BG/WSSV_BG-10-img-3_nobg.png","WSSV_BG-10-img-3_nobg.png","4. WSSV_BG","WSSV_BG","3","","train"
"4. WSSV_BG/WSSV_BG-11-img-1_nobg.png","WSSV_BG-11-img-1_nobg.png","4. WSSV_BG","WSSV_BG","3","","train"
"4. WSSV_BG/WSSV_BG-11-img-2_nobg.png","WSSV_BG-11-img-2_nobg.png","4. WSSV_BG","WSSV_BG","3","","train"
"4. WSSV_BG/WSSV_BG-12-img-3_nobg.png","WSSV_BG-12-img-3_nobg.png","4. WSSV_BG","WSSV_BG","3","","train"
"4. WSSV_BG/WSSV_BG-13-img-2_nobg.png","WSSV_BG-13-img-2_nobg.png","4. WSSV_BG","WSSV_BG","3","","train"
"4. WSSV_BG/WSSV_BG-13-img-3_nobg.png","WSSV_BG-13-img-3_nobg.png","4. WSSV_BG","WSSV_BG","3","","train"
"4. WSSV_BG/WSSV_BG-14-img-1_nobg.png","WSSV_BG-14-img-1_nobg.png","4. WSSV_BG","WSSV_BG","3","","train"
"4. WSSV_BG/WSSV_BG-14-img-3_nobg.png","WSSV_BG-14-img-3_nobg.png","4. WSSV_BG","WSSV_BG","3","","train"
"4. WSSV_BG/WSSV_BG-16-img-1_nobg.png","WSSV_BG-16-img-1_nobg.png","4. WSSV_BG","WSSV_BG","3","","train"
"4. WSSV_BG/WSSV_BG-16-img-2_nobg.png","WSSV_BG-16-img-2_nobg.png","4. WSSV_BG","WSSV_BG","3","","train"
"4. WSSV_BG/WSSV_BG-16-img-3_nobg.png","WSSV_BG-16-img-3_nobg.png","4. WSSV_BG","WSSV_BG","3","","train"
"4. WSSV_BG/WSSV_BG-17-img-1_nobg.png","WSSV_BG-17-img-1_nobg.png","4. WSSV_BG","WSSV_BG","3","","train"
"4. WSSV_BG/WSSV_BG-17-img-2_nobg.png","WSSV_BG-17-img-2_nobg.png","4. WSSV_BG","WSSV_BG","3","","train"
"4. WSSV_BG/WSSV_BG-17-img-3_nobg.png","WSSV_BG-17-img-3_nobg.png","4. WSSV_BG","WSSV_BG","3","","train"
"4. WSSV_BG/WSSV_BG-18-img-1_nobg.png","WSSV_BG-18-img-1_nobg.png","4. WSSV_BG","WSSV_BG","3","","train"
"4. WSSV_BG/WSSV_BG-18-img-2_nobg.png","WSSV_BG-18-img-2_nobg.png","4. WSSV_BG","WSSV_BG","3","","train"
"4. WSSV_BG/WSSV_BG-18-img-3_nobg.png","WSSV_BG-18-img-3_nobg.png","4. WSSV_BG","WSSV_BG","3","","train"
"4. WSSV_BG/WSSV_BG-19-img-1_nobg.png","WSSV_BG-19-img-1_nobg.png","4. WSSV_BG","WSSV_BG","3","","train"
"4. WSSV_BG/WSSV_BG-19-img-2_nobg.png","WSSV_BG-19-img-2_nobg.png","4. WSSV_BG","WSSV_BG","3","","train"
"4. WSSV_BG/WSSV_BG-19-img-3_nobg.png","WSSV_BG-19-img-3_nobg.png","4. WSSV_BG","WSSV_BG","3","","train"
"4. WSSV_BG/WSSV_BG-2-img-1_nobg.png","WSSV_BG-2-img-1_nobg.png","4. WSSV_BG","WSSV_BG","3","","train"
"4. WSSV_BG/WSSV_BG-2-img-2_nobg.png","WSSV_BG-2-img-2_nobg.png","4. WSSV_BG","WSSV_BG","3","","train"
"4. WSSV_BG/WSSV_BG-20-img-1_nobg.png","WSSV_BG-20-img-1_nobg.png","4. WSSV_BG","WSSV_BG","3","","train"
"4. WSSV_BG/WSSV_BG-21-img-1_nobg.png","WSSV_BG-21-img-1_nobg.png","4. WSSV_BG","WSSV_BG","3","","train"
"4. WSSV_BG/WSSV_BG-22-img-1_nobg.png","WSSV_BG-22-img-1_nobg.png","4. WSSV_BG","WSSV_BG","3","","train"
"4. WSSV_BG/WSSV_BG-22-img-2_nobg.png","WSSV_BG-22-img-2_nobg.png","4. WSSV_BG","WSSV_BG","3","","train"
"4. WSSV_BG/WSSV_BG-22-img-3_nobg.png","WSSV_BG-22-img-3_nobg.png","4. WSSV_BG","WSSV_BG","3","","train"
"4. WSSV_BG/WSSV_BG-23-img-1_nobg.png","WSSV_BG-23-img-1_nobg.png","4. WSSV_BG","WSSV_BG","3","","train"
"4. WSSV_BG/WSSV_BG-24-img-1_nobg.png","WSSV_BG-24-img-1_nobg.png","4. WSSV_BG","WSSV_BG","3","","train"
"4. WSSV_BG/WSSV_BG-24-img-2_nobg.png","WSSV_BG-24-img-2_nobg.png","4. WSSV_BG","WSSV_BG","3","","train"
"4. WSSV_BG/WSSV_BG-25-img-1_nobg.png","WSSV_BG-25-img-1_nobg.png","4. WSSV_BG","WSSV_BG","3","","train"
"4. WSSV_BG/WSSV_BG-25-img-3_nobg.png","WSSV_BG-25-img-3_nobg.png","4. WSSV_BG","WSSV_BG","3","","train"
"4. WSSV_BG/WSSV_BG-26-img-1_nobg.png","WSSV_BG-26-img-1_nobg.png","4. WSSV_BG","WSSV_BG","3","","train"
"4. WSSV_BG/WSSV_BG-26-img-2_nobg.png","WSSV_BG-26-img-2_nobg.png","4. WSSV_BG","WSSV_BG","3","","train"
"4. WSSV_BG/WSSV_BG-26-img-3_nobg.png","WSSV_BG-26-img-3_nobg.png","4. WSSV_BG","WSSV_BG","3","","train"
"4. WSSV_BG/WSSV_BG-27-img-1_nobg.png","WSSV_BG-27-img-1_nobg.png","4. WSSV_BG","WSSV_BG","3","","train"
"4. WSSV_BG/WSSV_BG-27-img-2_nobg.png","WSSV_BG-27-img-2_nobg.png","4. WSSV_BG","WSSV_BG","3","","train"
"4. WSSV_BG/WSSV_BG-28-img-1_nobg.png","WSSV_BG-28-img-1_nobg.png","4. WSSV_BG","WSSV_BG","3","","train"
"4. WSSV_BG/WSSV_BG-28-img-2_nobg.png","WSSV_BG-28-img-2_nobg.png","4. WSSV_BG","WSSV_BG","3","","train"
"4. WSSV_BG/WSSV_BG-28-img-3_nobg.png","WSSV_BG-28-img-3_nobg.png","4. WSSV_BG","WSSV_BG","3","","train"
"4. WSSV_BG/WSSV_BG-29-img-1_nobg.png","WSSV_BG-29-img-1_nobg.png","4. WSSV_BG","WSSV_BG","3","","train"
"4. WSSV_BG/WSSV_BG-29-img-3_nobg.png","WSSV_BG-29-img-3_nobg.png","4. WSSV_BG","WSSV_BG","3","","train"
"4. WSSV_BG/WSSV_BG-30-img-2_nobg.png","WSSV_BG-30-img-2_nobg.png","4. WSSV_BG","WSSV_BG","3","","train"
"4. WSSV_BG/WSSV_BG-31-img-1_nobg.png","WSSV_BG-31-img-1_nobg.png","4. WSSV_BG","WSSV_BG","3","","train"
"4. WSSV_BG/WSSV_BG-32-img-2_nobg.png","WSSV_BG-32-img-2_nobg.png","4. WSSV_BG","WSSV_BG","3","","train"
"4. WSSV_BG/WSSV_BG-33-img-2_nobg.png","WSSV_BG-33-img-2_nobg.png","4. WSSV_BG","WSSV_BG","3","","train"
"4. WSSV_BG/WSSV_BG-33-img-3_nobg.png","WSSV_BG-33-img-3_nobg.png","4. WSSV_BG","WSSV_BG","3","","train"
"4. WSSV_BG/WSSV_BG-35-img-1_nobg.png","WSSV_BG-35-img-1_nobg.png","4. WSSV_BG","WSSV_BG","3","","train"
"4. WSSV_BG/WSSV_BG-35-img-2_nobg.png","WSSV_BG-35-img-2_nobg.png","4. WSSV_BG","WSSV_BG","3","","train"
"4. WSSV_BG/WSSV_BG-36-img-1_nobg.png","WSSV_BG-36-img-1_nobg.png","4. WSSV_BG","WSSV_BG","3","","train"
"4. WSSV_BG/WSSV_BG-36-img-2_nobg.png","WSSV_BG-36-img-2_nobg.png","4. WSSV_BG","WSSV_BG","3","","train"
"4. WSSV_BG/WSSV_BG-36-img-3_nobg.png","WSSV_BG-36-img-3_nobg.png","4. WSSV_BG","WSSV_BG","3","","train"
"4. WSSV_BG/WSSV_BG-37-img-2_nobg.png","WSSV_BG-37-img-2_nobg.png","4. WSSV_BG","WSSV_BG","3","","train"
"4. WSSV_BG/WSSV_BG-37-img-3_nobg.png","WSSV_BG-37-img-3_nobg.png","4. WSSV_BG","WSSV_BG","3","","train"
