split,image,group_key,disease,shrimp_id,mask_instances,is_labeled,class_ids,has_bg_mask,has_wssv_mask,is_coinfection
train,Healthy-21-img-1_jpg.rf.3faa0b4dc154e5cc826c004cf69a5f35.jpg,healthy::21,healthy,21,0,False,,False,False,False
train,Healthy-22-img-1_jpg.rf.888f34e972f8670b46568dc4ba2e4299.jpg,healthy::22,healthy,22,0,False,,False,False,False
train,Healthy-24-img-1_jpg.rf.2d9528a8cb2c07cc6030bf13bd36f8f6.jpg,healthy::24,healthy,24,0,False,,False,False,False
train,Healthy-25-img-1_jpg.rf.3b79f8803f914b62e319a77aa21311c1.jpg,healthy::25,healthy,25,0,False,,False,False,False
train,Healthy-25-img-2_jpg.rf.6b6974cd56e31aec71c84311412857c5.jpg,healthy::25,healthy,25,0,False,,False,False,False
train,Healthy-25-img-3_jpg.rf.0e7c524936a2429937890724df6fd3b8.jpg,healthy::25,healthy,25,0,False,,False,False,False
train,Healthy-26-img-1_jpg.rf.38e348e46de5ec3f06ea73d132296de0.jpg,healthy::26,healthy,26,0,False,,False,False,False
train,Healthy-27-img-1_jpg.rf.a7863445dfd744d84940285b4a863626.jpg,healthy::27,healthy,27,0,False,,False,False,False
train,Healthy-27-img-2_jpg.rf.77c2066f7909ae88551a238eb43159ee.jpg,healthy::27,healthy,27,0,False,,False,False,False
train,Healthy-27-img-3_jpg.rf.30228541784922c5200982d947cabfae.jpg,healthy::27,healthy,27,0,False,,False,False,False
train,Healthy-28-img-1_jpg.rf.eb94f1fe707e55225d9dfa0612a0524e.jpg,healthy::28,healthy,28,0,False,,False,False,False
train,Healthy-28-img-2_jpg.rf.ce5bb93a5c86ebb0c398736386cf019b.jpg,healthy::28,healthy,28,0,False,,False,False,False
train,Healthy-28-img-3_jpg.rf.c9b3a85dca2003a1fe9d0228c5c66f24.jpg,healthy::28,healthy,28,0,False,,False,False,False
train,Healthy-29-img-1_jpg.rf.845171f650ada025991b27bab5868bfc.jpg,healthy::29,healthy,29,0,False,,False,False,False
train,Healthy-29-img-2_jpg.rf.43a3e8cc28131a12f9498021d5be6194.jpg,healthy::29,healthy,29,0,False,,False,False,False
train,Healthy-29-img-3_jpg.rf.b1f32e16c48321f747084f26efb149ba.jpg,healthy::29,healthy,29,0,False,,False,False,False
train,Healthy-3-img-1_jpg.rf.b9275945aab72c9ea2b5a08717cfb0ee.jpg,healthy::3,healthy,3,0,False,,False,False,False
train,Healthy-3-img-3_jpg.rf.99d28fa69a6f5074d1417fa0e8aea378.jpg,healthy::3,healthy,3,0,False,,False,False,False
train,Healthy-30-img-1_jpg.rf.962e08455901716eaba1805c7563829f.jpg,healthy::30,healthy,30,0,False,,False,False,False
train,Healthy-31-img-1_jpg.rf.9e0b462006efe5f1efaf5c78dee585c2.jpg,healthy::31,healthy,31,0,False,,False,False,False
train,Healthy-31-img-2_jpg.rf.1ebd62d7a277f675c95c17c8403938d7.jpg,healthy::31,healthy,31,0,False,,False,False,False
train,Healthy-31-img-3_jpg.rf.451627a8d70fe084c7485dbeae57ff61.jpg,healthy::31,healthy,31,0,False,,False,False,False
train,Healthy-32-img-1_jpg.rf.a2040a283eba2ff0ce334d9b5b9efbe2.jpg,healthy::32,healthy,32,0,False,,False,False,False
train,Healthy-32-img-2_jpg.rf.2db3bf9a7f53ef014f94c089dddd7329.jpg,healthy::32,healthy,32,0,False,,False,False,False
train,Healthy-32-img-3_jpg.rf.b8c2755afeb873e00e74dbf953046f77.jpg,healthy::32,healthy,32,0,False,,False,False,False
train,Healthy-33-img-1_jpg.rf.dbd8ed56ab1c05366e27d4e750dd86df.jpg,healthy::33,healthy,33,0,False,,False,False,False
train,Healthy-33-img-2_jpg.rf.16889307e800c6cd74e08f6e30610af5.jpg,healthy::33,healthy,33,0,False,,False,False,False
train,Healthy-34-img-1_jpg.rf.5dab41452cd2c0a05f0a9647c2c9bbbd.jpg,healthy::34,healthy,34,0,False,,False,False,False
train,Healthy-34-img-2_jpg.rf.8099e526cbcc9ee2232c9574db979f67.jpg,healthy::34,healthy,34,0,False,,False,False,False
train,Healthy-34-img-3_jpg.rf.72320c602cfe25d043971c04e9f208d0.jpg,healthy::34,healthy,34,0,False,,False,False,False
train,Healthy-35-img-1_jpg.rf.496fa905ae6ab080109c26a35168880d.jpg,healthy::35,healthy,35,0,False,,False,False,False
train,Healthy-35-img-2_jpg.rf.96df815a7bbd116ccdf5b5e46c2d5ce8.jpg,healthy::35,healthy,35,0,False,,False,False,False
train,Healthy-35-img-3_jpg.rf.7f867343a1842e9c01339cb3fadceff1.jpg,healthy::35,healthy,35,0,False,,False,False,False
train,Healthy-36-img-1_jpg.rf.38b64a5c893bb9e2c33a3d6d7d753f5d.jpg,healthy::36,healthy,36,0,False,,False,False,False
train,Healthy-36-img-2_jpg.rf.b2ef34b8cc38b3bc5c75b8b962b67360.jpg,healthy::36,healthy,36,0,False,,False,False,False
train,Healthy-36-img-3_jpg.rf.c3e6a0ebc1df3a2e632ee27ffe931e50.jpg,healthy::36,healthy,36,0,False,,False,False,False
train,Healthy-37-img-1_jpg.rf.dfba5f03a23e350d51447b707874d780.jpg,healthy::37,healthy,37,0,False,,False,False,False
train,Healthy-37-img-2_jpg.rf.ecebc4870da88712d20fcb7b35dddc11.jpg,healthy::37,healthy,37,0,False,,False,False,False
train,Healthy-37-img-3_jpg.rf.71852b113d3de93e83a553a4063f55ea.jpg,healthy::37,healthy,37,0,False,,False,False,False
train,Healthy-38-img-1_jpg.rf.5fba56a1b7d76b07b30cc0f75a987409.jpg,healthy::38,healthy,38,0,False,,False,False,False
train,Healthy-39-img-1_jpg.rf.55205de6adada2769e91f93bd3a18bc0.jpg,healthy::39,healthy,39,0,False,,False,False,False
train,Healthy-39-img-2_jpg.rf.29a4b97b4fef054f1e7a110a29590007.jpg,healthy::39,healthy,39,0,False,,False,False,False
train,Healthy-39-img-3_jpg.rf.80be8a1af4d1b7e5c8af61610503be8d.jpg,healthy::39,healthy,39,0,False,,False,False,False
train,Healthy-4-img-1_jpg.rf.973213a4c726b03115ec539f7b235c7a.jpg,healthy::4,healthy,4,0,False,,False,False,False
train,Healthy-4-img-2_jpg.rf.25a81aede0c34ea948d4c2196cc654c5.jpg,healthy::4,healthy,4,0,False,,False,False,False
train,Healthy-4-img-3_jpg.rf.61d8549ecdbde37d5b5e5bb89cdb76a7.jpg,healthy::4,healthy,4,0,False,,False,False,False
train,Healthy-40-img-1_jpg.rf.26c1d17ce6676fac8b440291ee8ce970.jpg,healthy::40,healthy,40,0,False,,False,False,False
train,Healthy-40-img-2_jpg.rf.3d51cfc2c5de8972821e9b95fb5b44b6.jpg,healthy::40,healthy,40,0,False,,False,False,False
train,Healthy-40-img-3_jpg.rf.935cb96e1d89e5f791734c997107a92d.jpg,healthy::40,healthy,40,0,False,,False,False,False
train,Healthy-41-img-1_jpg.rf.8ad10e78c4c74e5360ccf1de06f3aba2.jpg,healthy::41,healthy,41,0,False,,False,False,False
train,Healthy-42-img-1_jpg.rf.968bdd8162da140c8f43a6ec651c4947.jpg,healthy::42,healthy,42,0,False,,False,False,False
train,Healthy-42-img-2_jpg.rf.a437a7210cdc101a46a3941ec168047a.jpg,healthy::42,healthy,42,0,False,,False,False,False
train,Healthy-42-img-3_jpg.rf.81f141774189315fc7b8f7a095919b97.jpg,healthy::42,healthy,42,0,False,,False,False,False
train,Healthy-43-img-1_jpg.rf.a2754044f13be16f24e7daa256843b7f.jpg,healthy::43,healthy,43,0,False,,False,False,False
train,Healthy-43-img-2_jpg.rf.5e4cd27fa41d39d88c36e69bbbc5ee50.jpg,healthy::43,healthy,43,0,False,,False,False,False
train,Healthy-43-img-3_jpg.rf.8666a98a2815b4450800529c8c5f0824.jpg,healthy::43,healthy,43,0,False,,False,False,False
train,Healthy-44-img-1_jpg.rf.ee5ffc2477bd0650797d7c67b365433c.jpg,healthy::44,healthy,44,0,False,,False,False,False
train,Healthy-44-img-2_jpg.rf.8440a3ad978e76f95d9d785fd7cc7e47.jpg,healthy::44,healthy,44,0,False,,False,False,False
train,Healthy-44-img-3_jpg.rf.2530b2448e1897698a54d1ae9a32e5b0.jpg,healthy::44,healthy,44,0,False,,False,False,False
train,Healthy-45-img-1_jpg.rf.fc407a63effca80bb2005b9fd4de923a.jpg,healthy::45,healthy,45,0,False,,False,False,False
train,Healthy-45-img-3_jpg.rf.c5ab4e29a3f58c7f3aa51c5e0664f8f1.jpg,healthy::45,healthy,45,0,False,,False,False,False
train,Healthy-46-img-1_jpg.rf.5b3e87faba4f477fd1943c0d2948b248.jpg,healthy::46,healthy,46,0,False,,False,False,False
train,Healthy-47-img-1_jpg.rf.4c76423531ba63d463896220dffee28e.jpg,healthy::47,healthy,47,0,False,,False,False,False
train,Healthy-47-img-3_jpg.rf.9b811084ac3f0fa6bbb06cc3573784db.jpg,healthy::47,healthy,47,0,False,,False,False,False
train,Healthy-48-img-1_jpg.rf.505b07b4247a1ace50a2afcc03b2b412.jpg,healthy::48,healthy,48,0,False,,False,False,False
train,Healthy-48-img-2_jpg.rf.966a1d55b233ee553ba8afc123e72566.jpg,healthy::48,healthy,48,0,False,,False,False,False
train,Healthy-48-img-3_jpg.rf.ba712da8b1b77155f05bd6b8180d4e3a.jpg,healthy::48,healthy,48,0,False,,False,False,False
train,Healthy-49-img-2_jpg.rf.304b65cdc93f4ab16e32ffa2952fc220.jpg,healthy::49,healthy,49,0,False,,False,False,False
train,Healthy-49-img-3_jpg.rf.8ac254f0101c5a67c0228e145e00ded3.jpg,healthy::49,healthy,49,0,False,,False,False,False
train,Healthy-5-img-1_jpg.rf.58bc8696ff1822b1a24786733ab0ce7a.jpg,healthy::5,healthy,5,0,False,,False,False,False
train,Healthy-5-img-2_jpg.rf.c7b141c78bf97e930b22b14bbe4fef46.jpg,healthy::5,healthy,5,0,False,,False,False,False
train,Healthy-5-img-3_jpg.rf.044880a4677a3d1161cb4a4a9c020f45.jpg,healthy::5,healthy,5,0,False,,False,False,False
train,Healthy-50-img-1_jpg.rf.c90008eb9c2e83622b2d764f8266fcf6.jpg,healthy::50,healthy,50,0,False,,False,False,False
train,Healthy-51-img-2_jpg.rf.60345becf8bc72881e59a31ab686bea0.jpg,healthy::51,healthy,51,0,False,,False,False,False
train,Healthy-52-img-1_jpg.rf.2e485b48b4181d1971e6d9b0ba4a2111.jpg,healthy::52,healthy,52,0,False,,False,False,False
train,Healthy-52-img-2_jpg.rf.85e0ec7390014f7a02b62cb4d9db3642.jpg,healthy::52,healthy,52,0,False,,False,False,False
train,Healthy-52-img-3_jpg.rf.56fca9e12ade6e0898597c7e1912398d.jpg,healthy::52,healthy,52,0,False,,False,False,False
train,Healthy-53-img-1_jpg.rf.54ebdc3e11582a8eebf6c71ccb8d9690.jpg,healthy::53,healthy,53,0,False,,False,False,False
train,Healthy-53-img-2_jpg.rf.29cdacf43768a737bb90983ee8ab30db.jpg,healthy::53,healthy,53,0,False,,False,False,False
train,Healthy-54-img-2_jpg.rf.b4ff4a57b30f67b3a2df5bb1cadb6b53.jpg,healthy::54,healthy,54,0,False,,False,False,False
train,Healthy-55-img-1_jpg.rf.d623416cce97617ec83636d1b8e67a4a.jpg,healthy::55,healthy,55,0,False,,False,False,False
train,Healthy-55-img-2_jpg.rf.ad21c82e94754ffb3a4edcd7d4fcc28f.jpg,healthy::55,healthy,55,0,False,,False,False,False
train,Healthy-55-img-3_jpg.rf.d3f167d18f4084186d44ae3b368579ea.jpg,healthy::55,healthy,55,0,False,,False,False,False
train,Healthy-56-img-2_jpg.rf.181fb8a24ddce61a1f21a171fca4953c.jpg,healthy::56,healthy,56,0,False,,False,False,False
train,Healthy-56-img-3_jpg.rf.c5b5d26ab3b8cb8df87ee787cbde0a12.jpg,healthy::56,healthy,56,0,False,,False,False,False
train,Healthy-57-img-1_jpg.rf.e4fb141d6f9815f1ac3ff5dcd0c6ce53.jpg,healthy::57,healthy,57,0,False,,False,False,False
train,Healthy-57-img-3_jpg.rf.4acd67d8b6e6e1ab32841209cbbb8f4d.jpg,healthy::57,healthy,57,0,False,,False,False,False
train,Healthy-58-img-1_jpg.rf.f267061bfa8e64e0492cf2a847249d67.jpg,healthy::58,healthy,58,0,False,,False,False,False
train,Healthy-58-img-3_jpg.rf.0d459b8f7a7c92d69de12c3e8c09cce5.jpg,healthy::58,healthy,58,0,False,,False,False,False
train,Healthy-59-img-1_jpg.rf.8abce86b01b0aa3530b9d7c2536bfbec.jpg,healthy::59,healthy,59,0,False,,False,False,False
train,Healthy-59-img-2_jpg.rf.e66308a634d27c8c7656e79760202388.jpg,healthy::59,healthy,59,0,False,,False,False,False
train,Healthy-59-img-3_jpg.rf.cf52fd72672abec2b296fb7b9bcdaac7.jpg,healthy::59,healthy,59,0,False,,False,False,False
train,Healthy-6-img-1_jpg.rf.0ebbbe4a93160a5be8ad43615790f2b2.jpg,healthy::6,healthy,6,0,False,,False,False,False
train,Healthy-6-img-2_jpg.rf.dafe43298b2d57b4ec79abe08696c0b7.jpg,healthy::6,healthy,6,0,False,,False,False,False
train,Healthy-60-img-1_jpg.rf.9c8e2c589562e64822de9537fa6955a5.jpg,healthy::60,healthy,60,0,False,,False,False,False
train,Healthy-60-img-2_jpg.rf.d4007ca3ff249fbe014a48aec7fa9e39.jpg,healthy::60,healthy,60,0,False,,False,False,False
train,Healthy-60-img-3_jpg.rf.df412d9cb94412b748d5355d88467e7a.jpg,healthy::60,healthy,60,0,False,,False,False,False
train,Healthy-61-img-1_jpg.rf.cbd648e2ab12d2adedb7f9739a571505.jpg,healthy::61,healthy,61,0,False,,False,False,False
train,Healthy-61-img-2_jpg.rf.e5983eae5c986c1b842cc40bf9006cc3.jpg,healthy::61,healthy,61,0,False,,False,False,False
train,Healthy-61-img-3_jpg.rf.bf7fa2d9ec23c7277f75e14605bdaae8.jpg,healthy::61,healthy,61,0,False,,False,False,False
train,Healthy-62-img-1_jpg.rf.4cb9e2dc431ac9565412502bdd4bf48c.jpg,healthy::62,healthy,62,0,False,,False,False,False
train,Healthy-62-img-3_jpg.rf.3af9fd8c9011b7b3f6edce1b7805cb38.jpg,healthy::62,healthy,62,0,False,,False,False,False
train,Healthy-63-img-2_jpg.rf.09529ce798e87ad7ea15d51c416e086a.jpg,healthy::63,healthy,63,0,False,,False,False,False
train,Healthy-63-img-3_jpg.rf.b1ca4310887e7374ea67afd661aebbce.jpg,healthy::63,healthy,63,0,False,,False,False,False
train,Healthy-64-img-1_jpg.rf.c27529dee3dac6f0330f257aea04423d.jpg,healthy::64,healthy,64,0,False,,False,False,False
train,Healthy-64-img-2_jpg.rf.7edfc5df124936f9ce102a1bf3993192.jpg,healthy::64,healthy,64,0,False,,False,False,False
train,Healthy-64-img-3_jpg.rf.cbfa904d84ecfabb37584cc298a977f8.jpg,healthy::64,healthy,64,0,False,,False,False,False
train,Healthy-65-img-1_jpg.rf.c860ff236161ce0d835badb857658b7d.jpg,healthy::65,healthy,65,0,False,,False,False,False
train,Healthy-65-img-2_jpg.rf.c48bdb2642c756e5e03ad38ad1cef4fa.jpg,healthy::65,healthy,65,0,False,,False,False,False
train,Healthy-65-img-3_jpg.rf.a9a50ee9b6751f42933e40ace0725ceb.jpg,healthy::65,healthy,65,0,False,,False,False,False
train,Healthy-66-img-1_jpg.rf.c04f103c9ea15ac90faa10f0cae80fe3.jpg,healthy::66,healthy,66,0,False,,False,False,False
train,Healthy-66-img-2_jpg.rf.6b8a6175cdd39d3b2d33dd79d5c0b5ee.jpg,healthy::66,healthy,66,0,False,,False,False,False
train,Healthy-67-img-1_jpg.rf.05ba4a3e53fedc6661def79a14510a69.jpg,healthy::67,healthy,67,0,False,,False,False,False
train,Healthy-67-img-2_jpg.rf.bd00e9f55bbe74f33d3bb5060628f585.jpg,healthy::67,healthy,67,0,False,,False,False,False
train,Healthy-68-img-2_jpg.rf.d4c4959a6c7032d48edf9e96ba43cbca.jpg,healthy::68,healthy,68,0,False,,False,False,False
train,Healthy-69-img-1_jpg.rf.e3c7f2892142c9f2c3a36f5d610291e9.jpg,healthy::69,healthy,69,0,False,,False,False,False
train,Healthy-69-img-2_jpg.rf.bc2d70f758d1802379d52e6aa6ceb885.jpg,healthy::69,healthy,69,0,False,,False,False,False
train,Healthy-7-img-1_jpg.rf.a7f43a5491740b72ac731485bfe16a06.jpg,healthy::7,healthy,7,0,False,,False,False,False
train,Healthy-7-img-2_jpg.rf.b355a24983ce7cf921b1a94744c4026c.jpg,healthy::7,healthy,7,0,False,,False,False,False
train,Healthy-7-img-3_jpg.rf.76bb1c49e60ac58a2170e3be4aa83042.jpg,healthy::7,healthy,7,0,False,,False,False,False
train,Healthy-70-img-1_jpg.rf.2650df5d4c41e55f84fb304ed26171f3.jpg,healthy::70,healthy,70,0,False,,False,False,False
train,Healthy-70-img-2_jpg.rf.50912d5e6777adaa942c19a72e531ee5.jpg,healthy::70,healthy,70,0,False,,False,False,False
train,Healthy-70-img-3_jpg.rf.f398f1cd758eee6c5c76338cfcf0be03.jpg,healthy::70,healthy,70,0,False,,False,False,False
train,Healthy-71-img-1_jpg.rf.7cdcc53ee8ebe9ce4f2dc9150b1e00af.jpg,healthy::71,healthy,71,0,False,,False,False,False
train,Healthy-71-img-2_jpg.rf.da55f2653ce39ae831db829d144fe4eb.jpg,healthy::71,healthy,71,0,False,,False,False,False
train,Healthy-72-img-1_jpg.rf.616e5df5a36caa9f8392e230d2342575.jpg,healthy::72,healthy,72,0,False,,False,False,False
train,Healthy-72-img-2_jpg.rf.fd971d681a5fbaf56484f2ca327de60f.jpg,healthy::72,healthy,72,0,False,,False,False,False
train,Healthy-72-img-3_jpg.rf.ba124ede681618a0df218cf74d5be782.jpg,healthy::72,healthy,72,0,False,,False,False,False
train,Healthy-73-img-1_jpg.rf.ea9f63e858f682f8352c544401298b6b.jpg,healthy::73,healthy,73,0,False,,False,False,False
train,Healthy-73-img-2_jpg.rf.6aba811b234a2372a21d645206ea2c25.jpg,healthy::73,healthy,73,0,False,,False,False,False
train,Healthy-73-img-3_jpg.rf.98b0575408c0ea1388e21a5806dbe27c.jpg,healthy::73,healthy,73,0,False,,False,False,False
train,Healthy-74-img-1_jpg.rf.5b3a42504e30e4791a230f3885c2f252.jpg,healthy::74,healthy,74,0,False,,False,False,False
train,Healthy-74-img-2_jpg.rf.5ca090ded4d7f05a0539b993a841f770.jpg,healthy::74,healthy,74,0,False,,False,False,False
train,Healthy-74-img-3_jpg.rf.27d9f35343557b30aa2514d1af162629.jpg,healthy::74,healthy,74,0,False,,False,False,False
train,Healthy-75-img-1_jpg.rf.07917d50d97cfe92cc343b800ad40adf.jpg,healthy::75,healthy,75,0,False,,False,False,False
train,Healthy-75-img-2_jpg.rf.f25e1f6554ccc6656a9a16be77d93bee.jpg,healthy::75,healthy,75,0,False,,False,False,False
train,Healthy-76-img-1_jpg.rf.290a6bf7d476ee1ccb08c8679fec5b4f.jpg,healthy::76,healthy,76,0,False,,False,False,False
train,Healthy-76-img-2_jpg.rf.e27f0ca0d6f10d6f8ed87e9bc4fe35b9.jpg,healthy::76,healthy,76,0,False,,False,False,False
train,Healthy-77-img-1_jpg.rf.8b18f490c8205a596cb0c95b95e332cc.jpg,healthy::77,healthy,77,0,False,,False,False,False
train,Healthy-77-img-2_jpg.rf.ef1282b22d97f9f5bf01904c3fbe27ee.jpg,healthy::77,healthy,77,0,False,,False,False,False
train,Healthy-77-img-3_jpg.rf.076afab01f8448ad870a74925cf5e290.jpg,healthy::77,healthy,77,0,False,,False,False,False
train,Healthy-78-img-1_jpg.rf.330e36589d57e31cfa5a8202c9637733.jpg,healthy::78,healthy,78,0,False,,False,False,False
train,Healthy-78-img-2_jpg.rf.a3b2cf1f57a7640088ed8102fa91aac2.jpg,healthy::78,healthy,78,0,False,,False,False,False
train,Healthy-78-img-3_jpg.rf.a198dc1ca7e49b8e02c29ed16e2b0afb.jpg,healthy::78,healthy,78,0,False,,False,False,False
train,Healthy-79-img-1_jpg.rf.61cecc18d8f371a613f6b96599456de2.jpg,healthy::79,healthy,79,0,False,,False,False,False
train,Healthy-79-img-2_jpg.rf.b262e6c28db9c00d729ca7c435e7a3fe.jpg,healthy::79,healthy,79,0,False,,False,False,False
train,Healthy-81-img-1_jpg.rf.7006312fbe9a2fe407954f645515df48.jpg,healthy::81,healthy,81,0,False,,False,False,False
train,Healthy-82-img-1_jpg.rf.a15f73f1185596db25aeb3cedc440fc9.jpg,healthy::82,healthy,82,0,False,,False,False,False
train,Healthy-82-img-3_jpg.rf.62551ff52178b408b639aec6faeea2af.jpg,healthy::82,healthy,82,0,False,,False,False,False
train,Healthy-83-img-1_jpg.rf.8ebd36cffba25d757315238ee7cd9345.jpg,healthy::83,healthy,83,0,False,,False,False,False
train,Healthy-83-img-2_jpg.rf.88ba4c8d16a11d48e9eaf30c2c087c93.jpg,healthy::83,healthy,83,0,False,,False,False,False
train,Healthy-84-img-1_jpg.rf.026da6b6aa999e92652a91c4fb12c894.jpg,healthy::84,healthy,84,0,False,,False,False,False
train,Healthy-84-img-2_jpg.rf.fadeb1abb8db197a01fa0344dd0ba307.jpg,healthy::84,healthy,84,0,False,,False,False,False
train,Healthy-84-img-3_jpg.rf.3e98b7c5d54e173e76f2adc040afe5fa.jpg,healthy::84,healthy,84,0,False,,False,False,False
train,Healthy-85-img-1_jpg.rf.0e05810247713a2006ce56c71f85dda5.jpg,healthy::85,healthy,85,0,False,,False,False,False
train,Healthy-85-img-2_jpg.rf.48e776148cfb1b7cf50d57201d968acd.jpg,healthy::85,healthy,85,0,False,,False,False,False
train,Healthy-85-img-3_jpg.rf.2e0f599be0d68443ee384391bac57d8a.jpg,healthy::85,healthy,85,0,False,,False,False,False
train,Healthy-86-img-1_jpg.rf.dba80f6c071895e3f4d03b097bdbed9e.jpg,healthy::86,healthy,86,0,False,,False,False,False
train,Healthy-86-img-2_jpg.rf.855e1e5f31e6c59f54db5ffbe66793a7.jpg,healthy::86,healthy,86,0,False,,False,False,False
train,Healthy-86-img-3_jpg.rf.8258d676bf81cd2560a8d4374226b82c.jpg,healthy::86,healthy,86,0,False,,False,False,False
train,Healthy-87-img-3_jpg.rf.b2190b79e94bb0acd8e2d7461c1495e3.jpg,healthy::87,healthy,87,0,False,,False,False,False
train,Healthy-88-img-1_jpg.rf.a1eb7d86ba09f9be5f237d1c4aae2ddc.jpg,healthy::88,healthy,88,0,False,,False,False,False
train,Healthy-88-img-2_jpg.rf.3fce6c9ce3fec34ff71394233b640049.jpg,healthy::88,healthy,88,0,False,,False,False,False
train,Healthy-89-img-1_jpg.rf.9f4b593b9d0a615336b3c41b5a1c73da.jpg,healthy::89,healthy,89,0,False,,False,False,False
train,Healthy-89-img-3_jpg.rf.2d072a1f4e2e70565fdbac1a3e7c3a2d.jpg,healthy::89,healthy,89,0,False,,False,False,False
train,Healthy-9-img-1_jpg.rf.787c68102d1b806c4adfbee3a8d141f4.jpg,healthy::9,healthy,9,0,False,,False,False,False
train,Healthy-9-img-2_jpg.rf.d26dd587a9d1b5bd26207adbd73c3c36.jpg,healthy::9,healthy,9,0,False,,False,False,False
train,Healthy-9-img-3_jpg.rf.64a78888c87189e6c6eecb2376fc99fe.jpg,healthy::9,healthy,9,0,False,,False,False,False
train,Healthy-90-img-1_jpg.rf.865b34116defa4a2a74293770dba7cfa.jpg,healthy::90,healthy,90,0,False,,False,False,False
train,Healthy-90-img-2_jpg.rf.d7f2dc486e88e7980515fab5a73e1b6d.jpg,healthy::90,healthy,90,0,False,,False,False,False
train,Healthy-90-img-3_jpg.rf.daad1273410d1c00d22ef0a67dbfe225.jpg,healthy::90,healthy,90,0,False,,False,False,False
train,Healthy-91-img-1_jpg.rf.0ef0288652ad4fd1528de259020d5fc9.jpg,healthy::91,healthy,91,0,False,,False,False,False
train,Healthy-91-img-2_jpg.rf.916dfb54b8dab077fb7dab7aa2146864.jpg,healthy::91,healthy,91,0,False,,False,False,False
train,Healthy-91-img-3_jpg.rf.ba4f72fbe5234eadceb19f7ad6560825.jpg,healthy::91,healthy,91,0,False,,False,False,False
train,Healthy-92-img-2_jpg.rf.ef1f15306a80ab67cb084e75ef2c8bde.jpg,healthy::92,healthy,92,0,False,,False,False,False
train,Healthy-92-img-3_jpg.rf.5892fce381023f2b3f0c244feae4f041.jpg,healthy::92,healthy,92,0,False,,False,False,False
train,Healthy-93-img-1_jpg.rf.824e79b2352c5d57082ac68591fa530b.jpg,healthy::93,healthy,93,0,False,,False,False,False
train,Healthy-94-img-2_jpg.rf.c15b5775640f16a3e0d04eb7a9cdfe6f.jpg,healthy::94,healthy,94,0,False,,False,False,False
train,Healthy-94-img-3_jpg.rf.edf64c46ab08fdf243d9121a5b8edbf8.jpg,healthy::94,healthy,94,0,False,,False,False,False
train,Healthy-95-img-1_jpg.rf.03fb2ab9df934e9a1c62eb5a47326161.jpg,healthy::95,healthy,95,0,False,,False,False,False
train,Healthy-95-img-2_jpg.rf.073256165fad3f79053f3b8c93d1133f.jpg,healthy::95,healthy,95,0,False,,False,False,False
train,Healthy-95-img-3_jpg.rf.49d850f772acbadc3615000303c5ab5d.jpg,healthy::95,healthy,95,0,False,,False,False,False
train,Healthy-96-img-2_jpg.rf.57c030e6cce631cafa4f611e45115d01.jpg,healthy::96,healthy,96,0,False,,False,False,False
train,Healthy-97-img-2_jpg.rf.df5a894d38c99e122d866d1fcd2ec33f.jpg,healthy::97,healthy,97,0,False,,False,False,False
train,Healthy-97-img-3_jpg.rf.07048f13f2ac0ba9adeeab9a5bf9a08f.jpg,healthy::97,healthy,97,0,False,,False,False,False
train,Healthy-98-img-1_jpg.rf.734e5d363fe6df882512338218ad415a.jpg,healthy::98,healthy,98,0,False,,False,False,False
train,Healthy-98-img-2_jpg.rf.7dbb7ca59b08d15fd68438911048773e.jpg,healthy::98,healthy,98,0,False,,False,False,False
train,Healthy-98-img-3_jpg.rf.fe275dcb30e1b2865756aeff59a4de8c.jpg,healthy::98,healthy,98,0,False,,False,False,False
train,Healthy-99-img-1_jpg.rf.b781faf5722c59b96de751fb22af89df.jpg,healthy::99,healthy,99,0,False,,False,False,False
train,Healthy-99-img-2_jpg.rf.22bff60ad662ad44dd4d7662756e9cb6.jpg,healthy::99,healthy,99,0,False,,False,False,False
train,WSSV-1-img-3_jpg.rf.e56a7cb07d838c58d7e1ff70d342984f.jpg,wssv::1,wssv,1,1,True,1,False,True,False
train,WSSV-10-img-1_jpg.rf.95d1021a8ebfa600ceedfb8cf5fd5b4c.jpg,wssv::10,wssv,10,1,True,1,False,True,False
train,WSSV-10-img-2_jpg.rf.7aba248624b49d50f5a43bd3a3c376d9.jpg,wssv::10,wssv,10,1,True,1,False,True,False
train,WSSV-10-img-3_jpg.rf.b3014bcb222bbc3ccdac83259644f3a1.jpg,wssv::10,wssv,10,1,True,1,False,True,False
train,WSSV-100-img-1_jpg.rf.afc70ade872dcd9269e08d68513e4259.jpg,wssv::100,wssv,100,1,True,1,False,True,False
train,WSSV-100-img-2_jpg.rf.862e6ca121e0f8142f321d620cdd0b3e.jpg,wssv::100,wssv,100,1,True,1,False,True,False
train,WSSV-100-img-3_jpg.rf.3f15b3f772e3bc13b7ed26f346061c0d.jpg,wssv::100,wssv,100,1,True,1,False,True,False
train,WSSV-101-img-1_jpg.rf.c5f4933ad87364575bad9cf6c9f3c4d9.jpg,wssv::101,wssv,101,1,True,1,False,True,False
train,WSSV-102-img-1_jpg.rf.72239b6ceb9c6d35e37b575d8535fdf8.jpg,wssv::102,wssv,102,1,True,1,False,True,False
train,WSSV-103-img-1_jpg.rf.66a898e1879b5c20e0da97c6bd6d1326.jpg,wssv::103,wssv,103,1,True,1,False,True,False
